,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0375,0.036,0.180937,0.237,0.043902,,
Normalized EBITDA,2142000.0,1995000.0,1456000.0,1030000.0,1462000.0,,
Total Unusual Items,,,0.0,0.0,,,0.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,,,0.0
Net Income From Continuing Operation Net Minority Interest,1232000.0,1171000.0,507000.0,148000.0,588000.0,,
Reconciled Depreciation,856000.0,771000.0,826000.0,829000.0,836000.0,,
Reconciled Cost Of Revenue,6056000.0,5576000.0,6374000.0,6103000.0,5387000.0,,
EBITDA,2142000.0,1995000.0,1456000.0,1030000.0,1462000.0,,
EBIT,1286000.0,1224000.0,630000.0,201000.0,626000.0,,
Net Interest Income,120000.0,75000.0,180000.0,-7000.0,42000.0,,
Interest Expense,6000.0,9000.0,11000.0,7000.0,11000.0,,
Interest Income,126000.0,84000.0,,,53000.0,5000.0,
Normalized Income,1232000.0,1171000.0,507000.0,148000.0,588000.0,,
Net Income From Continuing And Discontinued Operation,1232000.0,1171000.0,507000.0,148000.0,588000.0,,
Total Expenses,15449000.0,14907000.0,15614000.0,15492000.0,14105000.0,,
Total Operating Income As Reported,1103000.0,1150000.0,626000.0,135000.0,580000.0,,
Diluted Average Shares,31324711.0,31092775.0,,29857261.0,29510903.0,30142100.0,
Basic Average Shares,29430050.0,28024280.0,,26848644.0,26664220.0,26314903.0,
Diluted EPS,0.04,0.04,,0.004957,0.02,0.01,
Basic EPS,0.04,0.04,,0.01,0.02,0.02,
Diluted NI Availto Com Stockholders,1232000.0,1171000.0,507000.0,148000.0,588000.0,,
Net Income Common Stockholders,1232000.0,1171000.0,507000.0,148000.0,588000.0,,
Net Income,1232000.0,1171000.0,507000.0,148000.0,588000.0,,
Net Income Including Noncontrolling Interests,1232000.0,1171000.0,507000.0,148000.0,588000.0,,
Net Income Continuous Operations,1232000.0,1171000.0,507000.0,148000.0,588000.0,,
Tax Provision,48000.0,44000.0,112000.0,46000.0,27000.0,,
Pretax Income,1280000.0,1215000.0,619000.0,194000.0,615000.0,,
Other Income Expense,57000.0,-10000.0,-187000.0,66000.0,-7000.0,,
Other Non Operating Income Expenses,57000.0,-10000.0,-187000.0,66000.0,-7000.0,,
Special Income Charges,,,0.0,0.0,,,0.0
Gain On Sale Of Ppe,,,0.0,0.0,,,0.0
Net Non Operating Interest Income Expense,120000.0,75000.0,180000.0,-7000.0,42000.0,,
Interest Expense Non Operating,6000.0,9000.0,11000.0,7000.0,11000.0,,
Interest Income Non Operating,126000.0,84000.0,,,53000.0,5000.0,
Operating Income,1103000.0,1150000.0,626000.0,135000.0,580000.0,,
Operating Expense,9393000.0,9331000.0,9240000.0,9389000.0,8718000.0,,
Research And Development,1437000.0,1523000.0,1502000.0,1473000.0,1328000.0,,
Selling General And Administration,7956000.0,7808000.0,7738000.0,7916000.0,7390000.0,,
Selling And Marketing Expense,4371000.0,4289000.0,4332000.0,4221000.0,3958000.0,,
General And Administrative Expense,3585000.0,3519000.0,3406000.0,3695000.0,3432000.0,,
Other Gand A,3585000.0,3519000.0,3406000.0,3695000.0,3432000.0,,
Gross Profit,10496000.0,10481000.0,9866000.0,9524000.0,9298000.0,,
Cost Of Revenue,6056000.0,5576000.0,6374000.0,6103000.0,5387000.0,,
Total Revenue,16552000.0,16057000.0,16240000.0,15627000.0,14685000.0,,
Operating Revenue,16552000.0,16057000.0,16240000.0,15627000.0,14685000.0,,
