,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.273256,0.282,0.283875,0.277,0.225618
Normalized EBITDA,75139000.0,197921000.0,126135000.0,21233000.0,54176000.0
Net Income From Continuing Operation Net Minority Interest,-2500000.0,87916000.0,45002000.0,-27167000.0,-2787000.0
Reconciled Depreciation,48088000.0,46083000.0,42104000.0,39635000.0,38464000.0
Reconciled Cost Of Revenue,145298000.0,270496000.0,226942000.0,103034000.0,142429000.0
EBITDA,75139000.0,197921000.0,126135000.0,21233000.0,54176000.0
EBIT,27051000.0,151838000.0,84031000.0,-18402000.0,15712000.0
Net Interest Income,-30491000.0,-29395000.0,-21190000.0,-19060000.0,-19311000.0
Interest Expense,30491000.0,29395000.0,21190000.0,19060000.0,19311000.0
Normalized Income,-2500000.0,87916000.0,45002000.0,-27167000.0,-2787000.0
Net Income From Continuing And Discontinued Operation,-2500000.0,87916000.0,45002000.0,-27167000.0,-2787000.0
Total Expenses,208983000.0,339930000.0,285935000.0,156266000.0,196008000.0
Total Operating Income As Reported,27211000.0,154354000.0,84941000.0,-19332000.0,15706000.0
Diluted Average Shares,40482000.0,40304000.0,40222305.0,38394000.0,38669000.0
Basic Average Shares,40482000.0,40244000.0,40222305.0,38394000.0,38669000.0
Diluted EPS,-0.06,2.18,1.118832,-0.71,-0.072073
Basic EPS,-0.06,2.18,1.118832,-0.71,-0.072073
Diluted NI Availto Com Stockholders,-2500000.0,87916000.0,45002000.0,-27167000.0,-2787000.0
Net Income Common Stockholders,-2500000.0,87916000.0,45002000.0,-27167000.0,-2787000.0
Net Income,-2500000.0,87916000.0,45002000.0,-27167000.0,-2787000.0
Net Income Including Noncontrolling Interests,-2500000.0,87916000.0,45002000.0,-27167000.0,-2787000.0
Net Income Continuous Operations,-2500000.0,87916000.0,45002000.0,-27167000.0,-2787000.0
Tax Provision,-940000.0,34527000.0,17839000.0,-10295000.0,-812000.0
Pretax Income,-3440000.0,122443000.0,62841000.0,-37462000.0,-3599000.0
Other Income Expense,-160000.0,-2516000.0,-910000.0,930000.0,6000.0
Other Non Operating Income Expenses,-160000.0,-2516000.0,-910000.0,930000.0,6000.0
Net Non Operating Interest Income Expense,-30491000.0,-29395000.0,-21190000.0,-19060000.0,-19311000.0
Interest Expense Non Operating,30491000.0,29395000.0,21190000.0,19060000.0,19311000.0
Operating Income,27211000.0,154354000.0,84941000.0,-19332000.0,15706000.0
Operating Expense,57132000.0,63851000.0,53375000.0,48149000.0,48877000.0
Other Operating Expenses,3521000.0,7580000.0,6424000.0,2711000.0,3262000.0
Other Taxes,12076000.0,15771000.0,10465000.0,10886000.0,11853000.0
Depreciation Amortization Depletion Income Statement,41535000.0,40500000.0,36486000.0,34552000.0,33762000.0
Depreciation And Amortization In Income Statement,41535000.0,40500000.0,36486000.0,34552000.0,33762000.0
Depreciation Income Statement,41535000.0,40500000.0,36486000.0,34552000.0,33762000.0
Gross Profit,84343000.0,218205000.0,138316000.0,28817000.0,64583000.0
Cost Of Revenue,151851000.0,276079000.0,232560000.0,108117000.0,147131000.0
Total Revenue,236194000.0,494284000.0,370876000.0,136934000.0,211714000.0
Operating Revenue,209789000.0,484409000.0,357169000.0,130359000.0,201509000.0
