,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-3456873.296341,-3784326.0,-17767890.0,-2901910.0,-1265901.576606
Tax Rate For Calcs,0.266858,0.273,0.21,0.253,0.256411
Normalized EBITDA,133963000.0,115445000.0,83276000.0,132128000.0,108836000.0
Total Unusual Items,-12954000.0,-13862000.0,-84609000.0,-11470000.0,-4937000.0
Total Unusual Items Excluding Goodwill,-12954000.0,-13862000.0,-84609000.0,-11470000.0,-4937000.0
Net Income From Continuing Operation Net Minority Interest,57342000.0,43571000.0,-51786000.0,58058000.0,45466000.0
Reconciled Depreciation,34227000.0,32761000.0,32009000.0,33170000.0,32780000.0
Reconciled Cost Of Revenue,361984000.0,328621000.0,335367000.0,334192000.0,334434000.0
EBITDA,121009000.0,101583000.0,-1333000.0,120658000.0,103899000.0
EBIT,86782000.0,68822000.0,-33342000.0,87488000.0,71119000.0
Net Interest Income,-8568000.0,-8875000.0,-9359000.0,-9772000.0,-9975000.0
Interest Expense,8568000.0,8875000.0,9359000.0,9772000.0,9975000.0
Normalized Income,66839126.703659,53648674.0,15055110.0,66626090.0,49137098.423394
Net Income From Continuing And Discontinued Operation,57342000.0,43571000.0,-51786000.0,58058000.0,45466000.0
Total Expenses,518129000.0,475138000.0,480892000.0,477729000.0,487731000.0
Total Operating Income As Reported,92778000.0,70150000.0,-49499000.0,87821000.0,65506000.0
Diluted Average Shares,24905000.0,24963000.0,24818000.0,25025000.0,25030000.0
Basic Average Shares,24755000.0,24767000.0,24818000.0,24796000.0,24822000.0
Diluted EPS,2.3,1.75,-1.57,2.32,1.82
Basic EPS,2.32,1.76,-1.57,2.34,1.83
Diluted NI Availto Com Stockholders,57342000.0,43571000.0,-51786000.0,58058000.0,45466000.0
Net Income Common Stockholders,57342000.0,43571000.0,-51786000.0,58058000.0,45466000.0
Net Income,57342000.0,43571000.0,-51786000.0,58058000.0,45466000.0
Net Income Including Noncontrolling Interests,57342000.0,43571000.0,-51786000.0,58058000.0,45466000.0
Net Income Continuous Operations,57342000.0,43571000.0,-51786000.0,58058000.0,45466000.0
Tax Provision,20872000.0,16376000.0,9085000.0,19658000.0,15678000.0
Pretax Income,78214000.0,59947000.0,-42701000.0,77716000.0,61144000.0
Other Income Expense,-8502000.0,-10347000.0,-81955000.0,-2173000.0,361000.0
Other Non Operating Income Expenses,4452000.0,3515000.0,2654000.0,9297000.0,5298000.0
Special Income Charges,-2506000.0,-9019000.0,-98112000.0,-1840000.0,-5252000.0
Impairment Of Capital Assets,0.0,136000.0,92582000.0,0.0,0.0
Restructuring And Mergern Acquisition,2506000.0,8883000.0,5530000.0,1840000.0,5252000.0
Gain On Sale Of Security,-10448000.0,-4843000.0,13503000.0,-9630000.0,315000.0
Net Non Operating Interest Income Expense,-8568000.0,-8875000.0,-9359000.0,-9772000.0,-9975000.0
Interest Expense Non Operating,8568000.0,8875000.0,9359000.0,9772000.0,9975000.0
Operating Income,95284000.0,79169000.0,48613000.0,89661000.0,70758000.0
Operating Expense,136770000.0,128087000.0,128225000.0,126231000.0,136246000.0
Depreciation Amortization Depletion Income Statement,14852000.0,14331000.0,14709000.0,15864000.0,15729000.0
Depreciation And Amortization In Income Statement,14852000.0,14331000.0,14709000.0,15864000.0,15729000.0
Amortization,14852000.0,14331000.0,14709000.0,15864000.0,15729000.0
Amortization Of Intangibles Income Statement,14852000.0,14331000.0,14709000.0,15864000.0,15729000.0
Research And Development,26401000.0,26048000.0,26490000.0,26470000.0,27146000.0
Selling General And Administration,95517000.0,87708000.0,87026000.0,83897000.0,93371000.0
Gross Profit,232054000.0,207256000.0,176838000.0,215892000.0,207004000.0
Cost Of Revenue,381359000.0,347051000.0,352667000.0,351498000.0,351485000.0
Total Revenue,613413000.0,554307000.0,529505000.0,567390000.0,558489000.0
Operating Revenue,613413000.0,554307000.0,529505000.0,567390000.0,558489000.0
