,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,630.0,0.0,48592.959144,8335.295745,1890.0
Tax Rate For Calcs,0.21,0.0,0.359322,0.233025,0.21
Normalized EBITDA,-899000.0,-606000.0,1410878.0,1028224.0,-747000.0
Total Unusual Items,3000.0,70000.0,135235.0,35770.0,9000.0
Total Unusual Items Excluding Goodwill,3000.0,70000.0,135235.0,35770.0,9000.0
Net Income From Continuing Operation Net Minority Interest,-1025000.0,-487000.0,883317.0,684609.0,-924000.0
Reconciled Depreciation,212000.0,129000.0,466922.0,632320.0,259000.0
Reconciled Cost Of Revenue,11226000.0,13213000.0,14604925.0,12931967.0,12167000.0
EBITDA,-896000.0,-536000.0,1546113.0,1063994.0,-738000.0
EBIT,-1108000.0,-665000.0,1079191.0,431674.0,-997000.0
Net Interest Income,82000.0,93000.0,102972.0,183156.0,146000.0
Interest Income,82000.0,93000.0,,,146000.0
Normalized Income,-1027370.0,-557000.0,796674.959144,657174.295745,-931110.0
Net Income From Continuing And Discontinued Operation,-1025000.0,-487000.0,883317.0,684609.0,-924000.0
Total Expenses,17801000.0,19492000.0,22264992.0,18871661.0,18412000.0
Total Operating Income As Reported,-1108000.0,-665000.0,1079191.0,431674.0,-997000.0
Diluted Average Shares,18589086.0,18574748.0,29461665.0,18515206.0,18532342.0
Basic Average Shares,18589086.0,18574748.0,18528074.0,18515206.0,18532342.0
Diluted EPS,-0.06,-0.03,0.03,0.04,-0.05
Basic EPS,-0.06,-0.03,0.05,0.04,-0.05
Diluted NI Availto Com Stockholders,-1025000.0,-487000.0,883317.0,684609.0,-924000.0
Net Income Common Stockholders,-1025000.0,-487000.0,883317.0,684609.0,-924000.0
Net Income,-1025000.0,-487000.0,883317.0,684609.0,-924000.0
Net Income Including Noncontrolling Interests,-1025000.0,-487000.0,883317.0,684609.0,-924000.0
Net Income Continuous Operations,-1025000.0,-487000.0,883317.0,684609.0,-924000.0
Tax Provision,3000.0,0.0,495406.0,208000.0,99000.0
Pretax Income,-1022000.0,-487000.0,1378723.0,892609.0,-825000.0
Other Income Expense,4000.0,85000.0,196560.0,277779.0,26000.0
Other Non Operating Income Expenses,1000.0,15000.0,61325.0,242009.0,17000.0
Gain On Sale Of Security,3000.0,70000.0,135235.0,35770.0,9000.0
Net Non Operating Interest Income Expense,82000.0,93000.0,102972.0,183156.0,146000.0
Total Other Finance Cost,,,,-183156.0,-146177.0
Interest Income Non Operating,82000.0,93000.0,,,146000.0
Operating Income,-1108000.0,-665000.0,1079191.0,431674.0,-997000.0
Operating Expense,6575000.0,6279000.0,7660067.0,5939694.0,6245000.0
Selling General And Administration,6575000.0,6279000.0,7660067.0,5939694.0,6245000.0
General And Administrative Expense,6575000.0,6279000.0,7660067.0,5939694.0,6245000.0
Other Gand A,6575000.0,6279000.0,7660067.0,5939694.0,6245000.0
Gross Profit,5467000.0,5614000.0,8739258.0,6371368.0,5248000.0
Cost Of Revenue,11226000.0,13213000.0,14604925.0,12931967.0,12167000.0
Total Revenue,16693000.0,18827000.0,23344183.0,19303335.0,17415000.0
Operating Revenue,16693000.0,18827000.0,23344183.0,19303335.0,17415000.0
