,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-385464.089234,-448758.0,-544561.345969,-241595.0,-1150028.223917
Tax Rate For Calcs,0.246303,0.233,0.136962,0.211,0.199485
Normalized EBITDA,89989000.0,49705000.0,98744000.0,52072000.0,83271000.0
Total Unusual Items,-1565000.0,-1926000.0,-3976000.0,-1145000.0,-5765000.0
Total Unusual Items Excluding Goodwill,-1565000.0,-1926000.0,-3976000.0,-1145000.0,-5765000.0
Net Income From Continuing Operation Net Minority Interest,44799000.0,14333000.0,54733000.0,16501000.0,37581000.0
Reconciled Depreciation,13885000.0,14798000.0,15633000.0,14115000.0,13260000.0
Reconciled Cost Of Revenue,134749000.0,107503000.0,150821000.0,107935000.0,132995000.0
EBITDA,88424000.0,47779000.0,94768000.0,50927000.0,77506000.0
EBIT,74539000.0,32981000.0,79135000.0,36812000.0,64246000.0
Net Interest Income,-13700000.0,-13651000.0,-13563000.0,-13209000.0,-16800000.0
Interest Expense,15100000.0,14300000.0,15716000.0,15900000.0,17300000.0
Interest Income,2500000.0,1500000.0,3156000.0,3700000.0,1600000.0
Normalized Income,45978535.910766,15810242.0,58164438.654031,17404405.0,42195971.776083
Net Income From Continuing And Discontinued Operation,44799000.0,14333000.0,54733000.0,16501000.0,37581000.0
Total Expenses,226655000.0,193404000.0,246612000.0,193008000.0,215529000.0
Total Operating Income As Reported,71383000.0,33511000.0,76487000.0,33416000.0,68025000.0
Diluted Average Shares,221834188.0,221851399.0,221872482.0,221436206.0,221259232.0
Basic Average Shares,216382177.0,215962018.0,215584373.0,215231886.0,214915338.0
Diluted EPS,0.2,0.06,0.25,0.07,0.17
Basic EPS,0.21,0.07,0.25,0.08,0.17
Diluted NI Availto Com Stockholders,44799000.0,14333000.0,54733000.0,16501000.0,37581000.0
Net Income Common Stockholders,44799000.0,14333000.0,54733000.0,16501000.0,37581000.0
Net Income,44799000.0,14333000.0,54733000.0,16501000.0,37581000.0
Net Income Including Noncontrolling Interests,44799000.0,14333000.0,54733000.0,16501000.0,37581000.0
Net Income Continuous Operations,44799000.0,14333000.0,54733000.0,16501000.0,37581000.0
Tax Provision,14640000.0,4348000.0,8686000.0,4411000.0,9365000.0
Pretax Income,59439000.0,18681000.0,63419000.0,20912000.0,46946000.0
Other Income Expense,141000.0,-3105000.0,-3481000.0,-440000.0,-5119000.0
Other Non Operating Income Expenses,1706000.0,-1179000.0,495000.0,705000.0,646000.0
Special Income Charges,-1565000.0,-1926000.0,-3976000.0,-1145000.0,-5765000.0
Other Special Charges,,,0.0,,4926000.0
Restructuring And Mergern Acquisition,1565000.0,1926000.0,3976000.0,1145000.0,839000.0
Net Non Operating Interest Income Expense,-13700000.0,-13651000.0,-13563000.0,-13209000.0,-16800000.0
Total Other Finance Cost,1100000.0,851000.0,1003000.0,1009000.0,1100000.0
Interest Expense Non Operating,15100000.0,14300000.0,15716000.0,15900000.0,17300000.0
Interest Income Non Operating,2500000.0,1500000.0,3156000.0,3700000.0,1600000.0
Operating Income,72948000.0,35437000.0,80463000.0,34561000.0,68864000.0
Operating Expense,84891000.0,77938000.0,87533000.0,78534000.0,76223000.0
Depreciation Amortization Depletion Income Statement,6870000.0,6835000.0,7375000.0,7576000.0,6949000.0
Depreciation And Amortization In Income Statement,6870000.0,6835000.0,7375000.0,7576000.0,6949000.0
Amortization,6870000.0,6835000.0,7375000.0,7576000.0,6949000.0
Amortization Of Intangibles Income Statement,6870000.0,6835000.0,7375000.0,7576000.0,6949000.0
Research And Development,6128000.0,5986000.0,6908000.0,6449000.0,6119000.0
Selling General And Administration,71893000.0,65117000.0,73250000.0,64509000.0,63155000.0
Gross Profit,157839000.0,113375000.0,167996000.0,113095000.0,145087000.0
Cost Of Revenue,141764000.0,115466000.0,159079000.0,114474000.0,139306000.0
Total Revenue,299603000.0,228841000.0,327075000.0,227569000.0,284393000.0
Operating Revenue,299603000.0,228841000.0,327075000.0,227569000.0,284393000.0
