,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,-1575918.367347,-1085700.0,-205050.505051,-2035800.0,-689517.470882,
Tax Rate For Calcs,0.238776,0.231,0.292929,0.261,0.246256,
Normalized EBITDA,98700000.0,64200000.0,63900000.0,87300000.0,100700000.0,
Total Unusual Items,-6600000.0,-4700000.0,-700000.0,-7800000.0,-2800000.0,
Total Unusual Items Excluding Goodwill,-6600000.0,-4700000.0,-700000.0,-7800000.0,-2800000.0,
Net Income From Continuing Operation Net Minority Interest,37300000.0,13300000.0,14000000.0,29100000.0,45300000.0,
Reconciled Depreciation,24200000.0,22800000.0,24100000.0,20100000.0,17200000.0,
Reconciled Cost Of Revenue,473400000.0,441700000.0,446800000.0,466300000.0,432000000.0,
EBITDA,92100000.0,59500000.0,63200000.0,79500000.0,97900000.0,
EBIT,67900000.0,36700000.0,39100000.0,59400000.0,80700000.0,
Net Interest Income,-18900000.0,-19400000.0,-19300000.0,-20000000.0,-20600000.0,
Interest Expense,18900000.0,19400000.0,19300000.0,20000000.0,20600000.0,
Interest Income,,,,,,0.0
Normalized Income,42324081.632653,16914300.0,14494949.494949,34864200.0,47410482.529118,
Net Income From Continuing And Discontinued Operation,37300000.0,13300000.0,14000000.0,29100000.0,45300000.0,
Total Expenses,657000000.0,618500000.0,627300000.0,652700000.0,595900000.0,
Total Operating Income As Reported,67300000.0,37100000.0,37500000.0,57600000.0,77800000.0,
Diluted Average Shares,129100000.0,130700000.0,131200000.0,130800000.0,130700000.0,
Basic Average Shares,126800000.0,127500000.0,127200000.0,127100000.0,127000000.0,
Diluted EPS,0.29,0.1,0.11,0.22,0.35,
Basic EPS,0.29,0.1,0.11,0.23,0.36,
Diluted NI Availto Com Stockholders,37300000.0,13300000.0,14000000.0,29100000.0,45300000.0,
Net Income Common Stockholders,37300000.0,13300000.0,14000000.0,29100000.0,45300000.0,
Net Income,37300000.0,13300000.0,14000000.0,29100000.0,45300000.0,
Net Income Including Noncontrolling Interests,37300000.0,13300000.0,14000000.0,29100000.0,45300000.0,
Net Income Continuous Operations,37300000.0,13300000.0,14000000.0,29100000.0,45300000.0,
Tax Provision,11700000.0,4000000.0,5800000.0,10300000.0,14800000.0,
Pretax Income,49000000.0,17300000.0,19800000.0,39400000.0,60100000.0,
Other Income Expense,-6000000.0,-5100000.0,-1300000.0,-6000000.0,100000.0,
Other Non Operating Income Expenses,600000.0,-400000.0,-600000.0,1800000.0,2900000.0,
Special Income Charges,-6600000.0,-4700000.0,-2700000.0,-7800000.0,-2800000.0,
Write Off,,,,,,0.0
Restructuring And Mergern Acquisition,6600000.0,4700000.0,7000000.0,7800000.0,2800000.0,
Net Non Operating Interest Income Expense,-18900000.0,-19400000.0,-19300000.0,-20000000.0,-20600000.0,
Interest Expense Non Operating,18900000.0,19400000.0,19300000.0,20000000.0,20600000.0,
Interest Income Non Operating,,,,,,0.0
Operating Income,73900000.0,41800000.0,40400000.0,65400000.0,80600000.0,
Operating Expense,165800000.0,160400000.0,162900000.0,172600000.0,150400000.0,
Depreciation Amortization Depletion Income Statement,6400000.0,6400000.0,6500000.0,6300000.0,3700000.0,
Depreciation And Amortization In Income Statement,6400000.0,6400000.0,6500000.0,6300000.0,3700000.0,
Amortization,6400000.0,6400000.0,6500000.0,6300000.0,3700000.0,
Amortization Of Intangibles Income Statement,6400000.0,6400000.0,6500000.0,6300000.0,3700000.0,
Selling General And Administration,159400000.0,154000000.0,156400000.0,166300000.0,146700000.0,
Gross Profit,239700000.0,202200000.0,203300000.0,238000000.0,231000000.0,
Cost Of Revenue,491200000.0,458100000.0,464400000.0,480100000.0,445500000.0,
Total Revenue,730900000.0,660300000.0,667700000.0,718100000.0,676500000.0,
Operating Revenue,730900000.0,660300000.0,667700000.0,718100000.0,676500000.0,
