,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-13794649.401036,-11721315.0,-4169660.518838,-5163408.0,-1708007.824535,,
Tax Rate For Calcs,0.241326,0.327,0.117844,0.276,0.24087,,
Normalized EBITDA,191298000.0,125527000.0,143003000.0,184840000.0,178776000.0,,
Total Unusual Items,-57162000.0,-35845000.0,-35383000.0,-18708000.0,-7091000.0,,
Total Unusual Items Excluding Goodwill,-57162000.0,-35845000.0,-35383000.0,-18708000.0,-7091000.0,,
Net Income From Continuing Operation Net Minority Interest,30127000.0,8374000.0,32615000.0,68132000.0,78482000.0,,
Reconciled Depreciation,48995000.0,47032000.0,39541000.0,37641000.0,36066000.0,,
Reconciled Cost Of Revenue,28532000.0,28342000.0,28560000.0,29623000.0,27878000.0,,
EBITDA,134136000.0,89682000.0,107620000.0,166132000.0,171685000.0,,
EBIT,85141000.0,42650000.0,68079000.0,128491000.0,135619000.0,,
Net Interest Income,-35138000.0,-29182000.0,-30071000.0,-29924000.0,-29159000.0,,
Interest Expense,35138000.0,29182000.0,30071000.0,29924000.0,29159000.0,,
Normalized Income,73494350.598964,32497685.0,63828339.481162,81676592.0,83864992.175465,,
Net Income From Continuing And Discontinued Operation,30127000.0,8374000.0,32615000.0,68132000.0,78482000.0,,
Total Expenses,726929000.0,692010000.0,670776000.0,668435000.0,653330000.0,,
Rent Expense Supplemental,12610000.0,11656000.0,11720000.0,12389000.0,11889000.0,,
Diluted Average Shares,90435000.0,92038000.0,91986000.0,92188000.0,92043000.0,,
Basic Average Shares,90328000.0,91654000.0,91769000.0,91720000.0,91628000.0,,
Diluted EPS,0.33,0.09,0.35,0.74,0.85,,
Basic EPS,0.33,0.09,0.36,0.74,0.86,,
Diluted NI Availto Com Stockholders,30127000.0,8374000.0,32615000.0,68132000.0,78482000.0,,
Net Income Common Stockholders,30127000.0,8374000.0,32615000.0,68132000.0,78482000.0,,
Net Income,30127000.0,8374000.0,32615000.0,68132000.0,78482000.0,,
Minority Interests,-7809000.0,-690000.0,-914000.0,-3236000.0,-2335000.0,,
Net Income Including Noncontrolling Interests,37936000.0,9064000.0,33529000.0,71368000.0,80817000.0,,
Net Income Continuous Operations,37936000.0,9064000.0,33529000.0,71368000.0,80817000.0,,
Tax Provision,12067000.0,4404000.0,4479000.0,27199000.0,25643000.0,,
Pretax Income,50003000.0,13468000.0,38008000.0,98567000.0,106460000.0,,
Other Income Expense,-57162000.0,-35845000.0,-35383000.0,-18708000.0,-7091000.0,,
Special Income Charges,-57162000.0,-35845000.0,-35383000.0,-18708000.0,-7091000.0,,
Gain On Sale Of Ppe,8715000.0,,,,0.0,,
Other Special Charges,53526000.0,35784000.0,,,2051000.0,481000.0,0.0
Write Off,1452000.0,,,,1000000.0,,1096000.0
Impairment Of Capital Assets,,,,10459000.0,,,
Restructuring And Mergern Acquisition,10899000.0,61000.0,-1054000.0,8249000.0,4040000.0,,
Net Non Operating Interest Income Expense,-35138000.0,-29182000.0,-30071000.0,-29924000.0,-29159000.0,,
Interest Expense Non Operating,35138000.0,29182000.0,30071000.0,29924000.0,29159000.0,,
Operating Income,142303000.0,78495000.0,103462000.0,147199000.0,142710000.0,,
Operating Expense,698397000.0,663668000.0,642216000.0,638812000.0,625452000.0,,
Other Operating Expenses,134414000.0,114002000.0,117888000.0,112137000.0,109690000.0,,
Depreciation Amortization Depletion Income Statement,48995000.0,47032000.0,39541000.0,37641000.0,36066000.0,,
Depreciation And Amortization In Income Statement,48995000.0,47032000.0,39541000.0,37641000.0,36066000.0,,
Selling General And Administration,514988000.0,502634000.0,484787000.0,489034000.0,479696000.0,,
General And Administrative Expense,514988000.0,502634000.0,484787000.0,489034000.0,479696000.0,,
Other Gand A,49961000.0,45707000.0,47470000.0,48498000.0,48050000.0,,
Rent And Landing Fees,12610000.0,11656000.0,11720000.0,12389000.0,11889000.0,,
Salaries And Wages,452417000.0,445271000.0,425597000.0,428147000.0,419757000.0,,
Gross Profit,840700000.0,742163000.0,745678000.0,786011000.0,768162000.0,,
Cost Of Revenue,28532000.0,28342000.0,28560000.0,29623000.0,27878000.0,,
Total Revenue,869232000.0,770505000.0,774238000.0,815634000.0,796040000.0,,
Operating Revenue,869232000.0,770505000.0,774238000.0,815634000.0,796040000.0,,
