,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-2301172.0,-1069824.0,-1314101.0,-1138126.0,-1274289.0
Net Income From Continuing Operation Net Minority Interest,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
EBITDA,-2301172.0,-1069824.0,-1314101.0,-1138126.0,-1274289.0
EBIT,-2301172.0,-1069824.0,-1314101.0,-1138126.0,-1274289.0
Net Interest Income,20488.0,19991.0,22766.0,34953.0,39215.0
Interest Income,20488.0,19991.0,22766.0,34953.0,39215.0
Normalized Income,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
Net Income From Continuing And Discontinued Operation,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
Total Expenses,2301172.0,1069824.0,1314101.0,1138126.0,1274289.0
Total Operating Income As Reported,-2301172.0,-1069824.0,-1314101.0,-1138126.0,-1274289.0
Diluted Average Shares,1110317.0,916031.0,770317.0,770317.0,763750.0
Basic Average Shares,1110317.0,916031.0,770317.0,770317.0,763750.0
Diluted EPS,-2.05,-1.25,-1.75,-1.5,-1.62
Basic EPS,-2.05,-1.25,-1.75,-1.5,-1.62
Diluted NI Availto Com Stockholders,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
Net Income Common Stockholders,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
Net Income,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
Net Income Including Noncontrolling Interests,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
Net Income Continuous Operations,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-2280684.0,-1049833.0,-1291335.0,-1103173.0,-1235074.0
Net Non Operating Interest Income Expense,20488.0,19991.0,22766.0,34953.0,39215.0
Interest Income Non Operating,20488.0,19991.0,22766.0,34953.0,39215.0
Operating Income,-2301172.0,-1069824.0,-1314101.0,-1138126.0,-1274289.0
Operating Expense,2301172.0,1069824.0,1314101.0,1138126.0,1274289.0
Research And Development,535162.0,336084.0,343717.0,298321.0,374200.0
Selling General And Administration,1766010.0,733740.0,970384.0,839805.0,900089.0
General And Administrative Expense,1766010.0,733740.0,970384.0,839805.0,900089.0
Other Gand A,1766010.0,733740.0,970384.0,839805.0,900089.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
