,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,26880.0,-122640.0,32779320.0,0.0,
Tax Rate For Calcs,0.0,0.21,0.21,0.21,0.0,
Normalized EBITDA,-3507000.0,-6751000.0,-6968000.0,-22337000.0,-5640000.0,
Total Unusual Items,-2629000.0,128000.0,-584000.0,156092000.0,-7539000.0,
Total Unusual Items Excluding Goodwill,-2629000.0,128000.0,-584000.0,156092000.0,-7539000.0,
Net Income From Continuing Operation Net Minority Interest,-10613000.0,-11667000.0,-13015000.0,127749000.0,-28852000.0,
Reconciled Depreciation,1267000.0,1253000.0,1272000.0,954000.0,235000.0,
Reconciled Cost Of Revenue,28344000.0,27058000.0,30571000.0,34705000.0,36698000.0,
EBITDA,-6136000.0,-6623000.0,-7552000.0,133755000.0,-13179000.0,
EBIT,-7403000.0,-7876000.0,-8824000.0,132801000.0,-13414000.0,
Net Interest Income,-2973000.0,-3345000.0,-3789000.0,-6683000.0,-15438000.0,
Interest Expense,3210000.0,3681000.0,4152000.0,7192000.0,15438000.0,
Interest Income,237000.0,336000.0,363000.0,509000.0,0.0,
Normalized Income,-7984000.0,-11768120.0,-12553640.0,4436320.0,-21313000.0,
Net Income From Continuing And Discontinued Operation,-10613000.0,-11667000.0,-13015000.0,127749000.0,-28852000.0,
Total Expenses,42137000.0,42877000.0,48440000.0,68851000.0,51895000.0,
Total Operating Income As Reported,-5891000.0,-8340000.0,-8348000.0,-23800000.0,-5848000.0,
Diluted Average Shares,13425851.0,13421520.0,13359317.0,10690293.0,12458038.0,
Basic Average Shares,13425851.0,13421520.0,13359317.0,10531657.0,12458038.0,
Diluted EPS,-0.79,-0.87,-0.97,11.95,-2.315934,
Basic EPS,-0.79,-0.87,-0.97,12.13,-2.315934,
Diluted NI Availto Com Stockholders,-10613000.0,-11667000.0,-13015000.0,127749000.0,-28852000.0,
Net Income Common Stockholders,-10613000.0,-11667000.0,-13015000.0,127749000.0,-28852000.0,
Net Income,-10613000.0,-11667000.0,-13015000.0,127749000.0,-28852000.0,
Net Income Including Noncontrolling Interests,-10613000.0,-11667000.0,-13015000.0,127749000.0,-28852000.0,
Net Income Continuous Operations,-10613000.0,-11667000.0,-13015000.0,127749000.0,-28852000.0,
Tax Provision,0.0,110000.0,39000.0,-2140000.0,0.0,
Pretax Income,-10613000.0,-11557000.0,-12976000.0,125609000.0,-28852000.0,
Other Income Expense,-1749000.0,128000.0,-839000.0,156092000.0,-7566000.0,
Other Non Operating Income Expenses,880000.0,,-255000.0,,-27000.0,-1047000.0
Special Income Charges,-2629000.0,102000.0,-584000.0,117059000.0,0.0,
Gain On Sale Of Business,-3290000.0,,,,0.0,
Other Special Charges,,,1405000.0,-42034000.0,,-4913000.0
Restructuring And Mergern Acquisition,-661000.0,-102000.0,-821000.0,,0.0,0.0
Gain On Sale Of Security,,26000.0,,39033000.0,-7539000.0,8034000.0
Net Non Operating Interest Income Expense,-2973000.0,-3345000.0,-3789000.0,-6683000.0,-15438000.0,
Interest Expense Non Operating,3210000.0,3681000.0,4152000.0,7192000.0,15438000.0,
Interest Income Non Operating,237000.0,336000.0,363000.0,509000.0,0.0,
Operating Income,-5891000.0,-8340000.0,-8348000.0,-23800000.0,-5848000.0,
Operating Expense,13656000.0,15670000.0,17699000.0,33984000.0,15026000.0,
Other Operating Expenses,2997000.0,3572000.0,4321000.0,5690000.0,5418000.0,
Depreciation Amortization Depletion Income Statement,1130000.0,1104000.0,1102000.0,792000.0,64000.0,
Depreciation And Amortization In Income Statement,1130000.0,1104000.0,1102000.0,792000.0,64000.0,
Research And Development,3069000.0,3797000.0,4243000.0,5830000.0,3667000.0,
Selling General And Administration,6460000.0,7197000.0,8033000.0,21672000.0,5877000.0,
Selling And Marketing Expense,1518000.0,1616000.0,2019000.0,2219000.0,899000.0,
General And Administrative Expense,4942000.0,5581000.0,6014000.0,19453000.0,4978000.0,
Other Gand A,4942000.0,5581000.0,6014000.0,19453000.0,4978000.0,
Gross Profit,7765000.0,7330000.0,9351000.0,10184000.0,9178000.0,
Cost Of Revenue,28481000.0,27207000.0,30741000.0,34867000.0,36869000.0,
Total Revenue,36246000.0,34537000.0,40092000.0,45051000.0,46047000.0,
Operating Revenue,36246000.0,34537000.0,40092000.0,45051000.0,46047000.0,
