,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.211135,0.18,0.136436,0.15,0.244691
Normalized EBITDA,61855000.0,52355000.0,65051000.0,68814000.0,72997000.0
Net Income From Continuing Operation Net Minority Interest,31030000.0,25285000.0,37964000.0,40429000.0,37949000.0
Reconciled Depreciation,16239000.0,15207000.0,14664000.0,14433000.0,14145000.0
Reconciled Cost Of Revenue,87924000.0,85277000.0,99875000.0,89273000.0,87228000.0
EBITDA,61855000.0,52355000.0,65051000.0,68814000.0,72997000.0
EBIT,45616000.0,37148000.0,50387000.0,54381000.0,58852000.0
Net Interest Income,-4360000.0,-4197000.0,-4133000.0,-4271000.0,-5272000.0
Interest Expense,6281000.0,6286000.0,6425000.0,6698000.0,8609000.0
Interest Income,1921000.0,2089000.0,2292000.0,2427000.0,3337000.0
Normalized Income,31030000.0,25285000.0,37964000.0,40429000.0,37949000.0
Net Income From Continuing And Discontinued Operation,31030000.0,25285000.0,37964000.0,40429000.0,37949000.0
Total Expenses,132230000.0,133235000.0,141379000.0,134166000.0,127177000.0
Total Operating Income As Reported,42184000.0,37293000.0,45144000.0,57048000.0,55217000.0
Diluted Average Shares,48128000.0,49890000.0,51310000.0,51862000.0,52046000.0
Basic Average Shares,46949000.0,47641000.0,47975000.0,48621000.0,48907000.0
Diluted EPS,0.64,0.51,0.74,0.78,0.73
Basic EPS,0.66,0.53,0.79,0.83,0.77
Diluted NI Availto Com Stockholders,31030000.0,25285000.0,37964000.0,40429000.0,37949000.0
Net Income Common Stockholders,31030000.0,25285000.0,37964000.0,40429000.0,37949000.0
Net Income,31030000.0,25285000.0,37964000.0,40429000.0,37949000.0
Net Income Including Noncontrolling Interests,31030000.0,25285000.0,37964000.0,40429000.0,37949000.0
Net Income Continuous Operations,31030000.0,25285000.0,37964000.0,40429000.0,37949000.0
Earnings From Equity Interest Net Of Tax,0.0,0.0,0.0,0.0,0.0
Tax Provision,8305000.0,5577000.0,5998000.0,7254000.0,12294000.0
Pretax Income,39335000.0,30862000.0,43962000.0,47683000.0,50243000.0
Other Income Expense,1511000.0,-2234000.0,2951000.0,-5094000.0,298000.0
Other Non Operating Income Expenses,1511000.0,-2234000.0,2951000.0,-5094000.0,298000.0
Net Non Operating Interest Income Expense,-4360000.0,-4197000.0,-4133000.0,-4271000.0,-5272000.0
Interest Expense Non Operating,6281000.0,6286000.0,6425000.0,6698000.0,8609000.0
Interest Income Non Operating,1921000.0,2089000.0,2292000.0,2427000.0,3337000.0
Operating Income,42184000.0,37293000.0,45144000.0,57048000.0,55217000.0
Operating Expense,44306000.0,47958000.0,41504000.0,44893000.0,39949000.0
Research And Development,20080000.0,20096000.0,18142000.0,21077000.0,17652000.0
Selling General And Administration,24226000.0,27862000.0,23362000.0,23816000.0,22297000.0
Selling And Marketing Expense,10235000.0,11866000.0,10424000.0,8995000.0,9012000.0
General And Administrative Expense,13991000.0,15996000.0,12938000.0,14821000.0,13285000.0
Other Gand A,13991000.0,15996000.0,12938000.0,14821000.0,13285000.0
Gross Profit,86490000.0,85251000.0,86648000.0,101941000.0,95166000.0
Cost Of Revenue,87924000.0,85277000.0,99875000.0,89273000.0,87228000.0
Total Revenue,174414000.0,170528000.0,186523000.0,191214000.0,182394000.0
Operating Revenue,174414000.0,170528000.0,186978000.0,188819000.0,179388000.0
