,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-652288966.171356,-56964000.0,-1279500000.0,4488000.0,-878005165.057265,,
Tax Rate For Calcs,0.230003,0.202,0.25,0.204,0.233326,,
Total Unusual Items,-2836000000.0,-282000000.0,-5118000000.0,22000000.0,-3763000000.0,,
Total Unusual Items Excluding Goodwill,-2836000000.0,-282000000.0,-5118000000.0,22000000.0,-3763000000.0,,
Net Income From Continuing Operation Net Minority Interest,4733000000.0,7324000000.0,351000000.0,6516000000.0,6528000000.0,,
Reconciled Depreciation,1612000000.0,613000000.0,,,,504000000.0,
Net Interest Income,8519000000.0,8302000000.0,8185000000.0,7637000000.0,8258000000.0,,
Interest Expense,16076000000.0,16111000000.0,17819000000.0,19618000000.0,,19612000000.0,
Interest Income,24595000000.0,24413000000.0,26004000000.0,27255000000.0,46719000000.0,,
Normalized Income,6916711033.828644,7549036000.0,4215500000.0,6503488000.0,9412994834.942736,,
Net Income From Continuing And Discontinued Operation,4733000000.0,7324000000.0,351000000.0,6516000000.0,6528000000.0,,
Diluted Average Shares,,3553800000.0,,3630200000.0,,3764600000.0,
Basic Average Shares,,3553800000.0,,3630200000.0,,3764600000.0,
Diluted EPS,,1.95,,1.7,,2.7,
Basic EPS,,1.95,,1.7,,2.7,
Diluted NI Availto Com Stockholders,4578000000.0,6932000000.0,197000000.0,6134000000.0,6403000000.0,,
Net Income Common Stockholders,4578000000.0,6932000000.0,197000000.0,6134000000.0,6403000000.0,,
Otherunder Preferred Stock Dividend,155000000.0,392000000.0,154000000.0,382000000.0,125000000.0,,
Net Income,4733000000.0,7324000000.0,351000000.0,6516000000.0,6528000000.0,,
Minority Interests,-138000000.0,-246000000.0,-234000000.0,-233000000.0,-300000000.0,,
Net Income Including Noncontrolling Interests,4871000000.0,7570000000.0,585000000.0,6749000000.0,6828000000.0,,
Net Income Continuous Operations,4871000000.0,7570000000.0,585000000.0,6749000000.0,6828000000.0,,
Tax Provision,1455000000.0,1914000000.0,1692000000.0,1727000000.0,2078000000.0,,
Pretax Income,6326000000.0,9484000000.0,2277000000.0,8476000000.0,8906000000.0,,
Special Income Charges,-2836000000.0,-282000000.0,-5118000000.0,22000000.0,-3763000000.0,,
Other Special Charges,1361000000.0,141000000.0,5036000000.0,-24000000.0,353000000.0,,
Write Off,,,,,161000000.0,-3417000000.0,4980000000.0
Restructuring And Mergern Acquisition,475000000.0,141000000.0,56000000.0,-3000000.0,-6000000.0,,
Operating Expense,8268000000.0,7911000000.0,8671000000.0,8093000000.0,8114000000.0,,
Other Operating Expenses,-8141000000.0,7298000000.0,-24372000000.0,8093000000.0,-8182000000.0,,
Depreciation And Amortization In Income Statement,1612000000.0,613000000.0,,,,504000000.0,
Amortization,657000000.0,613000000.0,,,,504000000.0,
Total Revenue,17657000000.0,17740000000.0,16749000000.0,16926000000.0,20272000000.0,,
Operating Revenue,17657000000.0,17740000000.0,16749000000.0,16926000000.0,20272000000.0,,
