,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.075967,0.21,0.21,0.101584,0.21,
Normalized EBITDA,1671875.0,4387289.0,4371880.0,2191232.0,2906205.0,
Net Income From Continuing Operation Net Minority Interest,-3385558.0,-1514408.0,-655326.0,-2330009.0,-2050642.0,
Reconciled Depreciation,2612190.0,2605593.0,2495897.0,2462805.0,2437667.0,
Reconciled Cost Of Revenue,60820670.0,59372474.0,58481072.0,57730398.0,57899106.0,
EBITDA,1671875.0,4387289.0,4371880.0,2191232.0,2906205.0,
EBIT,-940315.0,1781696.0,1875983.0,-271573.0,468538.0,
Net Interest Income,-2723579.0,-2611991.0,-2471961.0,-2321891.0,-2408076.0,
Interest Expense,2723579.0,2611991.0,2471961.0,2321891.0,2408076.0,
Normalized Income,-3385558.0,-1514408.0,-655326.0,-2330009.0,-2050642.0,
Net Income From Continuing And Discontinued Operation,-3385558.0,-1514408.0,-655326.0,-2330009.0,-2050642.0,
Total Expenses,73705730.0,71363556.0,70775338.0,69612802.0,69956887.0,
Total Operating Income As Reported,-940315.0,1781696.0,1875983.0,-271573.0,468538.0,
Diluted Average Shares,20665681.0,20507242.0,20380066.0,,20059528.0,19962031.0
Basic Average Shares,20665681.0,20507242.0,20380066.0,,20059528.0,19962031.0
Diluted EPS,-0.16,-0.07,-0.03,,-0.1,-0.04
Basic EPS,-0.16,-0.07,-0.03,,-0.1,-0.04
Diluted NI Availto Com Stockholders,-3385558.0,-1514408.0,-655326.0,-2330009.0,-2050642.0,
Net Income Common Stockholders,-3385558.0,-1514408.0,-655326.0,-2330009.0,-2050642.0,
Net Income,-3385558.0,-1514408.0,-655326.0,-2330009.0,-2050642.0,
Net Income Including Noncontrolling Interests,-3385558.0,-1514408.0,-655326.0,-2330009.0,-2050642.0,
Net Income Continuous Operations,-3385558.0,-1514408.0,-655326.0,-2330009.0,-2050642.0,
Tax Provision,-278336.0,684113.0,59348.0,-263455.0,111104.0,
Pretax Income,-3663894.0,-830295.0,-595978.0,-2593464.0,-1939538.0,
Net Non Operating Interest Income Expense,-2723579.0,-2611991.0,-2471961.0,-2321891.0,-2408076.0,
Interest Expense Non Operating,2723579.0,2611991.0,2471961.0,2321891.0,2408076.0,
Operating Income,-940315.0,1781696.0,1875983.0,-271573.0,468538.0,
Operating Expense,12640464.0,11750128.0,12160473.0,11771454.0,11961695.0,
Depreciation Amortization Depletion Income Statement,2367594.0,2364639.0,2362104.0,2351855.0,2341581.0,
Depreciation And Amortization In Income Statement,2367594.0,2364639.0,2362104.0,2351855.0,2341581.0,
Selling General And Administration,10272870.0,9385489.0,9798369.0,9419599.0,9620114.0,
Gross Profit,11700149.0,13531824.0,14036456.0,11499881.0,12430233.0,
Cost Of Revenue,61065266.0,59613428.0,58614865.0,57841348.0,57995192.0,
Total Revenue,72765415.0,73145252.0,72651321.0,69341229.0,70425425.0,
Operating Revenue,72765415.0,73145252.0,72651321.0,69341229.0,70425425.0,
