,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,912753.520187,0.0,-484260.0,114121.238498,-21000.0,,
Tax Rate For Calcs,0.023006,0.050066,0.21,0.075727,0.21,,
Normalized EBITDA,74823000.0,71620000.0,55074000.0,42434000.0,64135000.0,,
Total Unusual Items,39674000.0,0.0,-2306000.0,1507000.0,-100000.0,,
Total Unusual Items Excluding Goodwill,39674000.0,0.0,-2306000.0,1507000.0,-100000.0,,
Net Income From Continuing Operation Net Minority Interest,55157000.0,15585000.0,-638000.0,-7091000.0,15338000.0,,
Reconciled Depreciation,32624000.0,33185000.0,33105000.0,31821000.0,31802000.0,,
Reconciled Cost Of Revenue,203412000.0,210114000.0,199868000.0,189600000.0,200017000.0,,
EBITDA,114497000.0,71620000.0,52768000.0,43941000.0,64035000.0,,
EBIT,81866000.0,38428000.0,19645000.0,12102000.0,32212000.0,,
Net Interest Income,-21926000.0,-21051000.0,-20135000.0,-20144000.0,-20245000.0,,
Interest Expense,21926000.0,21051000.0,20135000.0,20144000.0,20245000.0,,
Normalized Income,16395753.520187,15585000.0,1183740.0,-8483878.761502,15417000.0,,
Net Income From Continuing And Discontinued Operation,55157000.0,15585000.0,-638000.0,-7091000.0,15338000.0,,
Total Expenses,247082000.0,253063000.0,242001000.0,229135000.0,242537000.0,,
Rent Expense Supplemental,527000.0,831000.0,768000.0,788000.0,837000.0,,
Total Operating Income As Reported,40218000.0,35864000.0,21392000.0,7550000.0,30267000.0,,
Diluted Average Shares,,101125212.0,101578304.0,101884090.0,102348982.0,102364928.0,
Basic Average Shares,,100674498.0,101578304.0,101884090.0,101963677.0,101959418.0,
Diluted EPS,,0.15,-0.01,-0.07,0.15,0.08,
Basic EPS,,0.15,-0.01,-0.07,0.15,0.08,
Diluted NI Availto Com Stockholders,54918000.0,15455000.0,-726000.0,-7188000.0,15233000.0,,
Net Income Common Stockholders,54918000.0,15455000.0,-726000.0,-7188000.0,15233000.0,,
Otherunder Preferred Stock Dividend,239000.0,130000.0,88000.0,97000.0,105000.0,,
Net Income,55157000.0,15585000.0,-638000.0,-7091000.0,15338000.0,,
Minority Interests,-3404000.0,-922000.0,139000.0,342000.0,-775000.0,,
Net Income Including Noncontrolling Interests,58561000.0,16507000.0,-777000.0,-7433000.0,16113000.0,,
Net Income Continuous Operations,58561000.0,16507000.0,-777000.0,-7433000.0,16113000.0,,
Tax Provision,1379000.0,870000.0,287000.0,-609000.0,-4146000.0,,
Pretax Income,59940000.0,17377000.0,-490000.0,-8042000.0,11967000.0,,
Other Income Expense,41369000.0,2564000.0,-203000.0,4431000.0,1845000.0,,
Other Non Operating Income Expenses,1695000.0,2564000.0,2103000.0,2924000.0,1945000.0,,
Special Income Charges,39674000.0,0.0,-2306000.0,-121000.0,-100000.0,,
Other Special Charges,-39953000.0,,2257000.0,,,-745000.0,0.0
Write Off,,0.0,,121000.0,,250000.0,
Impairment Of Capital Assets,279000.0,,,,100000.0,,0.0
Gain On Sale Of Security,,,0.0,1628000.0,,,
Net Non Operating Interest Income Expense,-21926000.0,-21051000.0,-20135000.0,-20144000.0,-20245000.0,,
Interest Expense Non Operating,21926000.0,21051000.0,20135000.0,20144000.0,20245000.0,,
Operating Income,40497000.0,35864000.0,19848000.0,7671000.0,30367000.0,,
Operating Expense,43677000.0,42956000.0,42151000.0,39553000.0,42541000.0,,
Other Operating Expenses,224000.0,853000.0,1199000.0,-103000.0,377000.0,,
Depreciation Amortization Depletion Income Statement,32631000.0,33192000.0,33123000.0,31839000.0,31823000.0,,
Depreciation And Amortization In Income Statement,32631000.0,33192000.0,33123000.0,31839000.0,31823000.0,,
Selling General And Administration,10822000.0,8911000.0,7829000.0,7817000.0,10341000.0,,
General And Administrative Expense,10822000.0,8911000.0,7829000.0,7817000.0,10341000.0,,
Other Gand A,10822000.0,8911000.0,7829000.0,7817000.0,10341000.0,,
Gross Profit,84174000.0,78820000.0,61999000.0,47224000.0,72908000.0,,
Cost Of Revenue,203405000.0,210107000.0,199850000.0,189582000.0,199996000.0,,
Total Revenue,287579000.0,288927000.0,261849000.0,236806000.0,272904000.0,,
Operating Revenue,260683000.0,264565000.0,237705000.0,214367000.0,249866000.0,,
