,2024-10-31,2024-07-31,2024-04-30,2024-01-31,2023-10-31,2023-07-31
Tax Effect Of Unusual Items,0.0,-181895.508708,0.0,0.0,0.0,
Tax Rate For Calcs,0.189387,0.289643,0.232886,0.156654,0.162744,
Normalized EBITDA,26317000.0,18993000.0,15282000.0,19530000.0,17559000.0,
Total Unusual Items,,-628000.0,0.0,,,311000.0
Total Unusual Items Excluding Goodwill,,-628000.0,0.0,,,311000.0
Net Income From Continuing Operation Net Minority Interest,16376000.0,8525000.0,7777000.0,12382000.0,10742000.0,
Reconciled Depreciation,5381000.0,5662000.0,4765000.0,4486000.0,4368000.0,
Reconciled Cost Of Revenue,87165000.0,80678000.0,76642000.0,74726000.0,80447000.0,
EBITDA,26317000.0,18365000.0,15282000.0,19530000.0,17559000.0,
EBIT,20936000.0,12703000.0,10517000.0,15044000.0,13191000.0,
Net Interest Income,-584000.0,-586000.0,-94000.0,-65000.0,-186000.0,
Interest Expense,734000.0,702000.0,379000.0,362000.0,361000.0,
Interest Income,150000.0,116000.0,285000.0,297000.0,175000.0,
Normalized Income,16376000.0,8971104.491292,7777000.0,12382000.0,10742000.0,
Net Income From Continuing And Discontinued Operation,16376000.0,8525000.0,7777000.0,12382000.0,10742000.0,
Total Expenses,106755000.0,100810000.0,96347000.0,90503000.0,98282000.0,
Total Operating Income As Reported,21190000.0,12892000.0,10432000.0,15165000.0,13156000.0,
Diluted Average Shares,17780000.0,,17744000.0,17674000.0,17522000.0,
Basic Average Shares,13812000.0,,13784000.0,13720000.0,13588000.0,
Diluted EPS,1.125,,0.535,0.85,0.75,
Basic EPS,1.215,,0.575,0.92,0.805,
Diluted NI Availto Com Stockholders,15559000.0,6360000.0,7777000.0,11684000.0,10172000.0,
Net Income Common Stockholders,15559000.0,6360000.0,7777000.0,11684000.0,10172000.0,
Otherunder Preferred Stock Dividend,817000.0,,,698000.0,570000.0,
Net Income,16376000.0,8525000.0,7777000.0,12382000.0,10742000.0,
Minority Interests,,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,16376000.0,8525000.0,7777000.0,12382000.0,10742000.0,
Net Income Continuous Operations,16376000.0,8525000.0,7777000.0,12382000.0,10742000.0,
Tax Provision,3826000.0,3476000.0,2361000.0,2300000.0,2088000.0,
Pretax Income,20202000.0,12001000.0,10138000.0,14682000.0,12830000.0,
Other Income Expense,-404000.0,-305000.0,-200000.0,-418000.0,-140000.0,
Other Non Operating Income Expenses,-404000.0,323000.0,-200000.0,-418000.0,-140000.0,
Special Income Charges,,0.0,0.0,,,206000.0
Other Special Charges,,,,,,-206000.0
Impairment Of Capital Assets,,,,,,0.0
Net Non Operating Interest Income Expense,-584000.0,-586000.0,-94000.0,-65000.0,-186000.0,
Interest Expense Non Operating,734000.0,702000.0,379000.0,362000.0,361000.0,
Interest Income Non Operating,150000.0,116000.0,285000.0,297000.0,175000.0,
Operating Income,21190000.0,12892000.0,10432000.0,15165000.0,13156000.0,
Operating Expense,19590000.0,20132000.0,19705000.0,15777000.0,17835000.0,
Selling General And Administration,19590000.0,20132000.0,19705000.0,15777000.0,17835000.0,
Gross Profit,40780000.0,33024000.0,30137000.0,30942000.0,30991000.0,
Cost Of Revenue,87165000.0,80678000.0,76642000.0,74726000.0,80447000.0,
Total Revenue,127945000.0,113702000.0,106779000.0,105668000.0,111438000.0,
Operating Revenue,127945000.0,113702000.0,106779000.0,105668000.0,111438000.0,
