,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,-6471500.0,48400.0,-20800.0,-1299934.42623,319200.0,
Tax Rate For Calcs,0.215,0.242,0.208,0.220328,0.228,
Normalized EBITDA,204700000.0,144300000.0,162600000.0,187100000.0,175400000.0,
Total Unusual Items,-30100000.0,200000.0,-100000.0,-5900000.0,1400000.0,
Total Unusual Items Excluding Goodwill,-30100000.0,200000.0,-100000.0,-5900000.0,1400000.0,
Net Income From Continuing Operation Net Minority Interest,98400000.0,77500000.0,106700000.0,118900000.0,113900000.0,
Reconciled Depreciation,34600000.0,30500000.0,21600000.0,22600000.0,22900000.0,
Reconciled Cost Of Revenue,608400000.0,538300000.0,502300000.0,543600000.0,515900000.0,
EBITDA,174600000.0,144500000.0,162500000.0,181200000.0,176800000.0,
EBIT,140000000.0,114000000.0,140900000.0,158600000.0,153900000.0,
Net Interest Income,-12100000.0,-6900000.0,4000000.0,3500000.0,1800000.0,
Interest Expense,14600000.0,11700000.0,6100000.0,6100000.0,6300000.0,
Interest Income,2500000.0,4800000.0,10100000.0,9600000.0,8100000.0,
Normalized Income,122028500.0,77348400.0,106779200.0,123500065.57377,112819200.0,
Net Income From Continuing And Discontinued Operation,98400000.0,77500000.0,106700000.0,118900000.0,113900000.0,
Total Expenses,1009100000.0,896100000.0,818300000.0,875300000.0,822800000.0,
Total Operating Income As Reported,139800000.0,110200000.0,133300000.0,157000000.0,145300000.0,
Diluted Average Shares,31565000.0,31700000.0,31799000.0,31512000.0,31477000.0,
Basic Average Shares,30851000.0,30999000.0,30930000.0,30813000.0,30829000.0,
Diluted EPS,3.12,2.45,3.35,3.77,3.62,
Basic EPS,3.19,2.5,3.45,3.86,3.7,
Diluted NI Availto Com Stockholders,98400000.0,77500000.0,106700000.0,118900000.0,113900000.0,
Net Income Common Stockholders,98400000.0,77500000.0,106700000.0,118900000.0,113900000.0,
Net Income,98400000.0,77500000.0,106700000.0,118900000.0,113900000.0,
Net Income Including Noncontrolling Interests,98400000.0,77500000.0,106700000.0,118900000.0,113900000.0,
Net Income Continuous Operations,98400000.0,77500000.0,106700000.0,118900000.0,113900000.0,
Tax Provision,27000000.0,24800000.0,28100000.0,33600000.0,33700000.0,
Pretax Income,125400000.0,102300000.0,134800000.0,152500000.0,147600000.0,
Other Income Expense,-32000000.0,-1000000.0,-2500000.0,-8000000.0,500000.0,
Other Non Operating Income Expenses,-1900000.0,-1200000.0,-2400000.0,-2100000.0,-900000.0,
Special Income Charges,-29700000.0,,,0.0,0.0,0.0
Gain On Sale Of Business,,,,0.0,0.0,0.0
Other Special Charges,5800000.0,,,,,
Impairment Of Capital Assets,16700000.0,,,,,
Restructuring And Mergern Acquisition,7200000.0,,,,,0.0
Gain On Sale Of Security,-400000.0,200000.0,-100000.0,-5900000.0,1400000.0,
Net Non Operating Interest Income Expense,-12100000.0,-6900000.0,4000000.0,3500000.0,1800000.0,
Interest Expense Non Operating,14600000.0,11700000.0,6100000.0,6100000.0,6300000.0,
Interest Income Non Operating,2500000.0,4800000.0,10100000.0,9600000.0,8100000.0,
Operating Income,169500000.0,110200000.0,133300000.0,157000000.0,145300000.0,
Operating Expense,400700000.0,357800000.0,316000000.0,331700000.0,306900000.0,
Selling General And Administration,400700000.0,357800000.0,316000000.0,229400000.0,306900000.0,
General And Administrative Expense,400700000.0,,,209300000.0,306900000.0,294300000.0
Other Gand A,400700000.0,,,209300000.0,306900000.0,294300000.0
Salaries And Wages,,,,,1200000.0,1000000.0
Gross Profit,570200000.0,468000000.0,449300000.0,488700000.0,452200000.0,
Cost Of Revenue,608400000.0,538300000.0,502300000.0,543600000.0,515900000.0,
Total Revenue,1178600000.0,1006300000.0,951600000.0,1032300000.0,968100000.0,
Operating Revenue,1178600000.0,1006300000.0,951600000.0,1032300000.0,968100000.0,
