,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.217159,0.156,0.211,0.144341,0.213647,
Net Income From Continuing Operation Net Minority Interest,29543000.0,24280000.0,26170000.0,26304000.0,25240000.0,
Reconciled Depreciation,1281000.0,1253000.0,1251000.0,1258000.0,1089000.0,
Net Interest Income,212897000.0,204401000.0,195311000.0,192079000.0,196408000.0,
Interest Expense,42492000.0,37948000.0,35063000.0,32619000.0,28274000.0,
Interest Income,255389000.0,242349000.0,230374000.0,224698000.0,224682000.0,
Normalized Income,29543000.0,24280000.0,26170000.0,26304000.0,25240000.0,
Net Income From Continuing And Discontinued Operation,29543000.0,24280000.0,26170000.0,26304000.0,25240000.0,
Diluted Average Shares,18788000.0,18808000.0,18724000.0,,18348544.0,18431373.0
Basic Average Shares,14740000.0,14771000.0,14673000.0,,14537692.0,14461538.0
Diluted EPS,1.27,0.99,1.09,,1.03,1.02
Basic EPS,1.58,1.22,1.35,,1.3,1.3
Diluted NI Availto Com Stockholders,23831000.0,18568000.0,20475000.0,20568000.0,19504000.0,
Average Dilution Earnings,604000.0,596000.0,597000.0,605000.0,605000.0,
Net Income Common Stockholders,23227000.0,17972000.0,19878000.0,19963000.0,18899000.0,
Preferred Stock Dividends,6316000.0,6308000.0,6292000.0,6341000.0,6341000.0,
Net Income,29543000.0,24280000.0,26170000.0,26304000.0,25240000.0,
Minority Interests,354000.0,153000.0,351000.0,31000.0,267000.0,
Net Income Including Noncontrolling Interests,29189000.0,24127000.0,25819000.0,26273000.0,24973000.0,
Net Income Continuous Operations,29189000.0,24127000.0,25819000.0,26273000.0,24973000.0,
Tax Provision,8097000.0,4476000.0,7002000.0,4432000.0,6785000.0,
Pretax Income,37286000.0,28603000.0,32821000.0,30705000.0,31758000.0,
Gain On Sale Of Security,,,-159171000.0,,,
Depreciation Amortization Depletion Income Statement,656000.0,653000.0,654000.0,652000.0,647000.0,
Depreciation And Amortization In Income Statement,656000.0,653000.0,654000.0,652000.0,647000.0,
Depreciation Income Statement,656000.0,653000.0,654000.0,652000.0,647000.0,
Selling General And Administration,27147000.0,25545000.0,23740000.0,26243000.0,23959000.0,
Selling And Marketing Expense,14848000.0,13572000.0,10428000.0,14930000.0,12599000.0,
General And Administrative Expense,12299000.0,11973000.0,13312000.0,11313000.0,11360000.0,
Salaries And Wages,12299000.0,11973000.0,13312000.0,11313000.0,11360000.0,
Total Revenue,76924000.0,64126000.0,69650000.0,65792000.0,62915000.0,
Operating Revenue,76924000.0,64126000.0,69650000.0,65792000.0,62915000.0,
Other Non Interest Expense,7202000.0,7579000.0,9491000.0,7591000.0,6013000.0,
