,2024-09-30,2024-06-30,2024-03-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-2156.033905,-40018.65,1050.0,-72677.43,-1371329.61
Tax Rate For Calcs,0.000273,0.21,0.21,0.21,0.21
Normalized EBITDA,375264.0,-332475.0,748512.0,-1125229.0,-264555.0
Total Unusual Items,-7899790.0,-190565.0,5000.0,-346083.0,-6530141.0
Total Unusual Items Excluding Goodwill,-7899790.0,-190565.0,5000.0,-346083.0,-6530141.0
Net Income From Continuing Operation Net Minority Interest,-8692389.0,-1624458.0,-326767.0,-3863328.0,-7959244.0
Reconciled Depreciation,636782.0,555694.0,553103.0,535741.0,543939.0
Reconciled Cost Of Revenue,254574.0,216247.0,2319227.0,185307.0,217245.0
EBITDA,-7524526.0,-523040.0,753512.0,-1471312.0,-6794696.0
EBIT,-8161308.0,-1078734.0,200409.0,-2007053.0,-7338635.0
Net Interest Income,-530063.0,-521453.0,-497768.0,-500366.0,-349533.0
Interest Expense,533454.0,522184.0,503637.0,604669.0,452637.0
Interest Income,3391.0,731.0,5869.0,104303.0,103104.0
Normalized Income,-794755.033905,-1473911.65,-330717.0,-3589922.43,-2800432.61
Net Income From Continuing And Discontinued Operation,-8692389.0,-1624458.0,-326767.0,-3863328.0,-7959244.0
Total Expenses,12937346.0,12377989.0,15071352.0,11949784.0,11940533.0
Total Operating Income As Reported,-8154699.0,-1119465.0,164540.0,-2111356.0,-7450739.0
Diluted Average Shares,5465143.0,9787093.0,9302851.0,7060638.0,6606155.0
Basic Average Shares,5465143.0,9723155.0,9238912.0,7060638.0,6606155.0
Diluted EPS,-1.6,-0.16,-0.04,-0.55,-1.2
Basic EPS,-1.6,-0.16,-0.04,-0.55,-1.2
Diluted NI Availto Com Stockholders,-8692389.0,-1654595.0,-326767.0,-3863328.0,-7959244.0
Average Dilution Earnings,0.0,-30137.0,,0.0,0.0
Net Income Common Stockholders,-8692389.0,-1624458.0,-326767.0,-3863328.0,-7959244.0
Otherunder Preferred Stock Dividend,0.0,0.0,,0.0,0.0
Net Income,-8692389.0,-1624458.0,-326767.0,-3863328.0,-7959244.0
Net Income Including Noncontrolling Interests,-8692389.0,-1624458.0,-326767.0,-3863328.0,-7959244.0
Net Income Continuous Operations,-8692389.0,-1624458.0,-326767.0,-3863328.0,-7959244.0
Earnings From Equity Interest Net Of Tax,0.0,0.0,0.0,-1220547.0,-134886.0
Tax Provision,-2373.0,23540.0,23539.0,31059.0,33086.0
Pretax Income,-8694762.0,-1600918.0,-303228.0,-2611722.0,-7791272.0
Other Income Expense,-7909790.0,-150565.0,30000.0,-346083.0,-6526141.0
Other Non Operating Income Expenses,-10000.0,40000.0,25000.0,,4000.0
Special Income Charges,-7899790.0,-190565.0,0.0,-346083.0,-6535141.0
Write Off,1270000.0,,,0.0,
Impairment Of Capital Assets,6480992.0,190565.0,,341417.0,6517400.0
Restructuring And Mergern Acquisition,148798.0,0.0,0.0,4666.0,17741.0
Gain On Sale Of Security,,,5000.0,,5000.0
Net Non Operating Interest Income Expense,-530063.0,-521453.0,-497768.0,-500366.0,-349533.0
Interest Expense Non Operating,533454.0,522184.0,503637.0,604669.0,452637.0
Interest Income Non Operating,3391.0,731.0,5869.0,104303.0,103104.0
Operating Income,-254909.0,-928900.0,164540.0,-1765273.0,-915598.0
Operating Expense,12682772.0,12161742.0,12752125.0,11764476.0,11723288.0
Depreciation Amortization Depletion Income Statement,636782.0,555694.0,553103.0,535740.0,543939.0
Depreciation And Amortization In Income Statement,636782.0,555694.0,553103.0,535740.0,543939.0
Selling General And Administration,12045990.0,11606048.0,12199022.0,11228736.0,11179349.0
General And Administrative Expense,12045990.0,11606048.0,12199022.0,11228736.0,11179349.0
Other Gand A,2470394.0,2411030.0,2624771.0,2846077.0,2501856.0
Salaries And Wages,9575596.0,9195018.0,9574251.0,8382659.0,8677493.0
Gross Profit,12427863.0,11232842.0,12916665.0,9999203.0,10807690.0
Cost Of Revenue,254574.0,216247.0,2319227.0,185308.0,217245.0
Total Revenue,12682437.0,11449089.0,15235892.0,10184511.0,11024935.0
Operating Revenue,12682437.0,11449089.0,15235892.0,10184511.0,11024935.0
