,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-41569000.0,-44202000.0,-44260000.0,-2754000.0,-36972000.0,
Total Unusual Items,0.0,,-57000.0,-1086000.0,-12630000.0,153647000.0
Total Unusual Items Excluding Goodwill,0.0,,-57000.0,-1086000.0,-12630000.0,153647000.0
Net Income From Continuing Operation Net Minority Interest,-44862000.0,-47398000.0,-50696000.0,-10751000.0,-54851000.0,
Reconciled Depreciation,1016000.0,1046000.0,1033000.0,1549000.0,1187000.0,
Reconciled Cost Of Revenue,3395000.0,2653000.0,33858000.0,20741000.0,1809000.0,
EBITDA,-41569000.0,-44202000.0,-44317000.0,-3840000.0,-49602000.0,
EBIT,-42585000.0,-45248000.0,-45350000.0,-5389000.0,-50789000.0,
Net Interest Income,-2277000.0,-2150000.0,-5346000.0,-5362000.0,-4062000.0,
Interest Expense,2277000.0,2150000.0,5346000.0,5362000.0,4062000.0,
Normalized Income,-44862000.0,-47398000.0,-50639000.0,-9665000.0,-42221000.0,
Net Income From Continuing And Discontinued Operation,297767000.0,-56569000.0,-50696000.0,-10751000.0,-12921000.0,
Total Expenses,55740000.0,53034000.0,96390000.0,77161000.0,49922000.0,
Total Operating Income As Reported,-45486000.0,-45435000.0,-42246000.0,-6387000.0,-39626000.0,
Diluted Average Shares,116077710.0,115857780.0,115418069.0,115210091.0,114819965.0,
Basic Average Shares,116077710.0,115857780.0,115418069.0,115210091.0,114819965.0,
Diluted EPS,2.57,-0.49,-0.44,-0.09,-0.11,
Basic EPS,2.57,-0.49,-0.44,-0.09,-0.11,
Diluted NI Availto Com Stockholders,297767000.0,-56569000.0,-50696000.0,-10751000.0,-12921000.0,
Average Dilution Earnings,,,,,,1195000.0
Net Income Common Stockholders,297767000.0,-56569000.0,-50696000.0,-10751000.0,-12921000.0,
Net Income,297767000.0,-56569000.0,-50696000.0,-10751000.0,-12921000.0,
Net Income Including Noncontrolling Interests,297767000.0,-56569000.0,-50696000.0,-10751000.0,-12921000.0,
Net Income Discontinuous Operations,342629000.0,-9171000.0,,,41930000.0,170911000.0
Net Income Continuous Operations,-44862000.0,-47398000.0,-50696000.0,-10751000.0,-54851000.0,
Tax Provision,0.0,0.0,0.0,0.0,0.0,
Pretax Income,-44862000.0,-47398000.0,-50696000.0,-10751000.0,-54851000.0,
Other Income Expense,2901000.0,187000.0,-3104000.0,998000.0,-11163000.0,
Other Non Operating Income Expenses,2901000.0,187000.0,-3047000.0,2084000.0,1467000.0,
Special Income Charges,0.0,,-57000.0,-1086000.0,-12630000.0,153647000.0
Gain On Sale Of Business,,,-57000.0,-1086000.0,24085000.0,153647000.0
Other Special Charges,,,0.0,,12630000.0,
Net Non Operating Interest Income Expense,-2277000.0,-2150000.0,-5346000.0,-5362000.0,-4062000.0,
Interest Expense Non Operating,2277000.0,2150000.0,5346000.0,5362000.0,4062000.0,
Operating Income,-45486000.0,-45435000.0,-42246000.0,-6387000.0,-39626000.0,
Operating Expense,52345000.0,50381000.0,62532000.0,56420000.0,48113000.0,
Research And Development,26306000.0,24356000.0,21235000.0,21676000.0,20598000.0,
Selling General And Administration,26039000.0,26025000.0,41297000.0,34744000.0,27515000.0,
Gross Profit,6859000.0,4946000.0,20286000.0,50033000.0,8487000.0,
Cost Of Revenue,3395000.0,2653000.0,33858000.0,20741000.0,1809000.0,
Total Revenue,10254000.0,7599000.0,54144000.0,70774000.0,10296000.0,
Operating Revenue,10254000.0,7599000.0,54144000.0,70774000.0,10296000.0,
