,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-836470.326059,-1330894.07162,351734.965067,-729950.763753,-1227682.713404,,
Tax Rate For Calcs,0.186338,0.182514,0.051978,0.078145,0.055959,,
Normalized EBITDA,337407000.0,262964000.0,229826000.0,230544000.0,-89959000.0,,
Total Unusual Items,-4489000.0,-7292000.0,6767000.0,-9341000.0,-21939000.0,,
Total Unusual Items Excluding Goodwill,-4489000.0,-7292000.0,6767000.0,-9341000.0,-21939000.0,,
Net Income From Continuing Operation Net Minority Interest,165398000.0,102386000.0,102448000.0,86482000.0,-219870000.0,,
Reconciled Depreciation,65677000.0,68387000.0,67647000.0,69453000.0,65809000.0,,
Reconciled Cost Of Revenue,424494000.0,308276000.0,312405000.0,276271000.0,262548000.0,,
EBITDA,332918000.0,255672000.0,236593000.0,221203000.0,-111898000.0,,
EBIT,267241000.0,187285000.0,168946000.0,151750000.0,-177707000.0,,
Net Interest Income,-63965000.0,-62040000.0,-60881000.0,-57937000.0,-55196000.0,,
Interest Expense,63965000.0,62040000.0,60881000.0,57937000.0,55196000.0,,
Normalized Income,169050529.673941,108347105.92838,96032734.965067,95093049.236247,-199158682.713404,,
Net Income From Continuing And Discontinued Operation,165398000.0,102386000.0,102448000.0,86482000.0,-219870000.0,,
Total Expenses,461264000.0,343830000.0,350558000.0,307174000.0,598169000.0,,
Diluted Average Shares,103147860.0,103159051.0,,103395348.0,100958524.0,100960065.0,
Basic Average Shares,102558777.0,102552436.0,,102380659.0,100958524.0,100245905.0,
Diluted EPS,1.57,0.87,,0.76,-2.26,0.31,
Basic EPS,1.58,0.88,,0.76,-2.26,0.31,
Diluted NI Availto Com Stockholders,161689000.0,89944000.0,86692000.0,78147000.0,-228205000.0,,
Net Income Common Stockholders,161689000.0,89944000.0,86692000.0,78147000.0,-228205000.0,,
Otherunder Preferred Stock Dividend,0.0,6327000.0,,,0.0,0.0,
Preferred Stock Dividends,3709000.0,6115000.0,7758000.0,8335000.0,8335000.0,,
Net Income,165398000.0,102386000.0,102448000.0,86482000.0,-219870000.0,,
Minority Interests,,,,,,,0.0
Net Income Including Noncontrolling Interests,165398000.0,102386000.0,102448000.0,86482000.0,-219870000.0,,
Net Income Discontinuous Operations,,,,,,,0.0
Net Income Continuous Operations,165398000.0,102386000.0,102448000.0,86482000.0,-219870000.0,,
Tax Provision,37878000.0,22859000.0,5617000.0,7331000.0,-13033000.0,,
Pretax Income,203276000.0,125245000.0,108065000.0,93813000.0,-232903000.0,,
Other Income Expense,52268000.0,29035000.0,20685000.0,-6870000.0,-23131000.0,,
Other Non Operating Income Expenses,27156000.0,43941000.0,14319000.0,2909000.0,-498000.0,,
Special Income Charges,-4489000.0,-7292000.0,6767000.0,-9341000.0,-21939000.0,,
Gain On Sale Of Ppe,,,,,,,0.0
Other Special Charges,,,3181000.0,,13920000.0,,
Impairment Of Capital Assets,0.0,0.0,0.0,0.0,0.0,,
Restructuring And Mergern Acquisition,4489000.0,7292000.0,8757000.0,9341000.0,8019000.0,,
Earnings From Equity Interest,29601000.0,-7614000.0,-401000.0,-438000.0,-694000.0,,
Net Non Operating Interest Income Expense,-63965000.0,-62040000.0,-60881000.0,-57937000.0,-55196000.0,,
Interest Expense Non Operating,63965000.0,62040000.0,60881000.0,57937000.0,55196000.0,,
Operating Income,214973000.0,158250000.0,148261000.0,158620000.0,-154575000.0,,
Operating Expense,36770000.0,35554000.0,38153000.0,30903000.0,335621000.0,,
Other Operating Expenses,34328000.0,32438000.0,34587000.0,26858000.0,331652000.0,,
Provision For Doubtful Accounts,0.0,,,,1000000.0,,
Selling General And Administration,2442000.0,3116000.0,3566000.0,4045000.0,2969000.0,,
General And Administrative Expense,2442000.0,3116000.0,3566000.0,4045000.0,2969000.0,,
Other Gand A,2442000.0,3116000.0,3566000.0,4045000.0,2969000.0,,
Gross Profit,251743000.0,193804000.0,186414000.0,189523000.0,181046000.0,,
Cost Of Revenue,424494000.0,308276000.0,312405000.0,276271000.0,262548000.0,,
Total Revenue,676237000.0,502080000.0,498819000.0,465794000.0,443594000.0,,
Operating Revenue,673729000.0,502080000.0,498166000.0,463789000.0,439574000.0,,
