,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-22833578.792342,-26260000.0,161970228.601808,-2160000.0,-3518731.988473,,
Tax Rate For Calcs,0.07511,0.26,0.368953,0.24,0.39097,,
Normalized EBITDA,1783000000.0,1688000000.0,1910000000.0,1668000000.0,1723000000.0,,
Total Unusual Items,-304000000.0,-101000000.0,439000000.0,-9000000.0,-9000000.0,,
Total Unusual Items Excluding Goodwill,-304000000.0,-101000000.0,439000000.0,-9000000.0,-9000000.0,,
Net Income From Continuing Operation Net Minority Interest,811000000.0,474000000.0,996000000.0,483000000.0,370000000.0,,
Reconciled Depreciation,,411000000.0,484000000.0,477000000.0,480000000.0,474000000.0,
Reconciled Cost Of Revenue,1878000000.0,1785000000.0,1995000000.0,2051000000.0,1979000000.0,,
EBITDA,1479000000.0,1587000000.0,2349000000.0,1659000000.0,1714000000.0,,
EBIT,1479000000.0,1176000000.0,1865000000.0,1182000000.0,1234000000.0,,
Net Interest Income,-48000000.0,-52000000.0,86000000.0,-78000000.0,-110000000.0,,
Interest Expense,121000000.0,117000000.0,-16000000.0,157000000.0,193000000.0,,
Interest Income,28000000.0,11000000.0,3000000.0,6000000.0,16000000.0,,
Normalized Income,1092166421.207658,548740000.0,718970228.601808,489840000.0,375481268.011527,,
Net Income From Continuing And Discontinued Operation,811000000.0,474000000.0,996000000.0,483000000.0,370000000.0,,
Total Expenses,1991000000.0,1900000000.0,2322000000.0,2260000000.0,2099000000.0,,
Diluted Average Shares,1725531915.0,1725000000.0,,1752000000.0,1755000000.0,1756000000.0,
Basic Average Shares,1725531915.0,1725000000.0,,1752000000.0,1755000000.0,1756000000.0,
Diluted EPS,0.47,0.27,,0.28,0.21,0.17,
Basic EPS,0.47,0.27,,0.28,0.21,0.17,
Diluted NI Availto Com Stockholders,811000000.0,474000000.0,996000000.0,483000000.0,370000000.0,,
Net Income Common Stockholders,811000000.0,474000000.0,996000000.0,483000000.0,370000000.0,,
Net Income,811000000.0,474000000.0,996000000.0,483000000.0,370000000.0,,
Minority Interests,-445000000.0,-307000000.0,-191000000.0,-297000000.0,-264000000.0,,
Net Income Including Noncontrolling Interests,1256000000.0,781000000.0,1187000000.0,780000000.0,634000000.0,,
Net Income Continuous Operations,1256000000.0,781000000.0,1187000000.0,780000000.0,634000000.0,,
Tax Provision,102000000.0,278000000.0,694000000.0,245000000.0,407000000.0,,
Pretax Income,1358000000.0,1059000000.0,1881000000.0,1025000000.0,1041000000.0,,
Other Income Expense,-284000000.0,-119000000.0,472000000.0,-5000000.0,88000000.0,,
Other Non Operating Income Expenses,-57000000.0,-85000000.0,-16000000.0,-47000000.0,-18000000.0,,
Special Income Charges,-306000000.0,-99000000.0,445000000.0,-4000000.0,-3000000.0,,
Gain On Sale Of Ppe,745000000.0,0.0,,1000000.0,5000000.0,1000000.0,
Gain On Sale Of Business,-1035000000.0,,,,0.0,,
Other Special Charges,16000000.0,95000000.0,49000000.0,3000000.0,7000000.0,,
Write Off,,4000000.0,,2000000.0,1000000.0,17000000.0,-25000000.0
Impairment Of Capital Assets,0.0,,,,1000000.0,17000000.0,289000000.0
Earnings From Equity Interest,77000000.0,67000000.0,49000000.0,51000000.0,115000000.0,,
Gain On Sale Of Security,2000000.0,-2000000.0,-6000000.0,-5000000.0,-6000000.0,,
Net Non Operating Interest Income Expense,-48000000.0,-52000000.0,86000000.0,-78000000.0,-110000000.0,,
Total Other Finance Cost,-45000000.0,-54000000.0,-67000000.0,-73000000.0,-67000000.0,,
Interest Expense Non Operating,121000000.0,117000000.0,-16000000.0,157000000.0,193000000.0,,
Interest Income Non Operating,28000000.0,11000000.0,3000000.0,6000000.0,16000000.0,,
Operating Income,1690000000.0,1230000000.0,1323000000.0,1108000000.0,1063000000.0,,
Operating Expense,113000000.0,115000000.0,327000000.0,209000000.0,120000000.0,,
Other Operating Expenses,74000000.0,73000000.0,196000000.0,163000000.0,88000000.0,,
Selling General And Administration,39000000.0,42000000.0,9000000.0,46000000.0,32000000.0,,
General And Administrative Expense,39000000.0,42000000.0,9000000.0,46000000.0,32000000.0,,
Other Gand A,30000000.0,27000000.0,19000000.0,25000000.0,24000000.0,,
Salaries And Wages,9000000.0,15000000.0,-10000000.0,21000000.0,8000000.0,,
Gross Profit,1803000000.0,1345000000.0,1650000000.0,1317000000.0,1183000000.0,,
Cost Of Revenue,1878000000.0,1785000000.0,1995000000.0,2051000000.0,1979000000.0,,
Total Revenue,3681000000.0,3130000000.0,3645000000.0,3368000000.0,3162000000.0,,
Operating Revenue,3681000000.0,3130000000.0,3645000000.0,3368000000.0,3162000000.0,,
