,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-9036000.0,-7410000.0,-7147000.0,-4671000.0,-7101000.0,,
Total Unusual Items,,,0.0,-1710000.0,0.0,,0.0
Total Unusual Items Excluding Goodwill,,,0.0,-1710000.0,0.0,,0.0
Net Income From Continuing Operation Net Minority Interest,-8423000.0,-6718000.0,-6347000.0,-7230000.0,-6049000.0,,
Reconciled Depreciation,4000.0,4000.0,4000.0,4000.0,4000.0,,
EBITDA,-9036000.0,-7410000.0,-7147000.0,-6381000.0,-7101000.0,,
EBIT,-9040000.0,-7414000.0,-7151000.0,-6385000.0,-7105000.0,,
Net Interest Income,645000.0,720000.0,837000.0,1001000.0,1073000.0,,
Interest Income,645000.0,720000.0,837000.0,1001000.0,1073000.0,,
Normalized Income,-8423000.0,-6718000.0,-6347000.0,-5520000.0,-6049000.0,,
Net Income From Continuing And Discontinued Operation,-8423000.0,-6718000.0,-6347000.0,-7230000.0,-6049000.0,,
Total Expenses,9040000.0,7414000.0,7151000.0,6385000.0,7105000.0,,
Total Operating Income As Reported,-9040000.0,-7414000.0,-7151000.0,-6385000.0,-7105000.0,,
Diluted Average Shares,129170425.0,129170004.0,,125772664.0,125732140.0,125319778.0,
Basic Average Shares,129170425.0,129170004.0,,125772664.0,125732140.0,125319778.0,
Diluted EPS,-0.07,-0.05,,-0.06,-0.05,-0.05,
Basic EPS,-0.07,-0.05,,-0.06,-0.05,-0.05,
Diluted NI Availto Com Stockholders,-8423000.0,-6718000.0,-6347000.0,-7230000.0,-6049000.0,,
Net Income Common Stockholders,-8423000.0,-6718000.0,-6347000.0,-7230000.0,-6049000.0,,
Net Income,-8423000.0,-6718000.0,-6347000.0,-7230000.0,-6049000.0,,
Net Income Including Noncontrolling Interests,-8423000.0,-6718000.0,-6347000.0,-7230000.0,-6049000.0,,
Net Income Continuous Operations,-8423000.0,-6718000.0,-6347000.0,-7230000.0,-6049000.0,,
Tax Provision,0.0,0.0,0.0,0.0,0.0,,
Pretax Income,-8423000.0,-6718000.0,-6347000.0,-7230000.0,-6049000.0,,
Other Income Expense,-28000.0,-24000.0,-33000.0,-1846000.0,-17000.0,,
Other Non Operating Income Expenses,-28000.0,-24000.0,-33000.0,-136000.0,-17000.0,,
Special Income Charges,,,0.0,-1710000.0,0.0,,0.0
Write Off,,,0.0,1710000.0,0.0,,0.0
Net Non Operating Interest Income Expense,645000.0,720000.0,837000.0,1001000.0,1073000.0,,
Interest Income Non Operating,645000.0,720000.0,837000.0,1001000.0,1073000.0,,
Operating Income,-9040000.0,-7414000.0,-7151000.0,-6385000.0,-7105000.0,,
Operating Expense,9040000.0,7414000.0,7151000.0,6385000.0,7105000.0,,
Research And Development,5502000.0,4157000.0,3403000.0,3412000.0,3553000.0,,
Selling General And Administration,3538000.0,3257000.0,3748000.0,2973000.0,3552000.0,,
General And Administrative Expense,3538000.0,3257000.0,3748000.0,2973000.0,3552000.0,,
Other Gand A,1794000.0,1614000.0,8130000.0,1425000.0,2269000.0,,
Insurance And Claims,180000.0,181000.0,,206000.0,252000.0,227000.0,
Salaries And Wages,1564000.0,1462000.0,,1342000.0,1031000.0,1325000.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
