,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,11130000.0,-113600.0,5565392.354125,814200.0,-58901.830283,
Tax Rate For Calcs,0.21,0.142,0.120724,0.138,0.196339,
Normalized EBITDA,54000000.0,61800000.0,105400000.0,20400000.0,40400000.0,
Total Unusual Items,53000000.0,-800000.0,46100000.0,5900000.0,-300000.0,
Total Unusual Items Excluding Goodwill,53000000.0,-800000.0,46100000.0,5900000.0,-300000.0,
Net Income From Continuing Operation Net Minority Interest,4500000.0,-29900000.0,44000000.0,-66600000.0,-48200000.0,
Reconciled Depreciation,34500000.0,34100000.0,36100000.0,36900000.0,36400000.0,
Reconciled Cost Of Revenue,35400000.0,38100000.0,36800000.0,39000000.0,37000000.0,
EBITDA,107000000.0,61000000.0,151500000.0,26300000.0,40100000.0,
EBIT,72500000.0,26900000.0,115400000.0,-10600000.0,3700000.0,
Net Interest Income,-62500000.0,-61400000.0,-65700000.0,-66900000.0,-63800000.0,
Interest Expense,62500000.0,61400000.0,65700000.0,66900000.0,63800000.0,
Normalized Income,-37370000.0,-29213600.0,3465392.354125,-71685800.0,-47958901.830283,
Net Income From Continuing And Discontinued Operation,4500000.0,-29900000.0,44000000.0,-66600000.0,-48200000.0,
Total Expenses,110400000.0,106800000.0,128000000.0,110600000.0,110200000.0,
Rent Expense Supplemental,35400000.0,38100000.0,36800000.0,39000000.0,37000000.0,
Diluted Average Shares,138144013.0,137745032.0,137932019.0,137413758.0,137588910.0,
Basic Average Shares,138144013.0,137745032.0,137432641.0,137413758.0,137588910.0,
Diluted EPS,-0.05,-0.3,0.24,-0.56,-0.43,
Basic EPS,-0.05,-0.3,0.24,-0.56,-0.43,
Diluted NI Availto Com Stockholders,-6400000.0,-40800000.0,33100000.0,-77400000.0,-59100000.0,
Net Income Common Stockholders,-6400000.0,-40800000.0,33100000.0,-77400000.0,-59100000.0,
Preferred Stock Dividends,10900000.0,10900000.0,10900000.0,10800000.0,10900000.0,
Net Income,4500000.0,-29900000.0,44000000.0,-66600000.0,-48200000.0,
Minority Interests,-1100000.0,-300000.0,300000.0,200000.0,100000.0,
Net Income Including Noncontrolling Interests,5600000.0,-29600000.0,43700000.0,-66800000.0,-48300000.0,
Net Income Continuous Operations,5600000.0,-29600000.0,43700000.0,-66800000.0,-48300000.0,
Tax Provision,4400000.0,-4900000.0,6000000.0,-10700000.0,-11800000.0,
Pretax Income,10000000.0,-34500000.0,49700000.0,-77500000.0,-60100000.0,
Other Income Expense,47200000.0,5400000.0,107900000.0,-27500000.0,-18100000.0,
Other Non Operating Income Expenses,-5600000.0,-5200000.0,10200000.0,-13100000.0,300000.0,
Special Income Charges,-2100000.0,0.0,-1200000.0,-300000.0,-500000.0,
Other Special Charges,2100000.0,,1200000.0,300000.0,500000.0,-300000.0
Earnings From Equity Interest,-200000.0,11400000.0,51600000.0,-20300000.0,-18100000.0,
Gain On Sale Of Security,55100000.0,-800000.0,47300000.0,6200000.0,200000.0,
Net Non Operating Interest Income Expense,-62500000.0,-61400000.0,-65700000.0,-66900000.0,-63800000.0,
Interest Expense Non Operating,62500000.0,61400000.0,65700000.0,66900000.0,63800000.0,
Operating Income,25300000.0,21500000.0,7500000.0,16900000.0,21800000.0,
Operating Expense,75000000.0,68700000.0,91200000.0,71600000.0,73200000.0,
Other Operating Expenses,-600000.0,,,-5500000.0,-4500000.0,
Depreciation Amortization Depletion Income Statement,34500000.0,34100000.0,36100000.0,36900000.0,36400000.0,
Depreciation And Amortization In Income Statement,34500000.0,34100000.0,36100000.0,36900000.0,36400000.0,
Selling General And Administration,41100000.0,34600000.0,39600000.0,40200000.0,41300000.0,
General And Administrative Expense,41100000.0,34600000.0,39600000.0,40200000.0,41300000.0,
Other Gand A,8800000.0,10400000.0,10800000.0,10200000.0,9500000.0,
Salaries And Wages,32300000.0,24200000.0,28800000.0,30000000.0,31800000.0,
Gross Profit,100300000.0,90200000.0,98700000.0,88500000.0,95000000.0,
Cost Of Revenue,35400000.0,38100000.0,36800000.0,39000000.0,37000000.0,
Total Revenue,135700000.0,128300000.0,135500000.0,127500000.0,132000000.0,
Operating Revenue,135400000.0,128100000.0,135000000.0,127000000.0,131900000.0,
