,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-966468.772263,-1406000.0,-73240000.0,-26949600.0,-7917340.385342,,
Tax Rate For Calcs,0.230112,0.38,0.4,0.342,0.327163,,
Normalized EBITDA,519900000.0,366000000.0,530000000.0,452100000.0,402100000.0,,
Total Unusual Items,-4200000.0,-3700000.0,-183100000.0,-78800000.0,-24200000.0,,
Total Unusual Items Excluding Goodwill,-4200000.0,-3700000.0,-183100000.0,-78800000.0,-24200000.0,,
Net Income From Continuing Operation Net Minority Interest,324200000.0,164500000.0,147000000.0,176600000.0,178100000.0,,
Reconciled Depreciation,73300000.0,71600000.0,71000000.0,68900000.0,68400000.0,,
Reconciled Cost Of Revenue,1715100000.0,1323900000.0,1452300000.0,1293500000.0,1189000000.0,,
EBITDA,515700000.0,362300000.0,346900000.0,373300000.0,377900000.0,,
EBIT,442400000.0,290700000.0,275900000.0,304400000.0,309500000.0,,
Net Interest Income,-21300000.0,-25300000.0,-30700000.0,-35900000.0,-44800000.0,,
Interest Expense,21300000.0,25300000.0,30700000.0,35900000.0,44800000.0,,
Normalized Income,327433531.227737,166794000.0,256860000.0,228450400.0,194382659.614658,,
Net Income From Continuing And Discontinued Operation,324200000.0,164500000.0,147000000.0,176600000.0,178100000.0,,
Total Expenses,2191500000.0,1741600000.0,1887400000.0,1690300000.0,1619100000.0,,
Total Operating Income As Reported,442400000.0,290700000.0,457200000.0,371600000.0,336000000.0,,
Diluted Average Shares,389846827.0,390109650.0,386473586.0,384316065.0,384488069.0,,
Basic Average Shares,381482996.0,380845511.0,376614304.0,375203364.0,374734093.0,,
Diluted EPS,0.83,0.42,0.38,0.46,0.46,,
Basic EPS,0.85,0.43,0.39,0.47,0.48,,
Diluted NI Availto Com Stockholders,324200000.0,164500000.0,147000000.0,176600000.0,178100000.0,,
Average Dilution Earnings,,,,,,0.0,0.0
Net Income Common Stockholders,324200000.0,164500000.0,147000000.0,176600000.0,178100000.0,,
Net Income,324200000.0,164500000.0,147000000.0,176600000.0,178100000.0,,
Net Income Including Noncontrolling Interests,324200000.0,164500000.0,147000000.0,176600000.0,178100000.0,,
Net Income Continuous Operations,324200000.0,164500000.0,147000000.0,176600000.0,178100000.0,,
Tax Provision,96900000.0,100900000.0,98200000.0,91900000.0,86600000.0,,
Pretax Income,421100000.0,265400000.0,245200000.0,268500000.0,264700000.0,,
Other Income Expense,-4200000.0,-3700000.0,-183100000.0,-78800000.0,-24200000.0,,
Special Income Charges,-1900000.0,-1100000.0,-2500000.0,-6300000.0,1400000.0,,
Other Special Charges,,,1300000.0,,1100000.0,,
Restructuring And Mergern Acquisition,1900000.0,1100000.0,1200000.0,6300000.0,-2500000.0,,
Gain On Sale Of Security,-2300000.0,-2600000.0,-180600000.0,-72500000.0,-25600000.0,,
Net Non Operating Interest Income Expense,-21300000.0,-25300000.0,-30700000.0,-35900000.0,-44800000.0,,
Interest Expense Non Operating,21300000.0,25300000.0,30700000.0,35900000.0,44800000.0,,
Operating Income,446600000.0,294400000.0,459000000.0,383200000.0,333700000.0,,
Operating Expense,450000000.0,392100000.0,411200000.0,373200000.0,407500000.0,,
Other Operating Expenses,7500000.0,-200000.0,2500000.0,-6700000.0,-2100000.0,,
Depreciation Amortization Depletion Income Statement,46900000.0,46000000.0,47100000.0,45300000.0,45800000.0,,
Depreciation And Amortization In Income Statement,46900000.0,46000000.0,47100000.0,45300000.0,45800000.0,,
Amortization,46900000.0,46000000.0,47100000.0,45300000.0,45800000.0,,
Amortization Of Intangibles Income Statement,46900000.0,46000000.0,47100000.0,45300000.0,45800000.0,,
Selling General And Administration,395600000.0,346300000.0,361600000.0,334600000.0,363800000.0,,
Gross Profit,896600000.0,686500000.0,870200000.0,756400000.0,741200000.0,,
Cost Of Revenue,1741500000.0,1349500000.0,1476200000.0,1317100000.0,1211600000.0,,
Total Revenue,2638100000.0,2036000000.0,2346400000.0,2073500000.0,1952800000.0,,
Operating Revenue,2638100000.0,2036000000.0,2346400000.0,2073500000.0,1952800000.0,,
