,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,10658669.553792,-1802400.0,-12937950.0,932550.0,-4520343.944329,,
Tax Rate For Calcs,0.181353,0.15,0.15,0.15,0.33358,,
Normalized EBITDA,442057000.0,221248000.0,350079000.0,140763000.0,168116000.0,,
Total Unusual Items,58773000.0,-12016000.0,-86253000.0,6217000.0,-13551000.0,,
Total Unusual Items Excluding Goodwill,58773000.0,-12016000.0,-86253000.0,6217000.0,-13551000.0,,
Net Income From Continuing Operation Net Minority Interest,320888000.0,69764000.0,135473000.0,7427000.0,36010000.0,,
Reconciled Depreciation,86472000.0,60602000.0,104547000.0,71130000.0,61858000.0,,
Reconciled Cost Of Revenue,619926000.0,519295000.0,933573000.0,549754000.0,423138000.0,,
EBITDA,500830000.0,209232000.0,263826000.0,146980000.0,154565000.0,,
EBIT,414358000.0,148630000.0,159279000.0,75850000.0,92707000.0,,
Net Interest Income,-21570000.0,-26409000.0,-27458000.0,-31167000.0,-35496000.0,,
Interest Expense,22388000.0,25473000.0,25952000.0,30392000.0,38675000.0,,
Interest Income,5407000.0,3689000.0,3065000.0,3954000.0,7887000.0,,
Normalized Income,272773669.553792,79977600.0,208788050.0,2142550.0,45040656.055671,,
Net Income From Continuing And Discontinued Operation,320888000.0,69764000.0,135473000.0,7427000.0,36010000.0,,
Total Expenses,711052000.0,601404000.0,1002153000.0,619612000.0,496417000.0,,
Total Operating Income As Reported,165951000.0,185811000.0,181034000.0,100340000.0,101999000.0,,
Diluted Average Shares,,435514000.0,,435474000.0,435952000.0,434185000.0,
Basic Average Shares,,435312000.0,,435181000.0,434875000.0,434185000.0,
Diluted EPS,,0.16,,0.02,0.08,-0.02,
Basic EPS,,0.16,,0.02,0.08,-0.02,
Diluted NI Availto Com Stockholders,320888000.0,69764000.0,135473000.0,7427000.0,36010000.0,,
Net Income Common Stockholders,320888000.0,69764000.0,135473000.0,7427000.0,36010000.0,,
Net Income,320888000.0,69764000.0,135473000.0,7427000.0,36010000.0,,
Minority Interests,3000.0,12000.0,4000.0,1000.0,2000.0,,
Net Income Including Noncontrolling Interests,320885000.0,69752000.0,135469000.0,7426000.0,36008000.0,,
Net Income Continuous Operations,320885000.0,69752000.0,135469000.0,7426000.0,36008000.0,,
Tax Provision,71085000.0,53405000.0,-2142000.0,38032000.0,18024000.0,,
Pretax Income,391970000.0,123157000.0,133327000.0,45458000.0,54032000.0,,
Other Income Expense,247576000.0,-38462000.0,-20235000.0,-24359000.0,-12513000.0,,
Other Non Operating Income Expenses,382000.0,404000.0,911000.0,66000.0,1000.0,,
Special Income Charges,-13000.0,-2217000.0,14000.0,-644000.0,-42000.0,,
Gain On Sale Of Ppe,-13000.0,-2217000.0,14000.0,-644000.0,-42000.0,,
Restructuring And Mergern Acquisition,,,,,,,0.0
Earnings From Equity Interest,188421000.0,-26850000.0,65107000.0,-30642000.0,1037000.0,,
Gain On Sale Of Security,58786000.0,-9799000.0,-86267000.0,6861000.0,-13509000.0,,
Net Non Operating Interest Income Expense,-21570000.0,-26409000.0,-27458000.0,-31167000.0,-35496000.0,,
Total Other Finance Cost,4589000.0,4625000.0,4571000.0,4729000.0,4708000.0,,
Interest Expense Non Operating,22388000.0,25473000.0,25952000.0,30392000.0,38675000.0,,
Interest Income Non Operating,5407000.0,3689000.0,3065000.0,3954000.0,7887000.0,,
Operating Income,165964000.0,188028000.0,181020000.0,100984000.0,102041000.0,,
Operating Expense,91126000.0,82109000.0,68580000.0,69858000.0,73279000.0,,
Other Operating Expenses,-4602000.0,9307000.0,-18556000.0,10016000.0,-305000.0,,
Research And Development,-708000.0,13982000.0,10414000.0,8927000.0,7879000.0,,
Selling General And Administration,96436000.0,58820000.0,76722000.0,50915000.0,65705000.0,,
General And Administrative Expense,96436000.0,58820000.0,76722000.0,50915000.0,65705000.0,,
Other Gand A,96436000.0,58820000.0,76722000.0,50915000.0,65705000.0,,
Gross Profit,257090000.0,270137000.0,249600000.0,170842000.0,175320000.0,,
Cost Of Revenue,619926000.0,519295000.0,933573000.0,549754000.0,423138000.0,,
Total Revenue,877016000.0,789432000.0,1183173000.0,720596000.0,598458000.0,,
Operating Revenue,877016000.0,789432000.0,1183173000.0,720596000.0,598458000.0,,
