,2025-05-31,2025-02-28,2024-11-30,2024-08-31,2024-05-31,2024-02-29
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.242,0.214,0.230516,0.242,0.238,
Normalized EBITDA,143981000.0,139351000.0,243455000.0,203387000.0,204519000.0,
Net Income From Continuing Operation Net Minority Interest,107883000.0,109557000.0,190605000.0,157329000.0,168419000.0,
Reconciled Depreciation,9219000.0,8815000.0,9013000.0,9416000.0,9508000.0,
Reconciled Cost Of Revenue,1231625000.0,1108953000.0,1578796000.0,1387171000.0,1343575000.0,
EBITDA,143981000.0,139351000.0,243455000.0,203387000.0,204519000.0,
EBIT,134762000.0,130536000.0,234442000.0,193971000.0,195011000.0,
Net Interest Income,1679000.0,2079000.0,2722000.0,4073000.0,19449000.0,
Interest Income,1679000.0,2079000.0,2722000.0,4073000.0,19449000.0,
Normalized Income,107883000.0,109557000.0,190605000.0,157329000.0,168419000.0,
Net Income From Continuing And Discontinued Operation,107883000.0,109557000.0,190605000.0,157329000.0,168419000.0,
Total Expenses,1394823000.0,1261241000.0,1765457000.0,1558637000.0,1514802000.0,
Total Operating Income As Reported,131463000.0,127339000.0,229099000.0,188950000.0,188183000.0,
Diluted Average Shares,71226000.0,73012000.0,75114000.0,76630000.0,77806000.0,
Basic Average Shares,69976000.0,71537000.0,72983000.0,74476000.0,75653000.0,
Diluted EPS,1.5,1.49,2.52,2.04,2.15,
Basic EPS,1.53,1.52,2.59,2.1,2.21,
Diluted NI Availto Com Stockholders,107191000.0,108889000.0,189352000.0,156154000.0,167169000.0,
Average Dilution Earnings,10000.0,12000.0,32000.0,30000.0,31000.0,
Net Income Common Stockholders,107181000.0,108877000.0,189320000.0,156124000.0,167138000.0,
Otherunder Preferred Stock Dividend,702000.0,680000.0,1285000.0,1205000.0,1281000.0,
Net Income,107883000.0,109557000.0,190605000.0,157329000.0,168419000.0,
Net Income Including Noncontrolling Interests,107883000.0,109557000.0,190605000.0,157329000.0,168419000.0,
Net Income Continuous Operations,107883000.0,109557000.0,190605000.0,157329000.0,168419000.0,
Tax Provision,34500000.0,29800000.0,57100000.0,50100000.0,52700000.0,
Pretax Income,142383000.0,139357000.0,247705000.0,207429000.0,221119000.0,
Other Income Expense,5942000.0,6742000.0,10541000.0,9385000.0,6659000.0,
Earnings From Equity Interest,5942000.0,6742000.0,10541000.0,9385000.0,6659000.0,
Net Non Operating Interest Income Expense,1679000.0,2079000.0,2722000.0,4073000.0,19449000.0,
Interest Income Non Operating,1679000.0,2079000.0,2722000.0,4073000.0,19449000.0,
Operating Income,134762000.0,130536000.0,234442000.0,193971000.0,195011000.0,
Operating Expense,163198000.0,152288000.0,186661000.0,171466000.0,171227000.0,
Selling General And Administration,163198000.0,152288000.0,186661000.0,171466000.0,171227000.0,
Selling And Marketing Expense,95116000.0,86829000.0,,99661000.0,100264000.0,88190000.0
General And Administrative Expense,68082000.0,65459000.0,,71805000.0,70963000.0,69304000.0
Other Gand A,68082000.0,65459000.0,,71805000.0,70963000.0,69304000.0
Gross Profit,297960000.0,282824000.0,421103000.0,365437000.0,366238000.0,
Cost Of Revenue,1231625000.0,1108953000.0,1578796000.0,1387171000.0,1343575000.0,
Total Revenue,1529585000.0,1391777000.0,1999899000.0,1752608000.0,1709813000.0,
Operating Revenue,1529585000.0,1391777000.0,1999899000.0,1752608000.0,1709813000.0,
