,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-1237530.0,-62244420.0,-169680.0,-5772270.0,0.0,,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.048971,,
Normalized EBITDA,6534000.0,3984000.0,20954000.0,22721000.0,26713000.0,,
Total Unusual Items,-5893000.0,-296402000.0,-808000.0,-27487000.0,0.0,,
Total Unusual Items Excluding Goodwill,-5893000.0,-296402000.0,-808000.0,-27487000.0,0.0,,
Net Income From Continuing Operation Net Minority Interest,-9056000.0,-301249000.0,11362000.0,-12970000.0,16818000.0,,
Reconciled Depreciation,5796000.0,5793000.0,5433000.0,5321000.0,5986000.0,,
Reconciled Cost Of Revenue,52708000.0,55911000.0,75955000.0,68297000.0,66192000.0,,
EBITDA,641000.0,-292418000.0,20146000.0,-4766000.0,26713000.0,,
EBIT,-5155000.0,-298211000.0,14713000.0,-10087000.0,20727000.0,,
Net Interest Income,-3080000.0,-1962000.0,-3526000.0,-2616000.0,-2302000.0,,
Interest Expense,3080000.0,1962000.0,3526000.0,2616000.0,3043000.0,,
Interest Income,,,,,741000.0,,1002000.0
Normalized Income,-4400530.0,-67091420.0,12000320.0,8744730.0,16818000.0,,
Net Income From Continuing And Discontinued Operation,-9056000.0,-301249000.0,11362000.0,-12970000.0,16818000.0,,
Total Expenses,77286000.0,81662000.0,107567000.0,99940000.0,97784000.0,,
Total Operating Income As Reported,-5155000.0,-299341000.0,14713000.0,17400000.0,19986000.0,,
Diluted Average Shares,82179136.0,82065676.0,82998580.0,76261294.0,78981383.0,,
Basic Average Shares,82179136.0,82065676.0,80909486.0,76261294.0,76336811.0,,
Diluted EPS,-0.11,-3.67,0.14,-0.17,0.21,,
Basic EPS,-0.11,-3.67,0.14,-0.17,0.22,,
Diluted NI Availto Com Stockholders,-9056000.0,-301249000.0,11362000.0,-12970000.0,16818000.0,,
Net Income Common Stockholders,-9056000.0,-301249000.0,11362000.0,-12970000.0,16818000.0,,
Net Income,-9056000.0,-301249000.0,11362000.0,-12970000.0,16818000.0,,
Net Income Including Noncontrolling Interests,-9056000.0,-301249000.0,11362000.0,-12970000.0,16818000.0,,
Net Income Continuous Operations,-9056000.0,-301249000.0,11362000.0,-12970000.0,16818000.0,,
Tax Provision,821000.0,1076000.0,-175000.0,267000.0,866000.0,,
Pretax Income,-8235000.0,-300173000.0,11187000.0,-12703000.0,17684000.0,,
Other Income Expense,-5893000.0,-295272000.0,-808000.0,-27487000.0,,-2702000.0,
Other Non Operating Income Expenses,,1130000.0,,,,,0.0
Special Income Charges,-5893000.0,-296402000.0,-808000.0,-27487000.0,0.0,,
Other Special Charges,,,0.0,27487000.0,,,
Impairment Of Capital Assets,955000.0,286612000.0,808000.0,0.0,0.0,,
Restructuring And Mergern Acquisition,4938000.0,9790000.0,,,0.0,0.0,
Net Non Operating Interest Income Expense,-3080000.0,-1962000.0,-3526000.0,-2616000.0,-2302000.0,,
Interest Expense Non Operating,3080000.0,1962000.0,3526000.0,2616000.0,3043000.0,,
Interest Income Non Operating,,,,,741000.0,,1002000.0
Operating Income,738000.0,-2939000.0,15521000.0,17400000.0,19986000.0,,
Operating Expense,24578000.0,25751000.0,31612000.0,31643000.0,31592000.0,,
Research And Development,3794000.0,4333000.0,4405000.0,4591000.0,4565000.0,,
Selling General And Administration,20784000.0,21418000.0,27207000.0,27052000.0,27027000.0,,
Selling And Marketing Expense,6948000.0,8384000.0,8547000.0,9306000.0,9521000.0,,
General And Administrative Expense,13836000.0,13034000.0,18660000.0,17746000.0,17506000.0,,
Other Gand A,13836000.0,13034000.0,18660000.0,17746000.0,17506000.0,,
Gross Profit,25316000.0,22812000.0,47133000.0,49043000.0,51578000.0,,
Cost Of Revenue,52708000.0,55911000.0,75955000.0,68297000.0,66192000.0,,
Total Revenue,78024000.0,78723000.0,123088000.0,117340000.0,117770000.0,,
Operating Revenue,78024000.0,78723000.0,123088000.0,117340000.0,117770000.0,,
