,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-126750000.0,19360000.0,-1786197900.0,-14893031.358885,-15300000.0,,
Tax Rate For Calcs,0.3,0.4,0.3,0.203179,0.3,,
Normalized EBITDA,3107300000.0,2354100000.0,3679249000.0,7887148000.0,1710500000.0,,
Total Unusual Items,-422500000.0,48400000.0,-5953993000.0,-73300000.0,-51000000.0,,
Total Unusual Items Excluding Goodwill,-422500000.0,48400000.0,-5953993000.0,-73300000.0,-51000000.0,,
Net Income From Continuing Operation Net Minority Interest,474500000.0,319800000.0,-9858205000.0,666472000.0,-25600000.0,,
Reconciled Depreciation,,,5359357000.0,4907436000.0,,,5258703000.0
Reconciled Cost Of Revenue,9019700000.0,9215400000.0,10254242000.0,9944326000.0,10506500000.0,,
EBITDA,2684800000.0,2402500000.0,-2274744000.0,7813848000.0,1659500000.0,,
EBIT,2684800000.0,2402500000.0,-7634101000.0,2906412000.0,1659500000.0,,
Net Interest Income,-1249900000.0,-477100000.0,-355033000.0,-1185975000.0,-539000000.0,,
Interest Expense,2192300000.0,1850000000.0,2177720000.0,2064928000.0,1821700000.0,,
Interest Income,1224400000.0,641400000.0,1048960000.0,878953000.0,912500000.0,,
Normalized Income,770250000.0,290760000.0,-5690409900.0,724878968.641115,10100000.0,,
Net Income From Continuing And Discontinued Operation,474500000.0,319800000.0,-9858205000.0,666472000.0,-25600000.0,,
Total Expenses,13501800000.0,13884900000.0,16706168000.0,14678779000.0,15101200000.0,,
Total Operating Income As Reported,953400000.0,890000000.0,-6198975000.0,364707000.0,89500000.0,,
Diluted Average Shares,,538665641.0,539233846.0,535450598.0,537328034.0,553313571.0,
Basic Average Shares,,538665641.0,539233846.0,535450598.0,537328034.0,553313571.0,
Diluted EPS,105.3,70.2,-2117.7,134.55,-5.85,,
Basic EPS,105.3,70.2,-2117.7,146.25,-5.85,,
Diluted NI Availto Com Stockholders,474500000.0,319800000.0,-9858205000.0,666472000.0,-25600000.0,,
Net Income Common Stockholders,474500000.0,319800000.0,-9858205000.0,666472000.0,-25600000.0,,
Net Income,474500000.0,319800000.0,-9858205000.0,666472000.0,-25600000.0,,
Minority Interests,-78000000.0,-11700000.0,14403000.0,-4040000.0,52400000.0,,
Net Income Including Noncontrolling Interests,552500000.0,331500000.0,-9872608000.0,670512000.0,-78000000.0,,
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0,0.0,,
Net Income Continuous Operations,552500000.0,331500000.0,-9872608000.0,670512000.0,-78000000.0,,
Tax Provision,-60000000.0,221000000.0,60787000.0,170972000.0,-84200000.0,,
Pretax Income,492500000.0,552500000.0,-9811821000.0,841484000.0,-162200000.0,,
Other Income Expense,514800000.0,-59100000.0,-7976954000.0,1343434000.0,-242300000.0,,
Other Non Operating Income Expenses,-274200000.0,-198700000.0,-122617000.0,-319318000.0,-529600000.0,,
Special Income Charges,,,-4779447000.0,,,,-368597000.0
Gain On Sale Of Ppe,,,-377430000.0,,,,73376000.0
Gain On Sale Of Business,,,,,,,0.0
Other Special Charges,,,,,,,327973000.0
Impairment Of Capital Assets,,,,,,,69467000.0
Restructuring And Mergern Acquisition,,,185829000.0,,,,44533000.0
Earnings From Equity Interest,1211500000.0,91200000.0,-1900344000.0,1736052000.0,338300000.0,,
Gain On Sale Of Security,-422500000.0,48400000.0,-1174546000.0,-73300000.0,-51000000.0,,
Net Non Operating Interest Income Expense,-1249900000.0,-477100000.0,-355033000.0,-1185975000.0,-539000000.0,,
Total Other Finance Cost,282000000.0,-731500000.0,,-221400000.0,-370200000.0,-36500000.0,
Interest Expense Non Operating,2192300000.0,1850000000.0,2177720000.0,2064928000.0,1821700000.0,,
Interest Income Non Operating,1224400000.0,641400000.0,1048960000.0,878953000.0,912500000.0,,
Operating Income,1227600000.0,1088700000.0,-1479834000.0,684025000.0,619100000.0,,
Operating Expense,4482100000.0,4669500000.0,6451926000.0,4734453000.0,4594700000.0,,
Selling General And Administration,4482100000.0,4669500000.0,6046010000.0,4734453000.0,4594700000.0,,
Selling And Marketing Expense,2247900000.0,2029400000.0,2129745000.0,2131358000.0,2199200000.0,,
General And Administrative Expense,2234200000.0,2640100000.0,3916265000.0,2603095000.0,2395500000.0,,
Other Gand A,2234200000.0,2640100000.0,3916265000.0,2603095000.0,2395500000.0,,
Salaries And Wages,,,0.0,,,,-408265000.0
Gross Profit,5709700000.0,5758200000.0,4972092000.0,5418478000.0,5213800000.0,,
Cost Of Revenue,9019700000.0,9215400000.0,10254242000.0,9944326000.0,10506500000.0,,
Total Revenue,14729400000.0,14973600000.0,15226334000.0,15362804000.0,15720300000.0,,
Operating Revenue,14729400000.0,14973600000.0,15226334000.0,15362804000.0,15720300000.0,,
