,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,90142521.16651,-378756000.0,0.0,,
Tax Rate For Calcs,0.384942,0.319,0.236595,0.324,0.243,,
Normalized EBITDA,3581000000.0,4556000000.0,3650000000.0,3187000000.0,4220000000.0,,
Total Unusual Items,,,381000000.0,-1169000000.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,381000000.0,-1169000000.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,1021000000.0,1779000000.0,1644000000.0,87000000.0,1770000000.0,,
Reconciled Depreciation,1171000000.0,1154000000.0,1147000000.0,1161000000.0,1151000000.0,,
Reconciled Cost Of Revenue,85322000000.0,80192000000.0,84811000000.0,82870000000.0,77851000000.0,,
EBITDA,3581000000.0,4556000000.0,4031000000.0,2018000000.0,4220000000.0,,
EBIT,2410000000.0,3402000000.0,2884000000.0,857000000.0,3069000000.0,,
Net Interest Income,-763000000.0,-785000000.0,-758000000.0,-752000000.0,-732000000.0,,
Interest Expense,763000000.0,785000000.0,758000000.0,752000000.0,732000000.0,,
Normalized Income,1021000000.0,1779000000.0,1353142521.16651,877244000.0,1770000000.0,,
Net Income From Continuing And Discontinued Operation,1021000000.0,1779000000.0,1644000000.0,87000000.0,1770000000.0,,
Total Expenses,96534000000.0,91214000000.0,95232000000.0,93427000000.0,88189000000.0,,
Total Operating Income As Reported,2381000000.0,3374000000.0,2368000000.0,832000000.0,3045000000.0,,
Diluted Average Shares,,1264000000.0,1261000000.0,1259000000.0,1259000000.0,1267000000.0,
Basic Average Shares,,1261000000.0,1259000000.0,1259000000.0,1256000000.0,1260000000.0,
Diluted EPS,,1.41,1.3,0.07,1.41,0.88,
Basic EPS,,1.41,1.31,0.07,1.41,0.88,
Diluted NI Availto Com Stockholders,1021000000.0,1779000000.0,1644000000.0,87000000.0,1770000000.0,,
Net Income Common Stockholders,1021000000.0,1779000000.0,1644000000.0,87000000.0,1770000000.0,,
Net Income,1021000000.0,1779000000.0,1644000000.0,87000000.0,1770000000.0,,
Minority Interests,8000000.0,-3000000.0,21000000.0,16000000.0,2000000.0,,
Net Income Including Noncontrolling Interests,1013000000.0,1782000000.0,1623000000.0,71000000.0,1768000000.0,,
Net Income Continuous Operations,1013000000.0,1782000000.0,1623000000.0,71000000.0,1768000000.0,,
Tax Provision,634000000.0,835000000.0,503000000.0,34000000.0,569000000.0,,
Pretax Income,1647000000.0,2617000000.0,2126000000.0,105000000.0,2337000000.0,,
Other Income Expense,29000000.0,28000000.0,406000000.0,-1144000000.0,24000000.0,,
Other Non Operating Income Expenses,29000000.0,28000000.0,25000000.0,25000000.0,24000000.0,,
Special Income Charges,,,381000000.0,-1169000000.0,0.0,0.0,0.0
Gain On Sale Of Ppe,,,0.0,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,,,10000000.0,1169000000.0,0.0,,0.0
Net Non Operating Interest Income Expense,-763000000.0,-785000000.0,-758000000.0,-752000000.0,-732000000.0,,
Interest Expense Non Operating,763000000.0,785000000.0,758000000.0,752000000.0,732000000.0,,
Operating Income,2381000000.0,3374000000.0,2478000000.0,2001000000.0,3045000000.0,,
Operating Expense,11212000000.0,11022000000.0,10421000000.0,10557000000.0,10338000000.0,,
Other Operating Expenses,11212000000.0,11022000000.0,10421000000.0,10557000000.0,10338000000.0,,
Gross Profit,13593000000.0,14396000000.0,12899000000.0,12558000000.0,13383000000.0,,
Cost Of Revenue,85322000000.0,80192000000.0,84811000000.0,82870000000.0,77851000000.0,,
Total Revenue,98915000000.0,94588000000.0,97710000000.0,95428000000.0,91234000000.0,,
Operating Revenue,98915000000.0,94588000000.0,97710000000.0,95428000000.0,91234000000.0,,
