,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,-17730.3,-2.280822,2577.54,0.0,
Tax Rate For Calcs,0.0,0.21,5.7e-05,0.21,0.0,
Normalized EBITDA,-2760043.0,-3199626.0,3271113.0,-2285969.0,-7110445.0,
Total Unusual Items,138081.0,-84430.0,-40072.0,12274.0,74827.0,
Total Unusual Items Excluding Goodwill,138081.0,-84430.0,-40072.0,12274.0,74827.0,
Net Income From Continuing Operation Net Minority Interest,-2218818.0,-3068634.0,3513621.0,-2282253.0,-6650970.0,
Reconciled Depreciation,8511.0,8512.0,8512.0,8003.0,7748.0,
Reconciled Cost Of Revenue,,1874721.0,,,,2515211.0
EBITDA,-2621962.0,-3284056.0,3231041.0,-2273695.0,-7035618.0,
EBIT,-2630473.0,-3292568.0,3222529.0,-2281698.0,-7043366.0,
Net Interest Income,273574.0,308845.0,331364.0,299379.0,317569.0,
Interest Expense,,,,0.0,0.0,0.0
Interest Income,273574.0,308845.0,331364.0,299379.0,317569.0,
Normalized Income,-2356899.0,-3001934.3,3553690.719178,-2291949.46,-6725797.0,
Net Income From Continuing And Discontinued Operation,-2218818.0,-3068634.0,3513621.0,-2282253.0,-6650970.0,
Total Expenses,2630473.0,3382133.0,4394645.0,2809539.0,3921370.0,
Total Operating Income As Reported,-2630473.0,-3292568.0,3222529.0,-2593351.0,-7043366.0,
Diluted Average Shares,5347940.0,5343922.0,5357530.0,,5292058.0,5234830.0
Basic Average Shares,5347940.0,5343922.0,5315830.0,,5292058.0,5234830.0
Diluted EPS,-0.44,-0.57,0.66,,-1.27,-0.68
Basic EPS,-0.41,-0.57,0.66,,-1.26,-0.68
Diluted NI Availto Com Stockholders,-2218818.0,-3068634.0,3513621.0,-2494943.0,-6650970.0,
Net Income Common Stockholders,-2218818.0,-3068634.0,3513621.0,-2282253.0,-6650970.0,
Preferred Stock Dividends,,,,0.0,,
Net Income,-2218818.0,-3068634.0,3513621.0,-2282253.0,-6650970.0,
Net Income Including Noncontrolling Interests,-2218818.0,-3068634.0,3513621.0,-2282253.0,-6650970.0,
Net Income Continuous Operations,-2218818.0,-3068634.0,3513621.0,-2282253.0,-6650970.0,
Tax Provision,0.0,481.0,200.0,555.0,0.0,
Pretax Income,-2218818.0,-3068153.0,3513821.0,-2281698.0,-6650970.0,
Other Income Expense,138081.0,-84430.0,-40072.0,12274.0,74827.0,
Special Income Charges,,,,0.0,0.0,0.0
Gain On Sale Of Security,138081.0,-84430.0,-40072.0,12274.0,74827.0,
Net Non Operating Interest Income Expense,273574.0,308845.0,331364.0,299379.0,317569.0,
Interest Expense Non Operating,,,,0.0,0.0,0.0
Interest Income Non Operating,273574.0,308845.0,331364.0,299379.0,317569.0,
Operating Income,-2630473.0,-3292568.0,3222529.0,-2593351.0,-7043366.0,
Operating Expense,2630473.0,1507412.0,4394645.0,-7365712.0,3921370.0,
Research And Development,1585233.0,,2818926.0,,2878798.0,
Selling General And Administration,1045240.0,1507412.0,1575719.0,1134607.0,1042572.0,
General And Administrative Expense,1045240.0,1507412.0,1575719.0,1134607.0,1042572.0,
Other Gand A,1045240.0,1507412.0,1575719.0,1134607.0,1042572.0,
Salaries And Wages,,,,,,81636.0
Gross Profit,,-1785156.0,,,,-2515211.0
Cost Of Revenue,,1874721.0,,,,2515211.0
Total Revenue,0.0,89565.0,7617174.0,216188.0,-3121996.0,
Operating Revenue,0.0,89565.0,7617174.0,216188.0,-3121996.0,
