,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.159141,0.17,0.045278,0.05,0.152498
Normalized EBITDA,77442000.0,67925000.0,71242000.0,86060000.0,71637000.0
Net Income From Continuing Operation Net Minority Interest,24675000.0,16551000.0,22920000.0,38652000.0,20696000.0
Reconciled Depreciation,29975000.0,29631000.0,29239000.0,27964000.0,28923000.0
Reconciled Cost Of Revenue,87114000.0,65117000.0,81730000.0,103677000.0,77794000.0
EBITDA,77442000.0,67925000.0,71242000.0,86060000.0,71637000.0
EBIT,47467000.0,38294000.0,42003000.0,58096000.0,42714000.0
Net Interest Income,-18122000.0,-18272000.0,-17996000.0,-17516000.0,-18294000.0
Interest Expense,18122000.0,18272000.0,17996000.0,17516000.0,18294000.0
Normalized Income,24675000.0,16551000.0,22920000.0,38652000.0,20696000.0
Net Income From Continuing And Discontinued Operation,24675000.0,16551000.0,22920000.0,38652000.0,20696000.0
Total Expenses,154390000.0,131703000.0,154153000.0,166710000.0,135604000.0
Total Operating Income As Reported,43865000.0,35896000.0,43667000.0,58353000.0,40570000.0
Diluted Average Shares,34860349.0,33868565.0,33520161.0,32982580.0,32460894.0
Basic Average Shares,34777152.0,33778792.0,33423902.0,32896967.0,32397501.0
Diluted EPS,0.71,0.49,0.68,1.17,0.64
Basic EPS,0.71,0.49,0.69,1.17,0.64
Diluted NI Availto Com Stockholders,24675000.0,16551000.0,22920000.0,38652000.0,20696000.0
Net Income Common Stockholders,24675000.0,16551000.0,22920000.0,38652000.0,20696000.0
Net Income,24675000.0,16551000.0,22920000.0,38652000.0,20696000.0
Net Income Including Noncontrolling Interests,24675000.0,16551000.0,22920000.0,38652000.0,20696000.0
Net Income Continuous Operations,24675000.0,16551000.0,22920000.0,38652000.0,20696000.0
Tax Provision,4670000.0,3471000.0,1087000.0,1928000.0,3724000.0
Pretax Income,29345000.0,20022000.0,24007000.0,40580000.0,24420000.0
Other Income Expense,3602000.0,2398000.0,-1664000.0,-257000.0,2144000.0
Other Non Operating Income Expenses,3602000.0,2398000.0,-1664000.0,-257000.0,2144000.0
Net Non Operating Interest Income Expense,-18122000.0,-18272000.0,-17996000.0,-17516000.0,-18294000.0
Interest Expense Non Operating,18122000.0,18272000.0,17996000.0,17516000.0,18294000.0
Operating Income,43865000.0,35896000.0,43667000.0,58353000.0,40570000.0
Operating Expense,66051000.0,65237000.0,71880000.0,62492000.0,57253000.0
Other Taxes,8506000.0,9195000.0,9318000.0,9361000.0,8419000.0
Depreciation Amortization Depletion Income Statement,28750000.0,28282000.0,28696000.0,27423000.0,28366000.0
Depreciation And Amortization In Income Statement,28750000.0,28282000.0,28696000.0,27423000.0,28366000.0
Selling General And Administration,28795000.0,27760000.0,33866000.0,25708000.0,20468000.0
General And Administrative Expense,28795000.0,27760000.0,33866000.0,25708000.0,20468000.0
Other Gand A,28795000.0,27760000.0,33866000.0,25708000.0,20468000.0
Salaries And Wages,,,,,-939000.0
Gross Profit,109916000.0,101133000.0,115547000.0,120845000.0,97823000.0
Cost Of Revenue,88339000.0,66466000.0,82273000.0,104218000.0,78351000.0
Total Revenue,198255000.0,167599000.0,197820000.0,225063000.0,176174000.0
Operating Revenue,198255000.0,167599000.0,197820000.0,225063000.0,176174000.0
