,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,19549.560733,767529.0,337508.949679,357124.0,136685.800604
Tax Rate For Calcs,0.22732,0.279,0.194867,0.254,0.099698
Normalized EBITDA,-36555000.0,25416000.0,17853000.0,22723000.0,2038000.0
Total Unusual Items,86000.0,2751000.0,1732000.0,1406000.0,1371000.0
Total Unusual Items Excluding Goodwill,86000.0,2751000.0,1732000.0,1406000.0,1371000.0
Net Income From Continuing Operation Net Minority Interest,-32366000.0,17228000.0,11920000.0,14030000.0,-1788000.0
Reconciled Depreciation,5001000.0,3878000.0,3602000.0,3773000.0,3679000.0
Reconciled Cost Of Revenue,455533000.0,379691000.0,379209000.0,364730000.0,384742000.0
EBITDA,-36469000.0,28167000.0,19585000.0,24129000.0,3409000.0
EBIT,-41470000.0,24289000.0,15983000.0,20356000.0,-270000.0
Net Interest Income,-418000.0,-395000.0,-1178000.0,-1548000.0,-1716000.0
Interest Expense,418000.0,395000.0,1178000.0,1548000.0,1716000.0
Normalized Income,-32432450.439267,15244529.0,10525508.949679,12981124.0,-3022314.199396
Net Income From Continuing And Discontinued Operation,-32366000.0,17228000.0,11920000.0,14030000.0,-1788000.0
Total Expenses,500047000.0,426124000.0,423561000.0,409199000.0,427929000.0
Diluted Average Shares,73161000.0,73961000.0,73934000.0,73926000.0,73853000.0
Basic Average Shares,73161000.0,73670000.0,73553000.0,73687000.0,73853000.0
Diluted EPS,-0.44,0.23,0.16,0.19,-0.02
Basic EPS,-0.44,0.23,0.16,0.19,-0.02
Diluted NI Availto Com Stockholders,-32366000.0,17228000.0,11920000.0,14030000.0,-1788000.0
Net Income Common Stockholders,-32366000.0,17228000.0,11920000.0,14030000.0,-1788000.0
Net Income,-32366000.0,17228000.0,11920000.0,14030000.0,-1788000.0
Net Income Including Noncontrolling Interests,-32366000.0,17228000.0,11920000.0,14030000.0,-1788000.0
Net Income Continuous Operations,-32366000.0,17228000.0,11920000.0,14030000.0,-1788000.0
Tax Provision,-9522000.0,6666000.0,2885000.0,4778000.0,-198000.0
Pretax Income,-41888000.0,23894000.0,14805000.0,18808000.0,-1986000.0
Other Income Expense,86000.0,2751000.0,1732000.0,1406000.0,1371000.0
Gain On Sale Of Security,86000.0,2751000.0,1732000.0,1406000.0,1371000.0
Net Non Operating Interest Income Expense,-418000.0,-395000.0,-1178000.0,-1548000.0,-1716000.0
Interest Expense Non Operating,418000.0,395000.0,1178000.0,1548000.0,1716000.0
Operating Income,-41556000.0,21538000.0,14251000.0,18950000.0,-1641000.0
Operating Expense,44514000.0,46433000.0,44352000.0,44469000.0,43187000.0
Selling General And Administration,44514000.0,46433000.0,44352000.0,44469000.0,43187000.0
Gross Profit,2958000.0,67971000.0,58603000.0,63419000.0,41546000.0
Cost Of Revenue,455533000.0,379691000.0,379209000.0,364730000.0,384742000.0
Total Revenue,458491000.0,447662000.0,437812000.0,428149000.0,426288000.0
Operating Revenue,458491000.0,447662000.0,437812000.0,428149000.0,426288000.0
