,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.017848,0.21,0.153846,0.21,0.145449
Normalized EBITDA,-4995000.0,7575000.0,20114000.0,-8677000.0,-11478000.0
Net Income From Continuing Operation Net Minority Interest,-20862000.0,-10459000.0,2286000.0,-51708000.0,-24194000.0
Reconciled Depreciation,13204000.0,13155000.0,13821000.0,12880000.0,12594000.0
Reconciled Cost Of Revenue,234241000.0,267388000.0,305411000.0,234538000.0,198215000.0
EBITDA,-4995000.0,7575000.0,20114000.0,-8677000.0,-11478000.0
EBIT,-18199000.0,-5580000.0,6293000.0,-21557000.0,-24072000.0
Net Interest Income,-1896000.0,-2046000.0,-2742000.0,-2714000.0,-2278000.0
Interest Expense,2476000.0,2676000.0,3069000.0,3011000.0,3436000.0
Interest Income,580000.0,630000.0,327000.0,297000.0,1158000.0
Normalized Income,-20862000.0,-10459000.0,2286000.0,-51708000.0,-24194000.0
Net Income From Continuing And Discontinued Operation,-20862000.0,-10459000.0,2286000.0,-51708000.0,-24194000.0
Total Expenses,337035000.0,372013000.0,407700000.0,325143000.0,286014000.0
Total Operating Income As Reported,-16923000.0,-2263000.0,5923000.0,-20944000.0,-24714000.0
Diluted Average Shares,105864000.0,105240000.0,105943000.0,104397000.0,103956000.0
Basic Average Shares,105864000.0,105240000.0,104731000.0,104397000.0,103956000.0
Diluted EPS,-0.16,-0.1,0.01,-0.56,-0.28
Basic EPS,-0.16,-0.1,0.01,-0.56,-0.28
Diluted NI Availto Com Stockholders,-17001000.0,-10067000.0,1336000.0,-58392000.0,-29579000.0
Net Income Common Stockholders,-17001000.0,-10067000.0,1336000.0,-58392000.0,-29579000.0
Otherunder Preferred Stock Dividend,-3861000.0,-392000.0,950000.0,6684000.0,5385000.0
Net Income,-20862000.0,-10459000.0,2286000.0,-51708000.0,-24194000.0
Minority Interests,-556000.0,-142000.0,-442000.0,-122000.0,-687000.0
Net Income Including Noncontrolling Interests,-20306000.0,-10317000.0,2728000.0,-51586000.0,-23507000.0
Net Income Continuous Operations,-20306000.0,-10317000.0,2728000.0,-51586000.0,-23507000.0
Tax Provision,-369000.0,2061000.0,496000.0,27018000.0,-4001000.0
Pretax Income,-20675000.0,-8256000.0,3224000.0,-24568000.0,-27508000.0
Other Income Expense,-1856000.0,-3947000.0,43000.0,-910000.0,-516000.0
Other Non Operating Income Expenses,-1856000.0,-3947000.0,43000.0,-910000.0,-516000.0
Net Non Operating Interest Income Expense,-1896000.0,-2046000.0,-2742000.0,-2714000.0,-2278000.0
Interest Expense Non Operating,2476000.0,2676000.0,3069000.0,3011000.0,3436000.0
Interest Income Non Operating,580000.0,630000.0,327000.0,297000.0,1158000.0
Operating Income,-16923000.0,-2263000.0,5923000.0,-20944000.0,-24714000.0
Operating Expense,102794000.0,104625000.0,102289000.0,90605000.0,87799000.0
Research And Development,17514000.0,17633000.0,16958000.0,16533000.0,17411000.0
Selling General And Administration,85280000.0,86992000.0,85331000.0,74072000.0,70388000.0
Gross Profit,85871000.0,102362000.0,108212000.0,69661000.0,63085000.0
Cost Of Revenue,234241000.0,267388000.0,305411000.0,234538000.0,198215000.0
Total Revenue,320112000.0,369750000.0,413623000.0,304199000.0,261300000.0
Operating Revenue,320112000.0,369750000.0,413623000.0,304199000.0,261300000.0
