,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,3707600.0,4541200.0,7979500.0,17565750.0,10831250.0
Tax Rate For Calcs,0.4,0.4,0.25,0.25,0.25
Normalized EBITDA,130882000.0,111150000.0,82433000.0,154837000.0,264000000.0
Total Unusual Items,9269000.0,11353000.0,31918000.0,70263000.0,43325000.0
Total Unusual Items Excluding Goodwill,9269000.0,11353000.0,31918000.0,70263000.0,43325000.0
Net Income From Continuing Operation Net Minority Interest,73508000.0,58213000.0,68557000.0,158705000.0,227321000.0
Reconciled Depreciation,45336000.0,44671000.0,45220000.0,45512000.0,46677000.0
Reconciled Cost Of Revenue,121533000.0,125059000.0,137856000.0,136240000.0,133131000.0
EBITDA,140151000.0,122503000.0,114351000.0,225100000.0,307325000.0
EBIT,94815000.0,77832000.0,69131000.0,179588000.0,260648000.0
Net Interest Income,-16616000.0,-15096000.0,-6840000.0,-18024000.0,-27799000.0
Interest Expense,21307000.0,19619000.0,574000.0,20883000.0,33327000.0
Interest Income,4691000.0,4523000.0,2970000.0,2859000.0,5528000.0
Normalized Income,67946600.0,51401200.0,44618500.0,106007750.0,194827250.0
Net Income From Continuing And Discontinued Operation,73508000.0,58213000.0,68557000.0,158705000.0,227321000.0
Total Expenses,151147000.0,153571000.0,161716000.0,166231000.0,170239000.0
Total Operating Income As Reported,79078000.0,60413000.0,94829000.0,171061000.0,253746000.0
Diluted Average Shares,48006580.0,47729905.0,48020815.0,50150721.0,52354175.0
Basic Average Shares,46284629.0,46172628.0,46335812.0,47941734.0,50024615.0
Diluted EPS,1.53,1.22,1.43,3.16,4.34
Basic EPS,1.59,1.26,1.48,3.31,4.54
Diluted NI Availto Com Stockholders,73508000.0,58213000.0,68557000.0,158705000.0,227321000.0
Net Income Common Stockholders,73508000.0,58213000.0,68557000.0,158705000.0,227321000.0
Net Income,73508000.0,58213000.0,68557000.0,158705000.0,227321000.0
Net Income Including Noncontrolling Interests,73508000.0,58213000.0,68557000.0,158705000.0,227321000.0
Net Income Continuous Operations,73508000.0,58213000.0,68557000.0,158705000.0,227321000.0
Pretax Income,73508000.0,58213000.0,68557000.0,158705000.0,227321000.0
Other Income Expense,11046000.0,12896000.0,33144000.0,74974000.0,44699000.0
Other Non Operating Income Expenses,1020000.0,492000.0,114000.0,1005000.0,47000.0
Special Income Charges,0.0,0.0,44051000.0,69306000.0,43325000.0
Gain On Sale Of Ppe,0.0,0.0,52576000.0,69306000.0,43325000.0
Earnings From Equity Interest,757000.0,1051000.0,1112000.0,3706000.0,1327000.0
Gain On Sale Of Security,9269000.0,11353000.0,-12133000.0,957000.0,
Net Non Operating Interest Income Expense,-16616000.0,-15096000.0,-6840000.0,-18024000.0,-27799000.0
Interest Expense Non Operating,21307000.0,19619000.0,574000.0,20883000.0,33327000.0
Interest Income Non Operating,4691000.0,4523000.0,2970000.0,2859000.0,5528000.0
Operating Income,79078000.0,60413000.0,42253000.0,101755000.0,210421000.0
Operating Expense,29614000.0,28512000.0,23860000.0,29991000.0,37108000.0
Selling General And Administration,29614000.0,28512000.0,23860000.0,29991000.0,37108000.0
General And Administrative Expense,29614000.0,28512000.0,23860000.0,29991000.0,37108000.0
Other Gand A,29614000.0,28512000.0,23860000.0,29991000.0,37108000.0
Gross Profit,108692000.0,88925000.0,66113000.0,131746000.0,247529000.0
Cost Of Revenue,121533000.0,125059000.0,137856000.0,136240000.0,133131000.0
Total Revenue,230225000.0,213984000.0,203969000.0,267986000.0,380660000.0
Operating Revenue,230225000.0,213984000.0,203969000.0,267986000.0,380660000.0
