,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31
Tax Effect Of Unusual Items,-529500.0,-471600.0,-960000.0,-606168.446026,180500.0
Tax Rate For Calcs,0.353,0.393,0.32,0.303084,0.361
Normalized EBITDA,274200000.0,262500000.0,273300000.0,288600000.0,280700000.0
Total Unusual Items,-1500000.0,-1200000.0,-3000000.0,-2000000.0,500000.0
Total Unusual Items Excluding Goodwill,-1500000.0,-1200000.0,-3000000.0,-2000000.0,500000.0
Net Income From Continuing Operation Net Minority Interest,98300000.0,87700000.0,104300000.0,117500000.0,104700000.0
Reconciled Depreciation,95400000.0,92600000.0,91000000.0,91000000.0,89000000.0
Reconciled Cost Of Revenue,322900000.0,280400000.0,263100000.0,299900000.0,301200000.0
EBITDA,272700000.0,261300000.0,270300000.0,286600000.0,281200000.0
EBIT,177300000.0,168700000.0,179300000.0,195600000.0,192200000.0
Net Interest Income,-25400000.0,-24200000.0,-26000000.0,-27000000.0,-28500000.0
Interest Expense,25400000.0,24200000.0,26000000.0,27000000.0,28500000.0
Normalized Income,99270500.0,88428400.0,106340000.0,118893831.553974,104380500.0
Net Income From Continuing And Discontinued Operation,98300000.0,87700000.0,104300000.0,117500000.0,104700000.0
Total Expenses,884600000.0,817500000.0,782700000.0,820000000.0,810300000.0
Total Operating Income As Reported,175700000.0,184800000.0,182000000.0,198400000.0,192500000.0
Diluted Average Shares,200000000.0,200700000.0,201200000.0,201100000.0,200600000.0
Basic Average Shares,199300000.0,199900000.0,199700000.0,199600000.0,199100000.0
Diluted EPS,0.49,0.44,0.52,0.58,0.52
Basic EPS,0.49,0.44,0.52,0.588677,0.525866
Diluted NI Availto Com Stockholders,98300000.0,87700000.0,104300000.0,117500000.0,104700000.0
Net Income Common Stockholders,98300000.0,87700000.0,104300000.0,117500000.0,104700000.0
Net Income,98300000.0,87700000.0,104300000.0,117500000.0,104700000.0
Net Income Including Noncontrolling Interests,98300000.0,87700000.0,104300000.0,117500000.0,104700000.0
Net Income Continuous Operations,98300000.0,87700000.0,104300000.0,117500000.0,104700000.0
Tax Provision,53600000.0,56800000.0,49000000.0,51100000.0,59000000.0
Pretax Income,151900000.0,144500000.0,153300000.0,168600000.0,163700000.0
Other Income Expense,1600000.0,-16100000.0,-2700000.0,-2800000.0,-300000.0
Other Non Operating Income Expenses,3100000.0,-14900000.0,300000.0,-800000.0,-800000.0
Gain On Sale Of Security,-1500000.0,-1200000.0,-3000000.0,-2000000.0,500000.0
Net Non Operating Interest Income Expense,-25400000.0,-24200000.0,-26000000.0,-27000000.0,-28500000.0
Interest Expense Non Operating,25400000.0,24200000.0,26000000.0,27000000.0,28500000.0
Operating Income,175700000.0,184800000.0,182000000.0,198400000.0,192500000.0
Operating Expense,516300000.0,494300000.0,478200000.0,479300000.0,470500000.0
Depreciation Amortization Depletion Income Statement,50000000.0,49800000.0,49600000.0,50200000.0,50400000.0
Depreciation And Amortization In Income Statement,50000000.0,49800000.0,49600000.0,50200000.0,50400000.0
Amortization,50000000.0,49800000.0,49600000.0,50200000.0,50400000.0
Amortization Of Intangibles Income Statement,50000000.0,49800000.0,49600000.0,50200000.0,50400000.0
Research And Development,44600000.0,45500000.0,40700000.0,37700000.0,39000000.0
Selling General And Administration,421700000.0,399000000.0,387900000.0,391400000.0,381100000.0
Gross Profit,692000000.0,679100000.0,660200000.0,677700000.0,663000000.0
Cost Of Revenue,368300000.0,323200000.0,304500000.0,340700000.0,339800000.0
Total Revenue,1060300000.0,1002300000.0,964700000.0,1018400000.0,1002800000.0
Operating Revenue,1060300000.0,1002300000.0,964700000.0,1018400000.0,1002800000.0
