,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-211107.85507,-162992.0,1795828.479727,-436036.0,-401980.229685
Tax Rate For Calcs,0.277408,0.167,0.342128,0.268,0.292775
Normalized EBITDA,-15772000.0,2800000.0,-10330000.0,-7249000.0,-21825000.0
Total Unusual Items,-761000.0,-976000.0,5249000.0,-1627000.0,-1373000.0
Total Unusual Items Excluding Goodwill,-761000.0,-976000.0,5249000.0,-1627000.0,-1373000.0
Net Income From Continuing Operation Net Minority Interest,-30872000.0,-22648000.0,-22342000.0,-25516000.0,-34055000.0
Reconciled Depreciation,20777000.0,21384000.0,22118000.0,19344000.0,18210000.0
Reconciled Cost Of Revenue,71208000.0,70215000.0,80381000.0,76610000.0,59673000.0
EBITDA,-16533000.0,1824000.0,-5081000.0,-8876000.0,-23198000.0
EBIT,-37310000.0,-19560000.0,-27199000.0,-28220000.0,-41408000.0
Net Interest Income,-5414000.0,-7615000.0,-6762000.0,-6646000.0,-6745000.0
Interest Expense,5414000.0,7615000.0,6762000.0,6646000.0,6745000.0
Normalized Income,-30322107.85507,-21834992.0,-25795171.520273,-24325036.0,-33083980.229685
Net Income From Continuing And Discontinued Operation,-30872000.0,-22648000.0,-22342000.0,-25516000.0,-34055000.0
Total Expenses,100514000.0,94612000.0,103551000.0,100840000.0,83377000.0
Total Operating Income As Reported,-43882000.0,-34778000.0,-43962000.0,-39540000.0,-53492000.0
Diluted Average Shares,163834693.0,163764345.0,163379389.0,164149348.0,165344511.0
Basic Average Shares,163834693.0,163764345.0,163379389.0,164149348.0,165344511.0
Diluted EPS,-0.19,-0.14,-0.14,-0.16,-0.21
Basic EPS,-0.19,-0.14,-0.14,-0.16,-0.21
Diluted NI Availto Com Stockholders,-30872000.0,-22648000.0,-21232000.0,-25516000.0,-34055000.0
Average Dilution Earnings,0.0,0.0,1110000.0,0.0,0.0
Net Income Common Stockholders,-30872000.0,-22648000.0,-22342000.0,-25516000.0,-34055000.0
Net Income,-30872000.0,-22648000.0,-22342000.0,-25516000.0,-34055000.0
Net Income Including Noncontrolling Interests,-30872000.0,-22648000.0,-22342000.0,-25516000.0,-34055000.0
Net Income Continuous Operations,-30872000.0,-22648000.0,-22342000.0,-25516000.0,-34055000.0
Tax Provision,-11852000.0,-4527000.0,-11619000.0,-9350000.0,-14098000.0
Pretax Income,-42724000.0,-27175000.0,-33961000.0,-34866000.0,-48153000.0
Other Income Expense,5811000.0,14242000.0,15366000.0,9693000.0,10711000.0
Other Non Operating Income Expenses,6572000.0,15218000.0,10117000.0,11320000.0,12084000.0
Special Income Charges,-761000.0,-976000.0,5249000.0,-1627000.0,-1373000.0
Other Special Charges,761000.0,976000.0,-5249000.0,1627000.0,1373000.0
Net Non Operating Interest Income Expense,-5414000.0,-7615000.0,-6762000.0,-6646000.0,-6745000.0
Interest Expense Non Operating,5414000.0,7615000.0,6762000.0,6646000.0,6745000.0
Operating Income,-43121000.0,-33802000.0,-42565000.0,-37913000.0,-52119000.0
Operating Expense,29306000.0,24397000.0,23170000.0,24230000.0,23704000.0
Other Operating Expenses,-619000.0,-243000.0,2933000.0,654000.0,384000.0
Research And Development,2496000.0,474000.0,1164000.0,2051000.0,1886000.0
Selling General And Administration,27429000.0,24166000.0,19073000.0,21525000.0,21434000.0
Gross Profit,-13815000.0,-9405000.0,-19395000.0,-13683000.0,-28415000.0
Cost Of Revenue,71208000.0,70215000.0,80381000.0,76610000.0,59673000.0
Total Revenue,57393000.0,60810000.0,60986000.0,62927000.0,31258000.0
Operating Revenue,56783000.0,59627000.0,60533000.0,62232000.0,30957000.0
