,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,7192290.0,1363141.469338,3620400.0,0.0,19530.0,,
Tax Rate For Calcs,0.21,0.068205,0.21,0.21,0.21,,
Normalized EBITDA,-45893000.0,-30500000.0,-27306000.0,-12979000.0,-15019000.0,,
Total Unusual Items,34249000.0,19986000.0,17240000.0,0.0,93000.0,,
Total Unusual Items Excluding Goodwill,34249000.0,19986000.0,17240000.0,0.0,93000.0,,
Net Income From Continuing Operation Net Minority Interest,25180000.0,9208000.0,7710000.0,-12766000.0,-15524000.0,,
Reconciled Depreciation,124000.0,76000.0,142000.0,151000.0,179000.0,,
EBITDA,-11644000.0,-10514000.0,-10066000.0,-12979000.0,-14926000.0,,
EBIT,-11768000.0,-10590000.0,-10208000.0,-13130000.0,-15105000.0,,
Net Interest Income,442000.0,446000.0,434000.0,585000.0,694000.0,,
Interest Income,442000.0,446000.0,434000.0,585000.0,694000.0,,
Normalized Income,-1876710.0,-9414858.530662,-5909600.0,-12766000.0,-15597470.0,,
Net Income From Continuing And Discontinued Operation,25180000.0,9208000.0,7710000.0,-12766000.0,-15524000.0,,
Total Expenses,13186000.0,11979000.0,11774000.0,14681000.0,16630000.0,,
Total Operating Income As Reported,22481000.0,9396000.0,7032000.0,-13130000.0,-15012000.0,,
Diluted Average Shares,18704131.0,18709205.0,18783445.0,18586075.0,18486964.0,,
Basic Average Shares,18621701.0,18577700.0,18609736.0,18586075.0,18486964.0,,
Diluted EPS,1.35,0.49,0.41,-0.69,-0.84,,
Basic EPS,1.35,0.5,0.41,-0.69,-0.84,,
Diluted NI Availto Com Stockholders,25180000.0,9208000.0,7710000.0,-12766000.0,-15524000.0,,
Net Income Common Stockholders,25180000.0,9208000.0,7710000.0,-12766000.0,-15524000.0,,
Net Income,25180000.0,9208000.0,7710000.0,-12766000.0,-15524000.0,,
Net Income Including Noncontrolling Interests,25180000.0,9208000.0,7710000.0,-12766000.0,-15524000.0,,
Net Income Continuous Operations,25180000.0,9208000.0,7710000.0,-12766000.0,-15524000.0,,
Tax Provision,-2257000.0,674000.0,-234000.0,230000.0,1222000.0,,
Pretax Income,22923000.0,9882000.0,7476000.0,-12536000.0,-14302000.0,,
Other Income Expense,34249000.0,20026000.0,17250000.0,9000.0,109000.0,,
Other Non Operating Income Expenses,,40000.0,10000.0,9000.0,16000.0,44000.0,
Special Income Charges,34249000.0,19986000.0,17240000.0,0.0,93000.0,,
Gain On Sale Of Ppe,34869000.0,20244000.0,20753000.0,0.0,93000.0,,
Restructuring And Mergern Acquisition,620000.0,258000.0,3513000.0,,0.0,,0.0
Net Non Operating Interest Income Expense,442000.0,446000.0,434000.0,585000.0,694000.0,,
Interest Income Non Operating,442000.0,446000.0,434000.0,585000.0,694000.0,,
Operating Income,-11768000.0,-10590000.0,-10208000.0,-13130000.0,-15105000.0,,
Operating Expense,13186000.0,11979000.0,11774000.0,14681000.0,16630000.0,,
Depreciation Amortization Depletion Income Statement,124000.0,76000.0,142000.0,151000.0,179000.0,,
Depreciation And Amortization In Income Statement,124000.0,76000.0,142000.0,151000.0,179000.0,,
Research And Development,1120000.0,1089000.0,1120000.0,1776000.0,1750000.0,,
Selling General And Administration,11942000.0,10814000.0,10512000.0,12754000.0,14701000.0,,
Selling And Marketing Expense,1493000.0,1594000.0,1309000.0,1357000.0,1850000.0,,
General And Administrative Expense,10449000.0,9220000.0,9203000.0,11397000.0,12851000.0,,
Other Gand A,10449000.0,9220000.0,9203000.0,11397000.0,12851000.0,,
Total Revenue,1418000.0,1389000.0,1566000.0,1551000.0,1525000.0,,
Operating Revenue,1418000.0,1389000.0,1566000.0,1551000.0,1525000.0,,
