,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,44215.118672,-292175.0,-16594830.0,-72930.0,-640867.615063
Tax Rate For Calcs,0.137742,0.155,0.21,0.033,0.203515
Normalized EBITDA,54574000.0,46284000.0,58579000.0,52704000.0,52364000.0
Total Unusual Items,321000.0,-1885000.0,-79023000.0,-2210000.0,-3149000.0
Total Unusual Items Excluding Goodwill,321000.0,-1885000.0,-79023000.0,-2210000.0,-3149000.0
Net Income From Continuing Operation Net Minority Interest,25140000.0,17698000.0,-48851000.0,22294000.0,19036000.0
Reconciled Depreciation,17509000.0,16538000.0,17385000.0,18593000.0,16513000.0
Reconciled Cost Of Revenue,334297000.0,330502000.0,329417000.0,340401000.0,331657000.0
EBITDA,54895000.0,44399000.0,-20444000.0,50494000.0,49215000.0
EBIT,37386000.0,27861000.0,-37829000.0,31901000.0,32702000.0
Net Interest Income,-8230000.0,-6917000.0,-8844000.0,-8839000.0,-8802000.0
Interest Expense,8230000.0,6917000.0,8844000.0,8839000.0,8802000.0
Normalized Income,24863215.118672,19290825.0,13577170.0,24431070.0,21544132.384937
Net Income From Continuing And Discontinued Operation,25140000.0,17698000.0,-48851000.0,22294000.0,19036000.0
Total Expenses,393258000.0,388990000.0,399829000.0,401871000.0,389473000.0
Total Operating Income As Reported,36819000.0,27195000.0,-38347000.0,31259000.0,32062000.0
Diluted Average Shares,20833000.0,20913000.0,20923000.0,20920000.0,20914000.0
Basic Average Shares,20779000.0,20780000.0,20758000.0,20749000.0,20741000.0
Diluted EPS,1.21,0.85,-2.35,1.07,0.91
Basic EPS,1.21,0.85,-2.35,1.07,0.92
Diluted NI Availto Com Stockholders,25140000.0,17698000.0,-48851000.0,22294000.0,19036000.0
Net Income Common Stockholders,25140000.0,17698000.0,-48851000.0,22294000.0,19036000.0
Net Income,25140000.0,17698000.0,-48851000.0,22294000.0,19036000.0
Net Income Including Noncontrolling Interests,25140000.0,17698000.0,-48851000.0,22294000.0,19036000.0
Net Income Continuous Operations,25140000.0,17698000.0,-48851000.0,22294000.0,19036000.0
Tax Provision,4016000.0,3246000.0,2178000.0,768000.0,4864000.0
Pretax Income,29156000.0,20944000.0,-46673000.0,23062000.0,23900000.0
Other Income Expense,-1014000.0,-3479000.0,-74871000.0,-2943000.0,-3691000.0
Other Non Operating Income Expenses,-1335000.0,-1594000.0,4152000.0,-733000.0,-542000.0
Special Income Charges,-479000.0,-2038000.0,-80300000.0,-1493000.0,-3048000.0
Restructuring And Mergern Acquisition,479000.0,2038000.0,687000.0,1493000.0,3048000.0
Gain On Sale Of Security,800000.0,153000.0,1277000.0,-717000.0,-101000.0
Net Non Operating Interest Income Expense,-8230000.0,-6917000.0,-8844000.0,-8839000.0,-8802000.0
Interest Expense Non Operating,8230000.0,6917000.0,8844000.0,8839000.0,8802000.0
Operating Income,38400000.0,31340000.0,37042000.0,34844000.0,36393000.0
Operating Expense,44258000.0,44839000.0,55934000.0,46094000.0,44466000.0
Depreciation Amortization Depletion Income Statement,2806000.0,2889000.0,2907000.0,3217000.0,3163000.0
Depreciation And Amortization In Income Statement,2806000.0,2889000.0,2907000.0,3217000.0,3163000.0
Amortization,2806000.0,2889000.0,2907000.0,3217000.0,3163000.0
Amortization Of Intangibles Income Statement,2806000.0,2889000.0,2907000.0,3217000.0,3163000.0
Research And Development,6413000.0,6505000.0,6316000.0,7868000.0,7702000.0
Selling General And Administration,35039000.0,35445000.0,41134000.0,35009000.0,33601000.0
Gross Profit,82658000.0,76179000.0,92976000.0,80938000.0,80859000.0
Cost Of Revenue,349000000.0,344151000.0,343895000.0,355777000.0,345007000.0
Total Revenue,431658000.0,420330000.0,436871000.0,436715000.0,425866000.0
Operating Revenue,431658000.0,420330000.0,436871000.0,436715000.0,425866000.0
