,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-6870000.0,-5609000.0,30903000.0,-6071000.0,-9035000.0,,
Total Unusual Items,,,-36700000.0,0.0,0.0,0.0,212000.0
Total Unusual Items Excluding Goodwill,,,-36700000.0,0.0,0.0,0.0,212000.0
Net Income From Continuing Operation Net Minority Interest,-6822000.0,-5501000.0,-40981000.0,-5847000.0,-8942000.0,,
Reconciled Depreciation,1000.0,0.0,0.0,0.0,4000.0,,
EBITDA,-6870000.0,-5609000.0,-5797000.0,-6071000.0,-9035000.0,,
EBIT,-6871000.0,-5609000.0,-5797000.0,-6071000.0,-9039000.0,,
Net Interest Income,,,,,,,78000.0
Interest Income,,,,,,,78000.0
Normalized Income,-6822000.0,-5501000.0,-4281000.0,-5847000.0,-8942000.0,,
Net Income From Continuing And Discontinued Operation,-6822000.0,-5501000.0,-40981000.0,-5847000.0,-8942000.0,,
Total Expenses,6871000.0,5609000.0,5797000.0,6071000.0,9039000.0,,
Total Operating Income As Reported,-6871000.0,-5609000.0,-42797000.0,-6071000.0,-9039000.0,,
Diluted Average Shares,24187536.0,21915891.0,,21663089.0,19911462.0,8301798.0,
Basic Average Shares,24187536.0,21915891.0,,21663089.0,19911462.0,8301798.0,
Diluted EPS,-0.28,-0.25,,-0.27,-0.45,-0.86,
Basic EPS,-0.28,-0.25,,-0.27,-0.45,-0.86,
Diluted NI Availto Com Stockholders,-6822000.0,-5501000.0,-40981000.0,-5847000.0,-8942000.0,,
Net Income Common Stockholders,-6822000.0,-5501000.0,-40981000.0,-5847000.0,-8942000.0,,
Net Income,-6822000.0,-5501000.0,-40981000.0,-5847000.0,-8942000.0,,
Net Income Including Noncontrolling Interests,-6822000.0,-5501000.0,-40866000.0,-5847000.0,-8942000.0,,
Net Income Continuous Operations,-6822000.0,-5501000.0,-40866000.0,-5847000.0,-8942000.0,,
Pretax Income,-6822000.0,-5501000.0,-42410000.0,-5847000.0,-8942000.0,,
Other Income Expense,49000.0,108000.0,-37013000.0,224000.0,97000.0,,
Other Non Operating Income Expenses,49000.0,108000.0,-313000.0,224000.0,97000.0,,
Special Income Charges,,,-37000000.0,0.0,0.0,0.0,12000.0
Restructuring And Mergern Acquisition,,,0.0,0.0,0.0,0.0,-12000.0
Net Non Operating Interest Income Expense,,,,,,,78000.0
Interest Income Non Operating,,,,,,,78000.0
Operating Income,-6871000.0,-5609000.0,-5797000.0,-6071000.0,-9039000.0,,
Operating Expense,6871000.0,5609000.0,5797000.0,6071000.0,9039000.0,,
Research And Development,4292000.0,3054000.0,3322000.0,3722000.0,3741000.0,,
Selling General And Administration,2579000.0,2555000.0,2475000.0,2349000.0,5298000.0,,
General And Administrative Expense,2579000.0,2555000.0,2475000.0,2349000.0,5298000.0,,
Other Gand A,2579000.0,2555000.0,-2990000.0,2349000.0,5298000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
