,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,-79170.0,-429870.0,-75180.877831,-101270.0,-35910.0,
Tax Rate For Calcs,0.21,0.21,0.212375,0.19,0.21,
Normalized EBITDA,5011000.0,8773000.0,-3175000.0,29429000.0,6912000.0,
Total Unusual Items,-377000.0,-2047000.0,-354000.0,-533000.0,-171000.0,
Total Unusual Items Excluding Goodwill,-377000.0,-2047000.0,-354000.0,-533000.0,-171000.0,
Net Income From Continuing Operation Net Minority Interest,-5487000.0,-464000.0,-8452000.0,17048000.0,-712000.0,
Reconciled Depreciation,7029000.0,6264000.0,6210000.0,6048000.0,5823000.0,
Reconciled Cost Of Revenue,31032000.0,25128000.0,22867000.0,26591000.0,27739000.0,
EBITDA,4634000.0,6726000.0,-3529000.0,28896000.0,6741000.0,
EBIT,-2395000.0,462000.0,-9739000.0,22848000.0,918000.0,
Net Interest Income,-1216000.0,-1243000.0,-992000.0,-1835000.0,-1286000.0,
Interest Expense,1216000.0,1243000.0,992000.0,1835000.0,1286000.0,
Normalized Income,-5189170.0,1153130.0,-8173180.877831,17479730.0,-576910.0,
Net Income From Continuing And Discontinued Operation,-5487000.0,-464000.0,-8452000.0,17048000.0,-712000.0,
Total Expenses,47105000.0,40146000.0,37161000.0,42676000.0,42299000.0,
Total Operating Income As Reported,-2355000.0,410000.0,-9821000.0,22708000.0,868000.0,
Diluted Average Shares,143035626.0,142711797.0,,142620332.0,142069697.0,142369219.0
Basic Average Shares,143035626.0,142711797.0,,142410940.0,142069697.0,141986189.0
Diluted EPS,-0.04,0.0,,0.12,-0.01,0.01
Basic EPS,-0.04,0.0,,0.12,-0.01,0.01
Diluted NI Availto Com Stockholders,-5487000.0,-464000.0,-8452000.0,17048000.0,-712000.0,
Net Income Common Stockholders,-5487000.0,-464000.0,-8452000.0,17048000.0,-712000.0,
Net Income,-5487000.0,-464000.0,-8452000.0,17048000.0,-712000.0,
Net Income Including Noncontrolling Interests,-5487000.0,-464000.0,-8452000.0,17048000.0,-712000.0,
Net Income Continuous Operations,-5487000.0,-464000.0,-8452000.0,17048000.0,-712000.0,
Tax Provision,1876000.0,-317000.0,-2279000.0,3965000.0,344000.0,
Pretax Income,-3611000.0,-781000.0,-10731000.0,21013000.0,-368000.0,
Other Income Expense,-417000.0,-1995000.0,-272000.0,-393000.0,-121000.0,
Other Non Operating Income Expenses,-40000.0,52000.0,82000.0,140000.0,50000.0,
Special Income Charges,-377000.0,-2047000.0,-354000.0,-533000.0,-171000.0,
Impairment Of Capital Assets,377000.0,2047000.0,354000.0,533000.0,171000.0,
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,-1216000.0,-1243000.0,-992000.0,-1835000.0,-1286000.0,
Interest Expense Non Operating,1216000.0,1243000.0,992000.0,1835000.0,1286000.0,
Operating Income,-1978000.0,2457000.0,-9467000.0,23241000.0,1039000.0,
Operating Expense,16073000.0,15018000.0,14294000.0,16085000.0,14560000.0,
Depreciation Amortization Depletion Income Statement,7029000.0,6264000.0,6210000.0,6048000.0,5823000.0,
Selling General And Administration,9044000.0,8754000.0,8084000.0,10037000.0,8737000.0,
General And Administrative Expense,9044000.0,8754000.0,8084000.0,10037000.0,8737000.0,
Other Gand A,9044000.0,8754000.0,8084000.0,10037000.0,8737000.0,
Gross Profit,14095000.0,17475000.0,4827000.0,39326000.0,15599000.0,
Cost Of Revenue,31032000.0,25128000.0,22867000.0,26591000.0,27739000.0,
Total Revenue,45127000.0,42603000.0,27694000.0,65917000.0,43338000.0,
Operating Revenue,45127000.0,42603000.0,27694000.0,65917000.0,43338000.0,
