,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,978316.929831,530660.0,544598.597038,461944.0,278356.876078
Tax Rate For Calcs,0.218863,0.169,0.281301,0.226,0.232351
Normalized EBITDA,98605000.0,100773000.0,95587000.0,101921000.0,76747000.0
Total Unusual Items,4470000.0,3140000.0,1936000.0,2044000.0,1198000.0
Total Unusual Items Excluding Goodwill,4470000.0,3140000.0,1936000.0,2044000.0,1198000.0
Net Income From Continuing Operation Net Minority Interest,66051000.0,66561000.0,50672000.0,53037000.0,45825000.0
Reconciled Depreciation,8086000.0,19603000.0,21847000.0,29908000.0,7898000.0
Reconciled Cost Of Revenue,326241000.0,301659000.0,292340000.0,277697000.0,287118000.0
EBITDA,103075000.0,103913000.0,97523000.0,103965000.0,77945000.0
EBIT,89020000.0,84310000.0,75676000.0,74057000.0,65035000.0
Net Interest Income,-1600000.0,-1519000.0,-2396000.0,-2979000.0,-2953000.0
Interest Expense,4282000.0,4144000.0,5111000.0,5526000.0,5328000.0
Interest Income,2682000.0,2625000.0,2715000.0,2547000.0,2375000.0
Normalized Income,62559316.929831,63951660.0,49280598.597038,51454944.0,44905356.876078
Net Income From Continuing And Discontinued Operation,66051000.0,66561000.0,50672000.0,53037000.0,45825000.0
Total Expenses,433322000.0,422604000.0,410184000.0,402668000.0,386917000.0
Total Operating Income As Reported,81138000.0,78415000.0,71242000.0,69405000.0,61449000.0
Diluted Average Shares,164193258.0,164557333.0,163436793.0,163187733.0,163961754.0
Basic Average Shares,162925484.0,162490179.0,161292473.0,161732872.0,162794138.0
Diluted EPS,0.4,0.4,0.31,0.33,0.28
Basic EPS,0.41,0.41,0.31,0.33,0.28
Diluted NI Availto Com Stockholders,66051000.0,66561000.0,50672000.0,53037000.0,45825000.0
Net Income Common Stockholders,66051000.0,66561000.0,50672000.0,53037000.0,45825000.0
Net Income,66051000.0,66561000.0,50672000.0,53037000.0,45825000.0
Net Income Including Noncontrolling Interests,66051000.0,66561000.0,50672000.0,53037000.0,45825000.0
Net Income Continuous Operations,66051000.0,66561000.0,50672000.0,53037000.0,45825000.0
Earnings From Equity Interest Net Of Tax,-141000.0,-109000.0,-43000.0,-34000.0,-9000.0
Tax Provision,18546000.0,13496000.0,19850000.0,15460000.0,13873000.0
Pretax Income,84738000.0,80166000.0,70565000.0,68531000.0,59707000.0
Other Income Expense,5200000.0,3270000.0,1719000.0,2105000.0,1211000.0
Other Non Operating Income Expenses,730000.0,130000.0,-217000.0,61000.0,13000.0
Special Income Charges,0.0,0.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,0.0
Gain On Sale Of Security,4470000.0,3140000.0,1936000.0,2044000.0,1198000.0
Net Non Operating Interest Income Expense,-1600000.0,-1519000.0,-2396000.0,-2979000.0,-2953000.0
Interest Expense Non Operating,4282000.0,4144000.0,5111000.0,5526000.0,5328000.0
Interest Income Non Operating,2682000.0,2625000.0,2715000.0,2547000.0,2375000.0
Operating Income,81138000.0,78415000.0,71242000.0,69405000.0,61449000.0
Operating Expense,113050000.0,114899000.0,112161000.0,108862000.0,104811000.0
Depreciation Amortization Depletion Income Statement,14055000.0,13557000.0,16164000.0,13799000.0,12910000.0
Depreciation And Amortization In Income Statement,14055000.0,13557000.0,16164000.0,13799000.0,12910000.0
Amortization,3277000.0,,,,3077000.0
Amortization Of Intangibles Income Statement,3277000.0,,,,3077000.0
Depreciation Income Statement,10778000.0,,,,9833000.0
Selling General And Administration,98995000.0,101342000.0,95997000.0,95063000.0,91901000.0
Selling And Marketing Expense,39446000.0,41925000.0,37520000.0,37568000.0,35444000.0
General And Administrative Expense,59549000.0,59417000.0,58477000.0,57495000.0,56457000.0
Other Gand A,59549000.0,59417000.0,58477000.0,57495000.0,56457000.0
Gross Profit,194188000.0,193314000.0,183403000.0,178267000.0,166260000.0
Cost Of Revenue,320272000.0,307705000.0,298023000.0,293806000.0,282106000.0
Total Revenue,514460000.0,501019000.0,481426000.0,472073000.0,448366000.0
Operating Revenue,514460000.0,501019000.0,481426000.0,472073000.0,448366000.0
