,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.21,0.0,0.21,,
Normalized EBITDA,-1347000.0,-1275000.0,-636000.0,-824000.0,-844000.0,,
Total Unusual Items,,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-1368000.0,-1700000.0,-1348000.0,-1249000.0,-1510000.0,,
Reconciled Depreciation,0.0,12000.0,-145000.0,343000.0,155000.0,,
Reconciled Cost Of Revenue,3064000.0,3375000.0,1555000.0,1691000.0,2465000.0,,
EBITDA,-1347000.0,-1275000.0,-636000.0,-824000.0,-844000.0,,
EBIT,-1347000.0,-1287000.0,-491000.0,-1167000.0,-1378000.0,,
Net Interest Income,-21000.0,-413000.0,-853000.0,-80000.0,-131000.0,,
Interest Expense,21000.0,413000.0,853000.0,80000.0,131000.0,,
Normalized Income,-1368000.0,-1700000.0,-1348000.0,-1249000.0,-1510000.0,,
Net Income From Continuing And Discontinued Operation,-1368000.0,-1700000.0,-1348000.0,-1249000.0,-1510000.0,,
Total Expenses,4917000.0,5102000.0,2518000.0,3580000.0,4362000.0,,
Total Operating Income As Reported,-1359000.0,-1398000.0,-498000.0,-1167000.0,-1378000.0,,
Diluted Average Shares,2343384.0,39533.0,,22755.0,21351.0,17892.0,
Basic Average Shares,2343384.0,39533.0,,22755.0,21351.0,17892.0,
Diluted EPS,-0.579921,-42.33,,-54.779999,-70.719983,-104.579999,
Basic EPS,-0.579921,-42.33,,-54.779999,-70.719983,-104.579999,
Diluted NI Availto Com Stockholders,-1368000.0,-1700000.0,-1348000.0,-1249000.0,-1510000.0,,
Net Income Common Stockholders,-1368000.0,-1700000.0,-1348000.0,-1249000.0,-1510000.0,,
Net Income,-1368000.0,-1700000.0,-1348000.0,-1249000.0,-1510000.0,,
Net Income Including Noncontrolling Interests,-1368000.0,-1700000.0,-1348000.0,-1249000.0,-1510000.0,,
Net Income Continuous Operations,-1368000.0,-1700000.0,-1348000.0,-1249000.0,-1510000.0,,
Tax Provision,0.0,0.0,4000.0,2000.0,1000.0,,
Pretax Income,-1368000.0,-1700000.0,-1344000.0,-1247000.0,-1509000.0,,
Other Income Expense,13000.0,111000.0,,,,,0.0
Other Non Operating Income Expenses,13000.0,111000.0,,,,,
Special Income Charges,,,,,,,0.0
Other Special Charges,,,,,,,0.0
Net Non Operating Interest Income Expense,-21000.0,-413000.0,-853000.0,-80000.0,-131000.0,,
Interest Expense Non Operating,21000.0,413000.0,853000.0,80000.0,131000.0,,
Operating Income,-1359000.0,-1398000.0,-328000.0,-1167000.0,-1378000.0,,
Operating Expense,1853000.0,1727000.0,584000.0,1889000.0,2276000.0,,
Depreciation Amortization Depletion Income Statement,0.0,12000.0,-524000.0,343000.0,534000.0,,
Depreciation And Amortization In Income Statement,0.0,12000.0,-524000.0,343000.0,534000.0,,
Research And Development,55000.0,144000.0,-80000.0,175000.0,207000.0,,
Selling General And Administration,1798000.0,1571000.0,1188000.0,1371000.0,1535000.0,,
Selling And Marketing Expense,616000.0,373000.0,395000.0,294000.0,631000.0,,
General And Administrative Expense,1182000.0,1198000.0,793000.0,1077000.0,904000.0,,
Other Gand A,1182000.0,1198000.0,793000.0,1077000.0,904000.0,,
Gross Profit,494000.0,329000.0,256000.0,722000.0,898000.0,,
Cost Of Revenue,3064000.0,3375000.0,1934000.0,1691000.0,2086000.0,,
Total Revenue,3558000.0,3704000.0,2190000.0,2413000.0,2984000.0,,
Operating Revenue,3558000.0,3704000.0,2190000.0,2413000.0,2984000.0,,
