,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.185,0.183,0.178,0.28048,0.196,
Net Income From Continuing Operation Net Minority Interest,6365000.0,6113000.0,5306000.0,4261000.0,7591000.0,
Reconciled Depreciation,578000.0,545000.0,509000.0,518000.0,529000.0,
Net Interest Income,20156000.0,19445000.0,19041000.0,19594000.0,19663000.0,
Interest Expense,12931000.0,11881000.0,11295000.0,10642000.0,9455000.0,
Interest Income,33087000.0,31326000.0,30336000.0,30236000.0,29118000.0,
Normalized Income,6365000.0,6113000.0,5306000.0,4261000.0,7591000.0,
Net Income From Continuing And Discontinued Operation,6365000.0,6113000.0,5306000.0,4261000.0,7591000.0,
Diluted Average Shares,15267120.0,15264533.0,15230580.0,15175013.0,15154797.0,
Basic Average Shares,15267120.0,15264533.0,15230580.0,15175013.0,15154797.0,
Diluted EPS,0.41,0.4,0.35,0.28,0.5,
Basic EPS,0.41,0.4,0.35,0.28,0.5,
Diluted NI Availto Com Stockholders,6311000.0,6066000.0,5267000.0,4231000.0,7534000.0,
Net Income Common Stockholders,6311000.0,6066000.0,5267000.0,4231000.0,7534000.0,
Otherunder Preferred Stock Dividend,54000.0,47000.0,39000.0,30000.0,57000.0,
Net Income,6365000.0,6113000.0,5306000.0,4261000.0,7591000.0,
Net Income Including Noncontrolling Interests,6365000.0,6113000.0,5306000.0,4261000.0,7591000.0,
Net Income Continuous Operations,6365000.0,6113000.0,5306000.0,4261000.0,7591000.0,
Tax Provision,1448000.0,1366000.0,1152000.0,1661000.0,1846000.0,
Pretax Income,7813000.0,7479000.0,6458000.0,5922000.0,9437000.0,
Gain On Sale Of Security,0.0,0.0,0.0,-3042000.0,0.0,
Selling General And Administration,10875000.0,13026000.0,11562000.0,11113000.0,10878000.0,
General And Administrative Expense,10875000.0,13026000.0,11562000.0,11113000.0,10878000.0,
Other Gand A,,2003000.0,,,1823000.0,1900000.0
Salaries And Wages,10875000.0,11023000.0,11562000.0,11113000.0,10878000.0,
Total Revenue,26779000.0,26826000.0,25229000.0,24964000.0,25648000.0,
Operating Revenue,26779000.0,26826000.0,25229000.0,24964000.0,25648000.0,
Occupancy And Equipment,1377000.0,1333000.0,1450000.0,1364000.0,1268000.0,
Professional Expense And Contract Services Expense,555000.0,552000.0,518000.0,509000.0,487000.0,
Other Non Interest Expense,4952000.0,3871000.0,4287000.0,5105000.0,4803000.0,
