,2025-07-31,2025-04-30,2025-01-31,2024-10-31,2024-07-31,2024-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.245,0.23,0.259926,0.253,0.251,
Normalized EBITDA,1973000000.0,1660000000.0,2215000000.0,2022000000.0,1753000000.0,
Total Unusual Items,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
Reconciled Depreciation,308000000.0,296000000.0,309000000.0,266000000.0,265000000.0,
Reconciled Cost Of Revenue,9976000000.0,9246000000.0,11371000000.0,9622000000.0,9380000000.0,
EBITDA,1973000000.0,1660000000.0,2215000000.0,2022000000.0,1753000000.0,
EBIT,1665000000.0,1364000000.0,1906000000.0,1756000000.0,1488000000.0,
Net Interest Income,27000000.0,30000000.0,42000000.0,43000000.0,46000000.0,
Interest Expense,18000000.0,18000000.0,17000000.0,20000000.0,20000000.0,
Interest Income,45000000.0,48000000.0,59000000.0,63000000.0,66000000.0,
Normalized Income,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
Net Income From Continuing And Discontinued Operation,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
Total Expenses,12781000000.0,11795000000.0,14503000000.0,12370000000.0,12046000000.0,
Diluted Average Shares,1128000000.0,1132000000.0,1138000000.0,1141000000.0,1144000000.0,
Basic Average Shares,1115615624.0,1115814224.0,1119333622.0,1124355838.0,1127978175.0,
Diluted EPS,1.1,0.92,1.23,1.14,0.96,
Basic EPS,1.114183,0.927907,1.243597,1.149952,0.972438,
Diluted NI Availto Com Stockholders,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
Net Income Common Stockholders,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
Net Income,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
Net Income Including Noncontrolling Interests,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
Net Income Continuous Operations,1243000000.0,1036000000.0,1398000000.0,1297000000.0,1099000000.0,
Tax Provision,404000000.0,310000000.0,491000000.0,439000000.0,369000000.0,
Pretax Income,1647000000.0,1346000000.0,1889000000.0,1736000000.0,1468000000.0,
Special Income Charges,,,,,,0.0
Write Off,,,,,,0.0
Net Non Operating Interest Income Expense,27000000.0,30000000.0,42000000.0,43000000.0,46000000.0,
Interest Expense Non Operating,18000000.0,18000000.0,17000000.0,20000000.0,20000000.0,
Interest Income Non Operating,45000000.0,48000000.0,59000000.0,63000000.0,66000000.0,
Operating Income,1620000000.0,1316000000.0,1847000000.0,1693000000.0,1422000000.0,
Operating Expense,2805000000.0,2549000000.0,3132000000.0,2748000000.0,2666000000.0,
Selling General And Administration,2805000000.0,2549000000.0,3132000000.0,2748000000.0,2666000000.0,
Gross Profit,4425000000.0,3865000000.0,4979000000.0,4441000000.0,4088000000.0,
Cost Of Revenue,9976000000.0,9246000000.0,11371000000.0,9622000000.0,9380000000.0,
Total Revenue,14401000000.0,13111000000.0,16350000000.0,14063000000.0,13468000000.0,
Operating Revenue,14401000000.0,13111000000.0,16350000000.0,14063000000.0,13468000000.0,
