,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-112807.811118,-154280.617575,-1080905.375309,-446947.614969,-1964158.645948
Tax Rate For Calcs,0.144997,0.145001,0.123054,0.137396,0.144807
Normalized EBITDA,198225000.0,231041000.0,219313000.0,196061000.0,174811000.0
Total Unusual Items,-778000.0,-1064000.0,-8784000.0,-3253000.0,-13564000.0
Total Unusual Items Excluding Goodwill,-778000.0,-1064000.0,-8784000.0,-3253000.0,-13564000.0
Net Income From Continuing Operation Net Minority Interest,148908000.0,176766000.0,165770000.0,146026000.0,120253000.0
Reconciled Cost Of Revenue,550835000.0,566076000.0,552860000.0,565509000.0,541581000.0
EBITDA,197447000.0,229977000.0,210529000.0,192808000.0,161247000.0
EBIT,197447000.0,229977000.0,210529000.0,192808000.0,161247000.0
Net Interest Income,-7908000.0,-7441000.0,-5435000.0,-7958000.0,-7095000.0
Interest Expense,23285000.0,23233000.0,21498000.0,23523000.0,20632000.0
Interest Income,15377000.0,15792000.0,16063000.0,15565000.0,13537000.0
Normalized Income,149573192.188882,177675719.382425,173473094.624691,148832052.385031,131852841.354052
Net Income From Continuing And Discontinued Operation,148908000.0,176766000.0,165770000.0,146026000.0,120253000.0
Total Expenses,665984000.0,685360000.0,674870000.0,680997000.0,659895000.0
Total Operating Income As Reported,176620000.0,213822000.0,203749000.0,173710000.0,159507000.0
Diluted Average Shares,41246000.0,41292000.0,41649624.0,41728000.0,41715000.0
Basic Average Shares,41246000.0,41292000.0,41649624.0,41728000.0,41715000.0
Diluted EPS,3.61,4.28,3.99,3.5,2.88
Basic EPS,3.61,4.28,3.99,3.5,2.88
Diluted NI Availto Com Stockholders,148908000.0,176766000.0,165770000.0,146026000.0,120253000.0
Net Income Common Stockholders,148908000.0,176766000.0,165770000.0,146026000.0,120253000.0
Net Income,148908000.0,176766000.0,165770000.0,146026000.0,120253000.0
Net Income Including Noncontrolling Interests,148909000.0,176766000.0,165770000.0,146026000.0,120253000.0
Net Income Continuous Operations,148909000.0,176766000.0,165770000.0,146026000.0,120253000.0
Tax Provision,25253000.0,29978000.0,23261000.0,23259000.0,20362000.0
Pretax Income,174162000.0,206744000.0,189031000.0,169285000.0,140615000.0
Other Income Expense,5450000.0,364000.0,-9285000.0,3534000.0,-11798000.0
Other Non Operating Income Expenses,6228000.0,1428000.0,-501000.0,6787000.0,1766000.0
Gain On Sale Of Security,-778000.0,-1064000.0,-8784000.0,-3253000.0,-13564000.0
Net Non Operating Interest Income Expense,-7908000.0,-7441000.0,-5435000.0,-7958000.0,-7095000.0
Interest Expense Non Operating,23285000.0,23233000.0,21498000.0,23523000.0,20632000.0
Interest Income Non Operating,15377000.0,15792000.0,16063000.0,15565000.0,13537000.0
Operating Income,176620000.0,213821000.0,203750000.0,173711000.0,159508000.0
Operating Expense,115149000.0,119284000.0,122010000.0,115488000.0,118314000.0
Other Operating Expenses,65720000.0,69023000.0,71462000.0,65772000.0,66104000.0
Selling General And Administration,49429000.0,50261000.0,50548000.0,49716000.0,52210000.0
Selling And Marketing Expense,49429000.0,50261000.0,50548000.0,49716000.0,52210000.0
Gross Profit,291769000.0,333105000.0,325760000.0,289199000.0,277822000.0
Cost Of Revenue,550835000.0,566076000.0,552860000.0,565509000.0,541581000.0
Total Revenue,842604000.0,899181000.0,878620000.0,854708000.0,819403000.0
Operating Revenue,825573000.0,884719000.0,863724000.0,842827000.0,806681000.0
