,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,-1431213.0,-15158665.902917,-2437871.724775,
Tax Rate For Calcs,0.18852,0.134,0.211,0.157207,0.165673,
Normalized EBITDA,252105000.0,244142000.0,252032000.0,207907000.0,236470000.0,
Total Unusual Items,0.0,0.0,-6783000.0,-96425000.0,-14715000.0,
Total Unusual Items Excluding Goodwill,0.0,0.0,-6783000.0,-96425000.0,-14715000.0,
Net Income From Continuing Operation Net Minority Interest,154001000.0,163243000.0,151133000.0,86441000.0,140289000.0,
Reconciled Depreciation,49635000.0,46407000.0,46415000.0,49328000.0,45887000.0,
Reconciled Cost Of Revenue,677892000.0,667640000.0,651603000.0,789893000.0,779194000.0,
EBITDA,252105000.0,244142000.0,245249000.0,111482000.0,221755000.0,
EBIT,202470000.0,197735000.0,198834000.0,62154000.0,175868000.0,
Net Interest Income,-11705000.0,-8465000.0,-6409000.0,10861000.0,-6872000.0,
Interest Expense,11705000.0,8465000.0,6409000.0,,6872000.0,11650000.0
Normalized Income,154001000.0,163243000.0,156484787.0,167707334.097083,152566128.275225,
Net Income From Continuing And Discontinued Operation,154001000.0,163243000.0,151133000.0,86441000.0,140289000.0,
Total Expenses,941967000.0,930468000.0,904438000.0,1067995000.0,1059476000.0,
Total Operating Income As Reported,202470000.0,197735000.0,198834000.0,112674000.0,175868000.0,
Diluted Average Shares,111188000.0,110402000.0,111361000.0,114378000.0,115548000.0,
Basic Average Shares,110614000.0,109849000.0,110667000.0,113745000.0,114973000.0,
Diluted EPS,1.39,1.45,1.33,0.76,1.21,
Basic EPS,1.39,1.46,1.34,0.76,1.22,
Diluted NI Availto Com Stockholders,154001000.0,160173000.0,148359000.0,84760000.0,140289000.0,
Average Dilution Earnings,,10000.0,11000.0,3000.0,8000.0,7000.0
Net Income Common Stockholders,154001000.0,160163000.0,148348000.0,84757000.0,140289000.0,
Otherunder Preferred Stock Dividend,,3080000.0,2785000.0,1684000.0,2708000.0,2259000.0
Net Income,154001000.0,163243000.0,151133000.0,86441000.0,140289000.0,
Minority Interests,-801000.0,-758000.0,-719000.0,-735000.0,-709000.0,
Net Income Including Noncontrolling Interests,154802000.0,164001000.0,151852000.0,87176000.0,140998000.0,
Net Income Continuous Operations,154802000.0,164001000.0,151852000.0,87176000.0,140998000.0,
Tax Provision,35963000.0,25269000.0,40573000.0,16261000.0,27998000.0,
Pretax Income,190765000.0,189270000.0,192425000.0,103437000.0,168996000.0,
Other Income Expense,,,-6783000.0,-103311000.0,-14715000.0,-33160000.0
Special Income Charges,0.0,0.0,-6783000.0,-83213000.0,-14715000.0,
Restructuring And Mergern Acquisition,0.0,0.0,6783000.0,83213000.0,14715000.0,
Net Non Operating Interest Income Expense,-11705000.0,-8465000.0,-6409000.0,10861000.0,-6872000.0,
Total Other Finance Cost,,,,,6872000.0,
Interest Expense Non Operating,11705000.0,8465000.0,6409000.0,,6872000.0,11650000.0
Operating Income,202470000.0,197735000.0,205617000.0,195887000.0,190583000.0,
Operating Expense,230820000.0,232419000.0,222179000.0,243107000.0,249506000.0,
Depreciation Amortization Depletion Income Statement,16380000.0,15998000.0,15759000.0,14333000.0,15111000.0,
Depreciation And Amortization In Income Statement,16380000.0,15998000.0,15759000.0,14333000.0,15111000.0,
Amortization,16380000.0,15998000.0,15759000.0,14333000.0,15111000.0,
Amortization Of Intangibles Income Statement,16380000.0,15998000.0,15759000.0,14333000.0,15111000.0,
Research And Development,86851000.0,81796000.0,84333000.0,90069000.0,90368000.0,
Selling General And Administration,127589000.0,134625000.0,122087000.0,138705000.0,144027000.0,
Gross Profit,433290000.0,430154000.0,427796000.0,438994000.0,440089000.0,
Cost Of Revenue,711147000.0,698049000.0,682259000.0,824888000.0,809970000.0,
Total Revenue,1144437000.0,1128203000.0,1110055000.0,1263882000.0,1250059000.0,
Operating Revenue,1144437000.0,1128203000.0,728855000.0,721415000.0,1250059000.0,
