,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,
Normalized EBITDA,-6616275.0,-5302884.0,-7240821.0,-5396273.0,-2995099.0,
Net Income From Continuing Operation Net Minority Interest,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
EBITDA,-6616275.0,-5302884.0,-7240821.0,-5396273.0,-2995099.0,
EBIT,-6616275.0,-5302884.0,-7240821.0,-5396273.0,-2995099.0,
Net Interest Income,368127.0,408985.0,532181.0,646172.0,678441.0,
Interest Income,368127.0,408985.0,532181.0,646172.0,678441.0,
Normalized Income,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
Net Income From Continuing And Discontinued Operation,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
Total Expenses,6616275.0,5302884.0,7240821.0,5396273.0,2995099.0,
Total Operating Income As Reported,-6616275.0,-5302884.0,-7240821.0,-5396273.0,-2995099.0,
Diluted Average Shares,8950521.0,8702719.0,,8702764.0,8702764.0,6170501.0
Basic Average Shares,8950521.0,8702719.0,,8702764.0,8702764.0,6170501.0
Diluted EPS,-0.7,-0.56,,-0.55,-0.27,-0.41
Basic EPS,-0.7,-0.56,,-0.55,-0.27,-0.41
Diluted NI Availto Com Stockholders,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
Average Dilution Earnings,,,,0.0,,
Net Income Common Stockholders,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
Net Income,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
Net Income Including Noncontrolling Interests,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
Net Income Continuous Operations,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
Pretax Income,-6258404.0,-4894034.0,-6705914.0,-4753541.0,-2316905.0,
Other Income Expense,-10256.0,-135.0,2726.0,-3440.0,-247.0,
Other Non Operating Income Expenses,-10256.0,-135.0,2726.0,-3440.0,-247.0,
Net Non Operating Interest Income Expense,368127.0,408985.0,532181.0,646172.0,678441.0,
Interest Income Non Operating,368127.0,408985.0,532181.0,646172.0,678441.0,
Operating Income,-6616275.0,-5302884.0,-7240821.0,-5396273.0,-2995099.0,
Operating Expense,6616275.0,5302884.0,7240821.0,5396273.0,2995099.0,
Other Operating Expenses,-1757724.0,-1917491.0,-2162002.0,-1939751.0,-3288971.0,
Research And Development,5108625.0,4837798.0,7086597.0,5125097.0,3772391.0,
Selling General And Administration,3265374.0,2382577.0,2316226.0,2210927.0,2511679.0,
General And Administrative Expense,3265374.0,2382577.0,2316226.0,2210927.0,2511679.0,
Other Gand A,3265374.0,2382577.0,2316226.0,2210927.0,2511679.0,
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
