,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,701744.616665,-242137.04,-7243919.290449,802467.96,-108575.120973,,
Tax Rate For Calcs,0.075141,0.04,0.120126,0.084,0.1038,,
Normalized EBITDA,58990850.0,70820723.0,53505743.0,56893202.0,58048870.0,,
Total Unusual Items,9339000.0,-6053426.0,-60302558.0,9553190.0,-1046000.0,,
Total Unusual Items Excluding Goodwill,9339000.0,-6053426.0,-60302558.0,9553190.0,-1046000.0,,
Net Income From Continuing Operation Net Minority Interest,26344000.0,23064946.0,-32497042.0,22671583.0,13653000.0,,
Reconciled Depreciation,30543850.0,31203150.0,31866308.0,32242072.0,33110870.0,,
Reconciled Cost Of Revenue,36173000.0,36493524.0,35728058.0,36501962.0,38601000.0,,
EBITDA,68329850.0,64767297.0,-6796815.0,66446392.0,57002870.0,,
EBIT,37786000.0,33564147.0,-38663123.0,34204320.0,23892000.0,,
Net Interest Income,-8947000.0,-6621526.0,-5955981.0,-6492127.0,-6946000.0,,
Interest Expense,8947000.0,6621526.0,5955981.0,6492127.0,6946000.0,,
Interest Income,,,0.0,0.0,0.0,0.0,0.0
Normalized Income,17706744.616665,28876234.96,20561596.709551,13920860.96,14590424.879027,,
Net Income From Continuing And Discontinued Operation,26344000.0,23064946.0,-32497042.0,22671583.0,13653000.0,,
Total Expenses,48762000.0,50632034.0,49223526.0,49581119.0,52681000.0,,
Total Operating Income As Reported,37786000.0,33576732.0,-38663123.0,34204320.0,23892000.0,,
Diluted Average Shares,122924000.0,127947257.0,116184780.0,116414205.0,116594000.0,,
Basic Average Shares,91170000.0,89682038.0,78977450.0,78977450.0,74835000.0,,
Diluted EPS,0.02,0.2,-0.48,0.22,0.11,,
Basic EPS,0.02,0.2,-0.48,0.22,0.11,,
Diluted NI Availto Com Stockholders,26672000.0,25853195.0,-39259179.0,25805447.0,15187000.0,,
Average Dilution Earnings,24665000.0,7991111.0,-1465855.0,8430146.0,6777000.0,,
Net Income Common Stockholders,2007000.0,17862084.0,-37793324.0,17375301.0,8410000.0,,
Otherunder Preferred Stock Dividend,,-7991111.0,,,,-6167983.0,
Preferred Stock Dividends,24337000.0,5202862.0,5296282.0,5296282.0,5243000.0,,
Net Income,26344000.0,23064946.0,-32497042.0,22671583.0,13653000.0,,
Minority Interests,-314000.0,-2773757.0,6776661.0,-3119340.0,-1513000.0,,
Net Income Including Noncontrolling Interests,26672000.0,25853195.0,-39259179.0,25805447.0,15187000.0,,
Net Income Continuous Operations,26672000.0,25853195.0,-39259179.0,25805447.0,15187000.0,,
Tax Provision,2167000.0,1089426.0,-5359925.0,1906746.0,1759000.0,,
Pretax Income,28839000.0,26942621.0,-44619104.0,27712193.0,16946000.0,,
Other Income Expense,9339000.0,-6066011.0,-60302558.0,9553190.0,-1046000.0,,
Other Non Operating Income Expenses,,-12585.0,,,,,0.0
Special Income Charges,0.0,0.0,-56154858.0,0.0,0.0,,
Other Special Charges,,,,,,,0.0
Impairment Of Capital Assets,0.0,0.0,56154858.0,0.0,0.0,,
Earnings From Equity Interest,,,,,,,0.0
Gain On Sale Of Security,9339000.0,-6053426.0,-4147700.0,9553190.0,-1046000.0,,
Net Non Operating Interest Income Expense,-8947000.0,-6621526.0,-5955981.0,-6492127.0,-6946000.0,,
Interest Expense Non Operating,8947000.0,6621526.0,5955981.0,6492127.0,6946000.0,,
Interest Income Non Operating,,,0.0,0.0,0.0,0.0,0.0
Operating Income,28447000.0,39630158.0,21639435.0,24651130.0,24938000.0,,
Operating Expense,12589000.0,14138510.0,13495468.0,13079157.0,14080000.0,,
Selling General And Administration,12589000.0,14138510.0,13495468.0,13079157.0,14080000.0,,
Selling And Marketing Expense,3016000.0,4501767.0,4124533.0,3607040.0,3828000.0,,
General And Administrative Expense,9573000.0,9636743.0,9370935.0,9472117.0,10252000.0,,
Other Gand A,9573000.0,9636743.0,9370935.0,9472117.0,10252000.0,,
Gross Profit,41036000.0,53768668.0,35134903.0,37730287.0,39018000.0,,
Cost Of Revenue,36173000.0,36493524.0,35728058.0,36501962.0,38601000.0,,
Total Revenue,77209000.0,90262192.0,70862961.0,74232249.0,77619000.0,,
Operating Revenue,74695000.0,89951203.0,69077967.0,71069593.0,76959000.0,,
