,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.173683,0.25,0.25,0.25,0.25
Normalized EBITDA,101419000.0,59403000.0,59403000.0,33618000.0,-217000.0
Net Income From Continuing Operation Net Minority Interest,72336000.0,77424000.0,77424000.0,17883000.0,-10673000.0
Reconciled Cost Of Revenue,3957556000.0,3905118000.0,3905118000.0,3242843000.0,2990642000.0
EBITDA,101419000.0,59403000.0,59403000.0,33618000.0,-217000.0
EBIT,101419000.0,59403000.0,59403000.0,33618000.0,-217000.0
Net Interest Income,3837000.0,3566000.0,3566000.0,5071000.0,593000.0
Interest Expense,1743000.0,2684000.0,2684000.0,3615000.0,4739000.0
Interest Income,5580000.0,6250000.0,6250000.0,8686000.0,5332000.0
Normalized Income,72336000.0,77424000.0,77424000.0,17883000.0,-10673000.0
Net Income From Continuing And Discontinued Operation,72336000.0,77424000.0,77424000.0,17883000.0,-10673000.0
Total Expenses,4900396000.0,4796219000.0,4796219000.0,4026353000.0,3782337000.0
Total Operating Income As Reported,91069000.0,53104000.0,53104000.0,24885000.0,-5634000.0
Diluted Average Shares,246322158.0,246037036.0,246037036.0,248876848.0,252448512.0
Basic Average Shares,244676586.0,243106661.0,243106661.0,244554203.0,252448512.0
Diluted EPS,0.2904,0.3168,0.3168,0.0726,-0.0396
Basic EPS,0.297,0.3168,0.3168,0.0726,-0.0396
Diluted NI Availto Com Stockholders,72336000.0,77424000.0,77424000.0,17883000.0,-10673000.0
Net Income Common Stockholders,72336000.0,77424000.0,77424000.0,17883000.0,-10673000.0
Net Income,72336000.0,77424000.0,77424000.0,17883000.0,-10673000.0
Net Income Including Noncontrolling Interests,72336000.0,77424000.0,77424000.0,17883000.0,-10673000.0
Net Income Continuous Operations,72336000.0,77424000.0,77424000.0,17883000.0,-10673000.0
Earnings From Equity Interest Net Of Tax,-10028000.0,-11636000.0,-11636000.0,-18069000.0,-14257000.0
Tax Provision,17312000.0,-32341000.0,-32341000.0,-5949000.0,-8540000.0
Pretax Income,99676000.0,56719000.0,56719000.0,30003000.0,-4956000.0
Other Income Expense,4770000.0,49000.0,49000.0,47000.0,85000.0
Other Non Operating Income Expenses,4770000.0,49000.0,49000.0,47000.0,85000.0
Net Non Operating Interest Income Expense,3837000.0,3566000.0,3566000.0,5071000.0,593000.0
Interest Expense Non Operating,1743000.0,2684000.0,2684000.0,3615000.0,4739000.0
Interest Income Non Operating,5580000.0,6250000.0,6250000.0,8686000.0,5332000.0
Operating Income,91069000.0,53104000.0,53104000.0,24885000.0,-5634000.0
Operating Expense,942840000.0,891101000.0,891101000.0,783510000.0,791695000.0
Other Operating Expenses,395982000.0,366596000.0,366596000.0,345519000.0,315362000.0
Research And Development,62467000.0,56973000.0,56973000.0,53396000.0,49812000.0
Selling General And Administration,484391000.0,467532000.0,467532000.0,384595000.0,426521000.0
Selling And Marketing Expense,406870000.0,376421000.0,376421000.0,315293000.0,353977000.0
General And Administrative Expense,77521000.0,91111000.0,91111000.0,69302000.0,72544000.0
Other Gand A,77521000.0,91111000.0,91111000.0,69302000.0,72544000.0
Gross Profit,1033909000.0,944205000.0,944205000.0,808395000.0,786061000.0
Cost Of Revenue,3957556000.0,3905118000.0,3905118000.0,3242843000.0,2990642000.0
Total Revenue,4991465000.0,4849323000.0,4849323000.0,4051238000.0,3776703000.0
Operating Revenue,4991465000.0,4849323000.0,4849323000.0,4051238000.0,3776703000.0
