,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-32970.0,-36750.0,-225330.0,-586049.965777,-156550.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.25174,0.05,
Normalized EBITDA,1808000.0,6966000.0,10516000.0,10521000.0,13941000.0,
Total Unusual Items,-157000.0,-175000.0,-1073000.0,-2328000.0,-3131000.0,
Total Unusual Items Excluding Goodwill,-157000.0,-175000.0,-1073000.0,-2328000.0,-3131000.0,
Net Income From Continuing Operation Net Minority Interest,-44755000.0,-39359000.0,-38316000.0,-26237000.0,-24656000.0,
Reconciled Depreciation,10736000.0,10246000.0,10194000.0,9914000.0,7040000.0,
Reconciled Cost Of Revenue,106824000.0,100113000.0,111642000.0,71322000.0,70839000.0,
EBITDA,1651000.0,6791000.0,9443000.0,8193000.0,10810000.0,
EBIT,-9085000.0,-3455000.0,-751000.0,-1721000.0,3770000.0,
Net Interest Income,-35527000.0,-34003000.0,-34041000.0,-33343000.0,-29736000.0,
Interest Expense,35527000.0,34003000.0,34041000.0,33343000.0,29736000.0,
Normalized Income,-44630970.0,-39220750.0,-37468330.0,-24495049.965777,-21681550.0,
Net Income From Continuing And Discontinued Operation,-44755000.0,-39359000.0,-38316000.0,-26237000.0,-24656000.0,
Total Expenses,152041000.0,154568000.0,151841000.0,159152000.0,102337000.0,
Total Operating Income As Reported,-8833000.0,-2703000.0,-1382000.0,-3143000.0,6621000.0,
Diluted Average Shares,17052007.0,17007352.0,16947400.0,16675096.0,16613840.0,
Basic Average Shares,17052007.0,17007352.0,16947400.0,16675096.0,16613840.0,
Diluted EPS,-2.74,-2.43,-2.37,-1.68,-1.59,
Basic EPS,-2.74,-2.43,-2.37,-1.68,-1.59,
Diluted NI Availto Com Stockholders,-46690000.0,-41279000.0,-40197000.0,-28069000.0,-26450000.0,
Net Income Common Stockholders,-46690000.0,-41279000.0,-40197000.0,-28069000.0,-26450000.0,
Preferred Stock Dividends,1935000.0,1920000.0,1881000.0,1832000.0,1794000.0,
Net Income,-44755000.0,-39359000.0,-38316000.0,-26237000.0,-24656000.0,
Net Income Including Noncontrolling Interests,-44755000.0,-39359000.0,-38316000.0,-26237000.0,-24656000.0,
Net Income Continuous Operations,-44755000.0,-39359000.0,-38316000.0,-26237000.0,-24656000.0,
Tax Provision,143000.0,1901000.0,3524000.0,-8827000.0,-1310000.0,
Pretax Income,-44612000.0,-37458000.0,-34792000.0,-35064000.0,-25966000.0,
Other Income Expense,-409000.0,-927000.0,-869000.0,-1232000.0,-3259000.0,
Other Non Operating Income Expenses,-252000.0,-752000.0,204000.0,1096000.0,-128000.0,
Special Income Charges,-157000.0,-175000.0,-1073000.0,-2328000.0,-3131000.0,
Gain On Sale Of Business,,,-500000.0,,,0.0
Other Special Charges,,,-427000.0,-326000.0,2723000.0,
Restructuring And Mergern Acquisition,157000.0,175000.0,1000000.0,2254000.0,408000.0,
Net Non Operating Interest Income Expense,-35527000.0,-34003000.0,-34041000.0,-33343000.0,-29736000.0,
Interest Expense Non Operating,35527000.0,34003000.0,34041000.0,33343000.0,29736000.0,
Operating Income,-8676000.0,-2528000.0,126000.0,-516000.0,7029000.0,
Operating Expense,45217000.0,54455000.0,40199000.0,87830000.0,31498000.0,
Depreciation Amortization Depletion Income Statement,10736000.0,10246000.0,10194000.0,9914000.0,7040000.0,
Depreciation And Amortization In Income Statement,10736000.0,10246000.0,10194000.0,9914000.0,7040000.0,
Selling General And Administration,34481000.0,44209000.0,30005000.0,77916000.0,24458000.0,
Selling And Marketing Expense,,14651000.0,12592000.0,13811000.0,11671000.0,11610000.0
General And Administrative Expense,34481000.0,29558000.0,30005000.0,30297000.0,24458000.0,
Other Gand A,34481000.0,29558000.0,30005000.0,30297000.0,24458000.0,
Gross Profit,36541000.0,51927000.0,40325000.0,87314000.0,38527000.0,
Cost Of Revenue,106824000.0,100113000.0,111642000.0,71322000.0,70839000.0,
Total Revenue,143365000.0,152040000.0,151967000.0,158636000.0,109366000.0,
Operating Revenue,143365000.0,151542000.0,148636000.0,157199000.0,108268000.0,
