,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.21,0.0,0.0,0.0,0.0
Normalized EBITDA,-9695000.0,-22882000.0,-17881000.0,-17550000.0,-31998000.0
Total Unusual Items,0.0,,,-499000.0,-8214000.0
Total Unusual Items Excluding Goodwill,0.0,,,-499000.0,-8214000.0
Net Income From Continuing Operation Net Minority Interest,-11501000.0,-24268000.0,-19306000.0,-19544000.0,-41656000.0
Reconciled Depreciation,402000.0,403000.0,423000.0,447000.0,427000.0
EBITDA,-9695000.0,-22882000.0,-17881000.0,-18049000.0,-40212000.0
EBIT,-10097000.0,-23285000.0,-18304000.0,-18496000.0,-40639000.0
Net Interest Income,986000.0,1187000.0,1695000.0,1883000.0,2285000.0
Interest Expense,986000.0,983000.0,1002000.0,1048000.0,1017000.0
Interest Income,1972000.0,2170000.0,2697000.0,2931000.0,3302000.0
Normalized Income,-11501000.0,-24268000.0,-19306000.0,-19045000.0,-33442000.0
Net Income From Continuing And Discontinued Operation,-11501000.0,-24268000.0,-19306000.0,-19544000.0,-41656000.0
Total Expenses,24667000.0,27748000.0,30246000.0,31629000.0,43425000.0
Diluted Average Shares,122721918.0,122440124.0,121424953.0,120614350.0,120521985.0
Basic Average Shares,122721918.0,122440124.0,121424953.0,120614350.0,120521985.0
Diluted EPS,-0.09,-0.2,-0.16,-0.16,-0.35
Basic EPS,-0.09,-0.2,-0.16,-0.16,-0.35
Diluted NI Availto Com Stockholders,-11501000.0,-24268000.0,-19306000.0,-19544000.0,-41656000.0
Net Income Common Stockholders,-11501000.0,-24268000.0,-19306000.0,-19544000.0,-41656000.0
Net Income,-11501000.0,-24268000.0,-19306000.0,-19544000.0,-41656000.0
Net Income Including Noncontrolling Interests,-11501000.0,-24268000.0,-19306000.0,-19544000.0,-41656000.0
Net Income Continuous Operations,-11501000.0,-24268000.0,-19306000.0,-19544000.0,-41656000.0
Tax Provision,418000.0,,,,0.0
Pretax Income,-11083000.0,-24268000.0,-19306000.0,-19544000.0,-41656000.0
Other Income Expense,,,,-499000.0,-8214000.0
Special Income Charges,0.0,,,-499000.0,-8214000.0
Restructuring And Mergern Acquisition,0.0,,,499000.0,8214000.0
Net Non Operating Interest Income Expense,986000.0,1187000.0,1695000.0,1883000.0,2285000.0
Interest Expense Non Operating,986000.0,983000.0,1002000.0,1048000.0,1017000.0
Interest Income Non Operating,1972000.0,2170000.0,2697000.0,2931000.0,3302000.0
Operating Income,-12069000.0,-25455000.0,-21001000.0,-20928000.0,-35727000.0
Operating Expense,24667000.0,27748000.0,30246000.0,31629000.0,43425000.0
Research And Development,14803000.0,17245000.0,18686000.0,21495000.0,30531000.0
Selling General And Administration,9864000.0,10503000.0,11560000.0,10134000.0,12894000.0
General And Administrative Expense,9864000.0,10503000.0,11560000.0,10134000.0,12894000.0
Other Gand A,9864000.0,10503000.0,11560000.0,10134000.0,12894000.0
Total Revenue,12598000.0,2293000.0,9245000.0,10701000.0,7698000.0
Operating Revenue,12598000.0,2293000.0,9245000.0,10701000.0,7698000.0
