,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,0.0,0.0,-23547930.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.21,0.0,0.0
Normalized EBITDA,-7961000.0,-2777000.0,-446000.0,-10968000.0,-19635000.0
Total Unusual Items,6081000.0,264000.0,-112133000.0,144000.0,280000.0
Total Unusual Items Excluding Goodwill,6081000.0,264000.0,-112133000.0,144000.0,280000.0
Net Income From Continuing Operation Net Minority Interest,-9098000.0,-9172000.0,-119691000.0,-17757000.0,-26115000.0
Reconciled Depreciation,6400000.0,5725000.0,5356000.0,5231000.0,5067000.0
Reconciled Cost Of Revenue,71790000.0,69315000.0,71542000.0,49234000.0,33708000.0
EBITDA,-1880000.0,-2513000.0,-112579000.0,-10824000.0,-19355000.0
EBIT,-8280000.0,-8238000.0,-117935000.0,-16055000.0,-24422000.0
Net Interest Income,-532000.0,-710000.0,-1389000.0,-1546000.0,-1600000.0
Interest Expense,818000.0,934000.0,1754000.0,1702000.0,1693000.0
Interest Income,286000.0,224000.0,365000.0,156000.0,93000.0
Normalized Income,-15179000.0,-9436000.0,-31105930.0,-17901000.0,-26395000.0
Net Income From Continuing And Discontinued Operation,-9098000.0,-9172000.0,-119691000.0,-17757000.0,-26115000.0
Total Expenses,117613000.0,108614000.0,106718000.0,81655000.0,69235000.0
Total Operating Income As Reported,-15976000.0,-8937000.0,-6472000.0,-16547000.0,-26244000.0
Diluted Average Shares,56772000.0,50041000.0,46057000.0,42311811.0,39365000.0
Basic Average Shares,56772000.0,50041000.0,46057000.0,42311811.0,39365000.0
Diluted EPS,-0.16,-0.18,-2.6,-0.42,-0.66
Basic EPS,-0.16,-0.18,-2.6,-0.42,-0.66
Diluted NI Availto Com Stockholders,-9098000.0,-9172000.0,-119691000.0,-17757000.0,-26115000.0
Net Income Common Stockholders,-9098000.0,-9172000.0,-119691000.0,-17757000.0,-26115000.0
Net Income,-9098000.0,-9172000.0,-119691000.0,-17757000.0,-26115000.0
Net Income Including Noncontrolling Interests,-9098000.0,-9172000.0,-119691000.0,-17757000.0,-26115000.0
Net Income Continuous Operations,-9098000.0,-9172000.0,-119691000.0,-17757000.0,-26115000.0
Tax Provision,0.0,0.0,2000.0,0.0,0.0
Pretax Income,-9098000.0,-9172000.0,-119689000.0,-17757000.0,-26115000.0
Other Income Expense,6095000.0,293000.0,-111853000.0,293000.0,1450000.0
Other Non Operating Income Expenses,14000.0,29000.0,280000.0,149000.0,1170000.0
Special Income Charges,-1000.0,-8000.0,-112061000.0,-28000.0,-4000.0
Gain On Sale Of Ppe,-1000.0,-8000.0,-99000.0,-28000.0,-4000.0
Gain On Sale Of Security,6082000.0,272000.0,-72000.0,172000.0,284000.0
Net Non Operating Interest Income Expense,-532000.0,-710000.0,-1389000.0,-1546000.0,-1600000.0
Interest Expense Non Operating,818000.0,934000.0,1754000.0,1702000.0,1693000.0
Interest Income Non Operating,286000.0,224000.0,365000.0,156000.0,93000.0
Operating Income,-14661000.0,-8755000.0,-6447000.0,-16504000.0,-25965000.0
Operating Expense,45823000.0,39299000.0,35176000.0,32421000.0,35527000.0
Other Operating Expenses,-1315000.0,-182000.0,-25000.0,-43000.0,-279000.0
Research And Development,20612000.0,17810000.0,16737000.0,13428000.0,13078000.0
Selling General And Administration,26526000.0,21671000.0,18464000.0,19036000.0,22728000.0
Selling And Marketing Expense,8135000.0,5357000.0,3651000.0,4796000.0,5910000.0
General And Administrative Expense,18391000.0,16314000.0,14813000.0,14240000.0,16818000.0
Other Gand A,18391000.0,16314000.0,14813000.0,14240000.0,16818000.0
Gross Profit,31162000.0,30544000.0,28729000.0,15917000.0,9562000.0
Cost Of Revenue,71790000.0,69315000.0,71542000.0,49234000.0,33708000.0
Total Revenue,102952000.0,99859000.0,100271000.0,65151000.0,43270000.0
Operating Revenue,102750000.0,99487000.0,102136000.0,64690000.0,42549000.0
