,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,4137931.034483,-2080000.0,-36214285.714286,-11760000.0,1050000.0,,
Tax Rate For Calcs,0.344828,0.13,0.348214,0.21,0.21,,
Normalized EBITDA,727000000.0,585000000.0,487000000.0,509000000.0,569000000.0,,
Total Unusual Items,12000000.0,-16000000.0,-104000000.0,-56000000.0,5000000.0,,
Total Unusual Items Excluding Goodwill,12000000.0,-16000000.0,-104000000.0,-56000000.0,5000000.0,,
Net Income From Continuing Operation Net Minority Interest,75000000.0,-105000000.0,-147000000.0,150000000.0,498000000.0,,
Reconciled Depreciation,480000000.0,571000000.0,499000000.0,267000000.0,261000000.0,,
Reconciled Cost Of Revenue,4876000000.0,4259000000.0,3250000000.0,3342000000.0,3360000000.0,,
EBITDA,739000000.0,569000000.0,383000000.0,453000000.0,574000000.0,,
EBIT,259000000.0,-2000000.0,-116000000.0,186000000.0,313000000.0,,
Net Interest Income,-107000000.0,-81000000.0,-56000000.0,-51000000.0,-55000000.0,,
Interest Expense,143000000.0,133000000.0,108000000.0,106000000.0,107000000.0,,
Interest Income,36000000.0,52000000.0,52000000.0,55000000.0,52000000.0,,
Normalized Income,67137931.034483,-91080000.0,-79214285.714286,194240000.0,494050000.0,,
Net Income From Continuing And Discontinued Operation,75000000.0,-105000000.0,-147000000.0,150000000.0,498000000.0,,
Total Expenses,6561000000.0,5936000000.0,4652000000.0,4511000000.0,4488000000.0,,
Diluted Average Shares,532600000.0,437600000.0,350000000.0,353400000.0,352800000.0,,
Basic Average Shares,527900000.0,437600000.0,350000000.0,347400000.0,347300000.0,,
Diluted EPS,0.14,-0.24,-0.42,0.42,1.41,,
Basic EPS,0.14,-0.24,-0.42,0.43,1.43,,
Diluted NI Availto Com Stockholders,75000000.0,-105000000.0,-147000000.0,150000000.0,498000000.0,,
Net Income Common Stockholders,75000000.0,-105000000.0,-147000000.0,150000000.0,498000000.0,,
Net Income,75000000.0,-105000000.0,-147000000.0,150000000.0,498000000.0,,
Net Income Including Noncontrolling Interests,75000000.0,-105000000.0,-147000000.0,150000000.0,498000000.0,,
Net Income Discontinuous Operations,,,0.0,0.0,0.0,0.0,0.0
Net Income Continuous Operations,75000000.0,-105000000.0,-147000000.0,150000000.0,498000000.0,,
Earnings From Equity Interest Net Of Tax,-1000000.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,,
Tax Provision,40000000.0,-31000000.0,-78000000.0,-71000000.0,-293000000.0,,
Pretax Income,116000000.0,-135000000.0,-224000000.0,80000000.0,206000000.0,,
Other Income Expense,17000000.0,-19000000.0,-96000000.0,-44000000.0,15000000.0,,
Other Non Operating Income Expenses,5000000.0,-3000000.0,8000000.0,12000000.0,10000000.0,,
Special Income Charges,12000000.0,-16000000.0,-104000000.0,-56000000.0,5000000.0,,
Gain On Sale Of Ppe,0.0,67000000.0,58000000.0,0.0,5000000.0,,
Gain On Sale Of Business,51000000.0,,,,0.0,,
Restructuring And Mergern Acquisition,39000000.0,83000000.0,162000000.0,56000000.0,0.0,,
Net Non Operating Interest Income Expense,-107000000.0,-81000000.0,-56000000.0,-51000000.0,-55000000.0,,
Interest Expense Non Operating,143000000.0,133000000.0,108000000.0,106000000.0,107000000.0,,
Interest Income Non Operating,36000000.0,52000000.0,52000000.0,55000000.0,52000000.0,,
Operating Income,206000000.0,-35000000.0,-72000000.0,175000000.0,246000000.0,,
Operating Expense,1685000000.0,1677000000.0,1402000000.0,1169000000.0,1128000000.0,,
Other Taxes,49000000.0,93000000.0,34000000.0,37000000.0,35000000.0,,
Depreciation Amortization Depletion Income Statement,480000000.0,571000000.0,499000000.0,267000000.0,261000000.0,,
Depreciation And Amortization In Income Statement,480000000.0,571000000.0,499000000.0,267000000.0,261000000.0,,
Selling General And Administration,1156000000.0,1013000000.0,869000000.0,865000000.0,832000000.0,,
Selling And Marketing Expense,578000000.0,483000000.0,348000000.0,357000000.0,379000000.0,,
General And Administrative Expense,578000000.0,530000000.0,521000000.0,508000000.0,453000000.0,,
Other Gand A,578000000.0,530000000.0,521000000.0,508000000.0,453000000.0,,
Gross Profit,1891000000.0,1642000000.0,1330000000.0,1344000000.0,1374000000.0,,
Cost Of Revenue,4876000000.0,4259000000.0,3250000000.0,3342000000.0,3360000000.0,,
Total Revenue,6767000000.0,5901000000.0,4580000000.0,4686000000.0,4734000000.0,,
Operating Revenue,6767000000.0,5901000000.0,4580000000.0,4686000000.0,4734000000.0,,
