,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-203110.324613,168750.0,264516.426438,-1083691.403746,-17249.810219,,
Tax Rate For Calcs,0.026225,0.15,0.370991,0.050637,0.003912,,
Normalized EBITDA,47186000.0,7038000.0,14464000.0,16311000.0,-2488000.0,,
Total Unusual Items,-7745000.0,1125000.0,713000.0,-21401000.0,-4409000.0,,
Total Unusual Items Excluding Goodwill,-7745000.0,1125000.0,713000.0,-21401000.0,-4409000.0,,
Net Income From Continuing Operation Net Minority Interest,31554000.0,2599000.0,6216000.0,-17431000.0,-15994000.0,,
Reconciled Depreciation,5430000.0,5424000.0,5740000.0,6894000.0,7727000.0,,
Reconciled Cost Of Revenue,5987000.0,35899000.0,35263000.0,10430000.0,34926000.0,,
EBITDA,39441000.0,8163000.0,15177000.0,-5090000.0,-6897000.0,,
EBIT,34011000.0,2739000.0,9437000.0,-11984000.0,-14624000.0,,
Net Interest Income,659000.0,832000.0,1610000.0,832000.0,827000.0,,
Interest Expense,1942000.0,2136000.0,1736000.0,2057000.0,2501000.0,,
Interest Income,2601000.0,2968000.0,3346000.0,2889000.0,3328000.0,,
Normalized Income,39095889.675387,1642750.0,5767516.426438,2886308.596254,-11602249.810219,,
Net Income From Continuing And Discontinued Operation,31669000.0,-12041000.0,6520000.0,-17406000.0,-17036000.0,,
Total Expenses,50523000.0,82523000.0,81557000.0,59990000.0,80404000.0,,
Total Operating Income As Reported,36856000.0,-2392000.0,877000.0,3150000.0,-17596000.0,,
Diluted Average Shares,55752977.0,56319108.0,51721790.0,,47422594.0,39800570.0,
Basic Average Shares,54877295.0,54682990.0,51721790.0,,47422594.0,38397066.0,
Diluted EPS,0.58,-0.22,0.13,,-0.36,-0.01,
Basic EPS,0.58,-0.22,0.13,,-0.36,-0.01,
Diluted NI Availto Com Stockholders,31669000.0,-12041000.0,6520000.0,-17406000.0,-17036000.0,,
Net Income Common Stockholders,31669000.0,-12041000.0,6520000.0,-17406000.0,-17036000.0,,
Net Income,31669000.0,-12041000.0,6520000.0,-17406000.0,-17036000.0,,
Minority Interests,326000.0,924000.0,1372000.0,,1064000.0,1604000.0,
Net Income Including Noncontrolling Interests,31343000.0,-12965000.0,5148000.0,-13305000.0,-18100000.0,,
Net Income Discontinuous Operations,115000.0,-14640000.0,304000.0,25000.0,-1042000.0,,
Net Income Continuous Operations,31228000.0,1675000.0,4844000.0,-13330000.0,-17058000.0,,
Tax Provision,841000.0,-1072000.0,2857000.0,-711000.0,-67000.0,,
Pretax Income,32069000.0,603000.0,7701000.0,-14041000.0,-17125000.0,,
Other Income Expense,-6265000.0,1172000.0,4213000.0,-22294000.0,-1923000.0,,
Other Non Operating Income Expenses,1480000.0,47000.0,3500000.0,-893000.0,2486000.0,,
Special Income Charges,-10856000.0,-991000.0,-1130000.0,-27004000.0,-4380000.0,,
Gain On Sale Of Ppe,353000.0,,,1086000.0,240000.0,-205000.0,1631000.0
Other Special Charges,73000.0,,,272000.0,2354000.0,2401000.0,6035000.0
Impairment Of Capital Assets,567000.0,0.0,129000.0,35870000.0,0.0,,
Restructuring And Mergern Acquisition,10569000.0,991000.0,1001000.0,-8052000.0,2266000.0,,
Earnings From Equity Interest,,,,,,0.0,0.0
Gain On Sale Of Security,3111000.0,2116000.0,1843000.0,5603000.0,-29000.0,,
Net Non Operating Interest Income Expense,659000.0,832000.0,1610000.0,832000.0,827000.0,,
Interest Expense Non Operating,1942000.0,2136000.0,1736000.0,2057000.0,2501000.0,,
Interest Income Non Operating,2601000.0,2968000.0,3346000.0,2889000.0,3328000.0,,
Operating Income,37675000.0,-1401000.0,1878000.0,7421000.0,-16029000.0,,
Operating Expense,41320000.0,43566000.0,42668000.0,43746000.0,41011000.0,,
Other Operating Expenses,,,,-1301000.0,,-12547000.0,-200000.0
Depreciation Amortization Depletion Income Statement,2214000.0,2366000.0,2114000.0,1080000.0,3260000.0,,
Depreciation And Amortization In Income Statement,2214000.0,2366000.0,2114000.0,1080000.0,3260000.0,,
Research And Development,929000.0,975000.0,987000.0,743000.0,782000.0,,
Selling General And Administration,38177000.0,40225000.0,39567000.0,43224000.0,36969000.0,,
Selling And Marketing Expense,13077000.0,13721000.0,14024000.0,14537000.0,12099000.0,,
General And Administrative Expense,25100000.0,26504000.0,25543000.0,28687000.0,24870000.0,,
Other Gand A,23443000.0,22036000.0,22524000.0,25658000.0,22031000.0,,
Salaries And Wages,1657000.0,4468000.0,3019000.0,3029000.0,2839000.0,,
Gross Profit,78995000.0,42165000.0,44546000.0,51167000.0,24982000.0,,
Cost Of Revenue,9203000.0,38957000.0,38889000.0,16244000.0,39393000.0,,
Total Revenue,88198000.0,81122000.0,83435000.0,67411000.0,64375000.0,,
Excise Taxes,7780000.0,7811000.0,8602000.0,7825000.0,8188000.0,,
Operating Revenue,95978000.0,88933000.0,92037000.0,75236000.0,72563000.0,,
