,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,48086.426717,-46286.575976,-70542.263735,86440.860278,-25720.737281,
Tax Rate For Calcs,0.06874,0.165707,0.192697,0.248789,0.129267,
Normalized EBITDA,-956357.0,-1631894.0,-1189149.0,-1566745.0,-42200.0,
Total Unusual Items,699539.0,-279327.0,-366078.0,347446.0,-198974.0,
Total Unusual Items Excluding Goodwill,699539.0,-279327.0,-366078.0,347446.0,-198974.0,
Net Income From Continuing Operation Net Minority Interest,515187.0,-1766025.0,-1175680.0,-764615.0,-257696.0,
Reconciled Depreciation,115965.0,333065.0,-1302681.0,331176.0,332243.0,
Reconciled Cost Of Revenue,11251410.0,5476200.0,5659050.0,8010704.0,8142386.0,
EBITDA,-256818.0,-1911221.0,-1555227.0,-1219299.0,-241174.0,
EBIT,-372783.0,-2244286.0,-1555227.0,-1550475.0,-573417.0,
Net Interest Income,181804.0,242947.0,155433.0,151753.0,254015.0,
Interest Income,181804.0,242947.0,155433.0,151753.0,254015.0,
Normalized Income,-136265.573283,-1532984.575976,-880144.263735,-1025620.139722,-84442.737281,
Net Income From Continuing And Discontinued Operation,515187.0,-1766025.0,-1175680.0,-764615.0,-257696.0,
Total Expenses,13695695.0,8361152.0,7731726.0,10398254.0,10228963.0,
Total Operating Income As Reported,-372783.0,-2244129.0,-1555168.0,-1555941.0,-584517.0,
Diluted Average Shares,11807962.0,,11784280.0,11784280.0,11784280.0,
Basic Average Shares,11784280.0,,11784280.0,11784280.0,11784280.0,
Diluted EPS,0.04,,-0.1,-0.06,-0.02,
Basic EPS,0.04,,-0.1,-0.06,-0.02,
Diluted NI Availto Com Stockholders,515187.0,-1766025.0,-1175680.0,-764615.0,-257696.0,
Net Income Common Stockholders,515187.0,-1766025.0,-1175680.0,-764615.0,-257696.0,
Net Income,515187.0,-1766025.0,-1175680.0,-764615.0,-257696.0,
Minority Interests,-133469.0,103466.0,134640.0,-114956.0,79505.0,
Net Income Including Noncontrolling Interests,648656.0,-1869491.0,-1310320.0,-649659.0,-337201.0,
Net Income Continuous Operations,648656.0,-1869491.0,-1310320.0,-649659.0,-337201.0,
Tax Provision,47880.0,-371319.0,-312764.0,-215157.0,-50060.0,
Pretax Income,696536.0,-2240810.0,-1623084.0,-864816.0,-387261.0,
Other Income Expense,887515.0,-239471.0,-223290.0,533906.0,-67859.0,
Other Non Operating Income Expenses,187976.0,39856.0,142788.0,186460.0,131115.0,
Special Income Charges,247592.0,-10436.0,0.0,0.0,0.0,
Other Special Charges,-247592.0,,,,,2351986.0
Gain On Sale Of Security,451947.0,-268891.0,-366078.0,347446.0,-198974.0,
Net Non Operating Interest Income Expense,181804.0,242947.0,155433.0,151753.0,254015.0,
Interest Income Non Operating,181804.0,242947.0,155433.0,151753.0,254015.0,
Operating Income,-372783.0,-2244286.0,-1555227.0,-1550475.0,-573417.0,
Operating Expense,2444285.0,2884952.0,2072676.0,2387550.0,2086577.0,
Other Operating Expenses,,157.0,59.0,-5466.0,-11100.0,-2274.0
Research And Development,1024312.0,875471.0,811470.0,852854.0,866955.0,
Selling General And Administration,1419973.0,2009324.0,1261147.0,1540162.0,1230722.0,
Gross Profit,2071502.0,640666.0,517449.0,837075.0,1513160.0,
Cost Of Revenue,11251410.0,5476200.0,5659050.0,8010704.0,8142386.0,
Total Revenue,13322912.0,6116866.0,6176499.0,8847779.0,9655546.0,
Operating Revenue,13322912.0,6116866.0,6176499.0,8847779.0,9655546.0,
