,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.237593,0.238,0.298974,0.094,0.240959,
Total Unusual Items,,,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,48024000.0,30474000.0,20293000.0,8152000.0,18869000.0,
Reconciled Depreciation,2977000.0,2879000.0,2818000.0,2242000.0,2265000.0,
EBIT,64870000.0,42436000.0,31518000.0,11749000.0,27639000.0,
Net Interest Income,-1880000.0,-2426000.0,-2569000.0,-2755000.0,-2780000.0,
Interest Expense,1880000.0,2426000.0,2569000.0,2755000.0,2780000.0,
Normalized Income,48024000.0,30474000.0,20293000.0,8152000.0,18869000.0,
Net Income From Continuing And Discontinued Operation,48024000.0,30474000.0,20293000.0,8152000.0,18869000.0,
Total Expenses,145045000.0,190910000.0,181315000.0,202855000.0,178712000.0,
Diluted Average Shares,31063481.0,30757089.0,30730042.0,30743461.0,30708995.0,
Basic Average Shares,31004218.0,30697826.0,30670779.0,30684198.0,30649732.0,
Diluted EPS,1.55,0.99,0.66,0.27,0.61,
Basic EPS,1.55,0.99,0.66,0.27,0.62,
Diluted NI Availto Com Stockholders,48024000.0,30474000.0,20293000.0,8152000.0,18869000.0,
Net Income Common Stockholders,48024000.0,30474000.0,20293000.0,8152000.0,18869000.0,
Net Income,48024000.0,30474000.0,20293000.0,8152000.0,18869000.0,
Net Income Including Noncontrolling Interests,48024000.0,30474000.0,20294000.0,8152000.0,18869000.0,
Net Income Continuous Operations,48024000.0,30474000.0,20294000.0,8152000.0,18869000.0,
Tax Provision,14966000.0,9536000.0,8655000.0,842000.0,5990000.0,
Pretax Income,62990000.0,40010000.0,28949000.0,8994000.0,24859000.0,
Other Income Expense,2681000.0,2915000.0,3198000.0,3201000.0,3474000.0,
Special Income Charges,,,0.0,0.0,0.0,0.0
Impairment Of Capital Assets,,,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-1880000.0,-2426000.0,-2569000.0,-2755000.0,-2780000.0,
Interest Expense Non Operating,1880000.0,2426000.0,2569000.0,2755000.0,2780000.0,
Selling General And Administration,24399000.0,27662000.0,21153000.0,21572000.0,22780000.0,
General And Administrative Expense,24399000.0,27662000.0,21153000.0,21572000.0,22780000.0,
Other Gand A,24399000.0,27662000.0,21153000.0,21572000.0,22780000.0,
Total Revenue,208035000.0,230920000.0,210264000.0,211849000.0,203571000.0,
Operating Revenue,208035000.0,230920000.0,210264000.0,211849000.0,203571000.0,
Loss Adjustment Expense,75620000.0,99407000.0,109065000.0,130020000.0,105928000.0,
Net Policyholder Benefits And Claims,75620000.0,99407000.0,109065000.0,130020000.0,105928000.0,
Policyholder Benefits Gross,70062000.0,36912000.0,531040000.0,129112000.0,210962000.0,
Policyholder Benefits Ceded,-5558000.0,-62495000.0,421975000.0,-908000.0,105034000.0,
