,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.21,0.21,0.21,0.21,
Normalized EBITDA,-11207000.0,-13622000.0,-21391000.0,-13996000.0,-15089000.0,
Total Unusual Items,,,,,,-1000.0
Total Unusual Items Excluding Goodwill,,,,,,-1000.0
Net Income From Continuing Operation Net Minority Interest,-14080000.0,-16466000.0,-24417000.0,-17375000.0,-17400000.0,
Reconciled Depreciation,2224000.0,2213000.0,2177000.0,2331000.0,2065000.0,
EBITDA,-11207000.0,-13622000.0,-21391000.0,-13996000.0,-15089000.0,
EBIT,-13431000.0,-15835000.0,-23568000.0,-16327000.0,-17154000.0,
Net Interest Income,391000.0,-194000.0,-301000.0,-298000.0,516000.0,
Interest Expense,631000.0,610000.0,804000.0,874000.0,207000.0,
Interest Income,1022000.0,416000.0,503000.0,576000.0,723000.0,
Normalized Income,-14080000.0,-16466000.0,-24417000.0,-17375000.0,-17400000.0,
Net Income From Continuing And Discontinued Operation,-14080000.0,-16466000.0,-24417000.0,-17375000.0,-17400000.0,
Total Expenses,19408000.0,22657000.0,26251000.0,23525000.0,18268000.0,
Total Operating Income As Reported,-14475000.0,-16256000.0,-24070000.0,-16900000.0,-17822000.0,
Diluted Average Shares,227452883.0,184703003.0,168811095.0,,152026112.0,139594238.0
Basic Average Shares,227452883.0,184703003.0,168811095.0,,152026112.0,139594238.0
Diluted EPS,-0.06,-0.09,-0.14,,-0.11,-0.16
Basic EPS,-0.06,-0.09,-0.14,,-0.11,-0.16
Diluted NI Availto Com Stockholders,-14080000.0,-16466000.0,-24417000.0,-17375000.0,-17400000.0,
Net Income Common Stockholders,-14080000.0,-16466000.0,-24417000.0,-17375000.0,-17400000.0,
Net Income,-14080000.0,-16466000.0,-24417000.0,-17375000.0,-17400000.0,
Net Income Including Noncontrolling Interests,-14080000.0,-16466000.0,-24417000.0,-17375000.0,-17400000.0,
Net Income Continuous Operations,-14080000.0,-16466000.0,-24417000.0,-17375000.0,-17400000.0,
Tax Provision,18000.0,21000.0,45000.0,174000.0,39000.0,
Pretax Income,-14062000.0,-16445000.0,-24372000.0,-17201000.0,-17361000.0,
Other Income Expense,22000.0,5000.0,-1000.0,-3000.0,-55000.0,
Other Non Operating Income Expenses,22000.0,5000.0,-1000.0,-3000.0,-55000.0,
Gain On Sale Of Security,,,,,,-1000.0
Net Non Operating Interest Income Expense,391000.0,-194000.0,-301000.0,-298000.0,516000.0,
Interest Expense Non Operating,631000.0,610000.0,804000.0,874000.0,207000.0,
Interest Income Non Operating,1022000.0,416000.0,503000.0,576000.0,723000.0,
Operating Income,-14475000.0,-16256000.0,-24070000.0,-16900000.0,-17822000.0,
Operating Expense,19408000.0,22657000.0,26251000.0,23525000.0,18268000.0,
Other Operating Expenses,,,,,-1655000.0,-1328000.0
Research And Development,15066000.0,17480000.0,19013000.0,14705000.0,15002000.0,
Selling General And Administration,4342000.0,5177000.0,7238000.0,5440000.0,4921000.0,
General And Administrative Expense,4342000.0,5177000.0,7238000.0,5440000.0,4921000.0,
Other Gand A,4342000.0,5177000.0,7238000.0,5440000.0,4921000.0,
Total Revenue,4933000.0,6401000.0,2181000.0,6625000.0,446000.0,
Operating Revenue,4933000.0,6401000.0,2181000.0,6625000.0,446000.0,
