,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,-2143.353331,-25847010.0,-187334490.0,0.0,
Tax Rate For Calcs,0.0,0.000632,0.21,0.21,0.0,
Normalized EBITDA,14756000.0,52434000.0,-67048000.0,-26945000.0,-68975000.0,
Total Unusual Items,-298000.0,-3394000.0,-123081000.0,-892069000.0,-306684000.0,
Total Unusual Items Excluding Goodwill,-298000.0,-3394000.0,-123081000.0,-892069000.0,-306684000.0,
Net Income From Continuing Operation Net Minority Interest,12914000.0,47667000.0,-66217000.0,-542166000.0,-371735000.0,
Reconciled Depreciation,391000.0,414000.0,742000.0,1111000.0,991000.0,
Reconciled Cost Of Revenue,7135000.0,3850000.0,6568000.0,7341000.0,15398000.0,
EBITDA,14458000.0,49040000.0,-190129000.0,-919014000.0,-375659000.0,
EBIT,14067000.0,48626000.0,-190871000.0,-920126000.0,-376650000.0,
Net Interest Income,-4320000.0,-4288000.0,-3990000.0,-4671000.0,-5114000.0,
Interest Expense,4320000.0,4288000.0,3990000.0,4671000.0,5114000.0,
Interest Income,,,,,114000.0,116000.0
Normalized Income,13212000.0,51058856.646669,31016990.0,162568510.0,-65051000.0,
Net Income From Continuing And Discontinued Operation,12914000.0,47667000.0,-66217000.0,-542166000.0,-371735000.0,
Total Expenses,17658000.0,12999000.0,24686000.0,17757000.0,27205000.0,
Rent Expense Supplemental,164000.0,157000.0,165000.0,263000.0,305000.0,
Total Operating Income As Reported,-13715000.0,44338000.0,-194861000.0,-915951000.0,-381764000.0,
Diluted Average Shares,4361694.0,3936235.0,,3425793.0,2971767.0,2541256.0
Basic Average Shares,4361694.0,3936235.0,,3425793.0,2971767.0,2541256.0
Diluted EPS,0.03,12.11,,-158.26,-115.95,-440.25
Basic EPS,2.98,12.11,,-158.26,-115.95,-440.25
Diluted NI Availto Com Stockholders,14270000.0,47667000.0,-66217000.0,-542166000.0,-371735000.0,
Average Dilution Earnings,1356000.0,,,,,
Net Income Common Stockholders,12914000.0,47667000.0,-66217000.0,-542166000.0,-371735000.0,
Net Income,12914000.0,47667000.0,-66217000.0,-542166000.0,-371735000.0,
Minority Interests,3167000.0,3357000.0,129357000.0,382706000.0,10029000.0,
Net Income Including Noncontrolling Interests,9747000.0,44310000.0,-195574000.0,-924872000.0,-381764000.0,
Net Income Continuous Operations,9747000.0,44310000.0,-195574000.0,-924872000.0,-381764000.0,
Tax Provision,0.0,28000.0,713000.0,75000.0,0.0,
Pretax Income,9747000.0,44338000.0,-194861000.0,-924797000.0,-381764000.0,
Other Income Expense,23164000.0,51579000.0,-123081000.0,-892069000.0,-306684000.0,
Other Non Operating Income Expenses,23462000.0,54973000.0,,,,
Special Income Charges,-298000.0,-3394000.0,-123081000.0,-892069000.0,-306684000.0,
Other Special Charges,,,54973000.0,8846000.0,,
Impairment Of Capital Assets,298000.0,3394000.0,68108000.0,883223000.0,306684000.0,
Net Non Operating Interest Income Expense,-4320000.0,-4288000.0,-3990000.0,-4671000.0,-5114000.0,
Interest Expense Non Operating,4320000.0,4288000.0,3990000.0,4671000.0,5114000.0,
Interest Income Non Operating,,,,,114000.0,116000.0
Operating Income,-9097000.0,-2953000.0,-67790000.0,-28057000.0,-69966000.0,
Operating Expense,10523000.0,9149000.0,18118000.0,10417000.0,11807000.0,
Other Operating Expenses,1562000.0,1416000.0,1915000.0,2959000.0,3043000.0,
Provision For Doubtful Accounts,476000.0,524000.0,6016000.0,0.0,0.0,
Depreciation Amortization Depletion Income Statement,391000.0,414000.0,742000.0,1112000.0,991000.0,
Depreciation And Amortization In Income Statement,391000.0,414000.0,742000.0,1112000.0,991000.0,
Selling General And Administration,8094000.0,6795000.0,9445000.0,6346000.0,7773000.0,
General And Administrative Expense,8094000.0,6795000.0,9445000.0,6346000.0,7773000.0,
Other Gand A,7257000.0,5544000.0,7999000.0,4970000.0,6657000.0,
Insurance And Claims,673000.0,1094000.0,1281000.0,1113000.0,811000.0,
Rent And Landing Fees,164000.0,157000.0,165000.0,263000.0,305000.0,
Gross Profit,1426000.0,6196000.0,-49672000.0,-17640000.0,-58159000.0,
Cost Of Revenue,7135000.0,3850000.0,6568000.0,7340000.0,15398000.0,
Total Revenue,8561000.0,10046000.0,-43104000.0,-10300000.0,-42761000.0,
Operating Revenue,8561000.0,10046000.0,-43104000.0,-10300000.0,-42761000.0,
