,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31
Tax Effect Of Unusual Items,1367520.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.0,0.0,0.0,0.0,
Normalized EBITDA,-1240000.0,-6600000.0,-3743000.0,-3487000.0,-6942000.0,
Total Unusual Items,6512000.0,-10107000.0,0.0,906000.0,4262000.0,
Total Unusual Items Excluding Goodwill,6512000.0,-10107000.0,0.0,906000.0,4262000.0,
Net Income From Continuing Operation Net Minority Interest,5151000.0,-17401000.0,-3903000.0,-2874000.0,-2940000.0,
Reconciled Depreciation,121000.0,146000.0,103000.0,232000.0,233000.0,
EBITDA,5272000.0,-16707000.0,-3743000.0,-2581000.0,-2680000.0,
EBIT,5151000.0,-16853000.0,-3846000.0,-2813000.0,-2913000.0,
Net Interest Income,177000.0,-3758000.0,-3000.0,19000.0,-3505000.0,
Interest Expense,0.0,548000.0,57000.0,61000.0,27000.0,
Interest Income,27000.0,1000.0,54000.0,80000.0,67000.0,
Normalized Income,6520.0,-7294000.0,-3903000.0,-3780000.0,-7202000.0,
Net Income From Continuing And Discontinued Operation,5151000.0,-17401000.0,-3903000.0,-2874000.0,-2940000.0,
Total Expenses,1538000.0,3536000.0,3900000.0,3799000.0,3697000.0,
Total Operating Income As Reported,-1538000.0,-3536000.0,-3900000.0,-3799000.0,-3697000.0,
Diluted Average Shares,209154994.0,14566724.0,,7855763.0,10742924.0,4321731.0
Basic Average Shares,48388862.0,14566724.0,,7855763.0,6500831.0,4321731.0
Diluted EPS,-0.01,-1.19,,-0.37,-0.71,-0.75
Basic EPS,0.02,-1.19,,-0.37,-0.45,-0.75
Diluted NI Availto Com Stockholders,5151000.0,-17401000.0,-3903000.0,-2874000.0,-2940000.0,
Net Income Common Stockholders,5151000.0,-17401000.0,-3903000.0,-2874000.0,-2940000.0,
Net Income,5151000.0,-17401000.0,-3903000.0,-2874000.0,-2940000.0,
Net Income Including Noncontrolling Interests,5151000.0,-17401000.0,-3903000.0,-2874000.0,-2940000.0,
Net Income Continuous Operations,5151000.0,-17401000.0,-3903000.0,-2874000.0,-2940000.0,
Pretax Income,5151000.0,-17401000.0,-3903000.0,-2874000.0,-2940000.0,
Other Income Expense,6512000.0,-10107000.0,0.0,906000.0,4262000.0,
Other Non Operating Income Expenses,,,0.0,-54000.0,-432000.0,
Gain On Sale Of Security,6512000.0,-10107000.0,0.0,906000.0,4262000.0,
Net Non Operating Interest Income Expense,177000.0,-3758000.0,-3000.0,19000.0,-3505000.0,
Total Other Finance Cost,-150000.0,3211000.0,,54000.0,3545000.0,
Interest Expense Non Operating,0.0,548000.0,57000.0,61000.0,27000.0,
Interest Income Non Operating,27000.0,1000.0,54000.0,80000.0,67000.0,
Operating Income,-1538000.0,-3536000.0,-3900000.0,-3799000.0,-3697000.0,
Operating Expense,1538000.0,3536000.0,3900000.0,3799000.0,3697000.0,
Other Operating Expenses,-1390000.0,-1059000.0,-1412000.0,-1456000.0,-1279000.0,
Research And Development,1246000.0,1756000.0,2186000.0,2858000.0,2773000.0,
Selling General And Administration,1682000.0,2839000.0,3126000.0,2397000.0,2203000.0,
General And Administrative Expense,1682000.0,2839000.0,3126000.0,2397000.0,2203000.0,
Other Gand A,717000.0,2698000.0,3497000.0,2286000.0,1503000.0,
Salaries And Wages,965000.0,141000.0,,111000.0,700000.0,129000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,
