,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.0,0.23,0.0,0.0,0.0,
Normalized EBITDA,-3357000.0,3045000.0,1130000.0,-14136000.0,-14965000.0,
Net Income From Continuing Operation Net Minority Interest,-5822000.0,484000.0,-696000.0,-13884000.0,-16023000.0,
Reconciled Depreciation,840000.0,476000.0,897000.0,706000.0,221000.0,
Reconciled Cost Of Revenue,822000.0,897000.0,1455000.0,,0.0,0.0
EBITDA,-3357000.0,3045000.0,1130000.0,-14136000.0,-14965000.0,
EBIT,-4197000.0,2569000.0,233000.0,-14842000.0,-15186000.0,
Net Interest Income,-1191000.0,-1550000.0,-364000.0,1650000.0,-525000.0,
Interest Expense,1625000.0,2085000.0,929000.0,-957000.0,837000.0,
Interest Income,434000.0,535000.0,565000.0,718000.0,312000.0,
Normalized Income,-5822000.0,484000.0,-696000.0,-13884000.0,-16023000.0,
Net Income From Continuing And Discontinued Operation,-5822000.0,484000.0,-696000.0,-13884000.0,-16023000.0,
Total Expenses,10330000.0,11166000.0,11677000.0,16664000.0,12357000.0,
Total Operating Income As Reported,-5387000.0,-5773000.0,-4822000.0,-18566000.0,-12357000.0,
Diluted Average Shares,79965723.0,79838860.0,72439278.0,,61937241.0,61530596.0
Basic Average Shares,79965723.0,79838860.0,72439278.0,,61937241.0,61530596.0
Diluted EPS,-0.072806,0.006062,-0.009608,,-0.3,-0.3
Basic EPS,-0.072806,0.006062,-0.009608,,-0.3,-0.3
Diluted NI Availto Com Stockholders,-5822000.0,484000.0,-696000.0,-13884000.0,-16023000.0,
Net Income Common Stockholders,-5822000.0,484000.0,-696000.0,-13884000.0,-16023000.0,
Net Income,-5822000.0,484000.0,-696000.0,-13884000.0,-16023000.0,
Net Income Including Noncontrolling Interests,-5822000.0,484000.0,-696000.0,-13885000.0,-16023000.0,
Net Income Continuous Operations,-5822000.0,484000.0,-696000.0,-13885000.0,-16023000.0,
Pretax Income,-5822000.0,484000.0,-696000.0,-13885000.0,-16023000.0,
Other Income Expense,756000.0,7807000.0,4490000.0,-3671000.0,-3141000.0,
Other Non Operating Income Expenses,756000.0,7807000.0,4490000.0,14025000.0,-3141000.0,
Net Non Operating Interest Income Expense,-1191000.0,-1550000.0,-364000.0,1650000.0,-525000.0,
Interest Expense Non Operating,1625000.0,2085000.0,929000.0,-957000.0,837000.0,
Interest Income Non Operating,434000.0,535000.0,565000.0,718000.0,312000.0,
Operating Income,-5387000.0,-5773000.0,-4822000.0,-11864000.0,-12357000.0,
Operating Expense,9508000.0,10269000.0,10222000.0,12972000.0,12357000.0,
Research And Development,2565000.0,2225000.0,2494000.0,3102000.0,2727000.0,
Selling General And Administration,6943000.0,8044000.0,7728000.0,9519000.0,9630000.0,
Selling And Marketing Expense,5553000.0,6415000.0,6342000.0,-3016000.0,8131000.0,
General And Administrative Expense,1390000.0,1629000.0,1386000.0,12535000.0,1499000.0,
Other Gand A,1390000.0,1629000.0,1386000.0,-920000.0,1499000.0,
Gross Profit,4121000.0,4496000.0,5400000.0,,0.0,0.0
Cost Of Revenue,822000.0,897000.0,1455000.0,,0.0,0.0
Total Revenue,4943000.0,5393000.0,6855000.0,4800000.0,0.0,
Operating Revenue,4943000.0,5393000.0,6855000.0,4800000.0,0.0,
