,2024-09-30,2024-06-30,2024-03-31,2023-12-31,2023-09-30,2023-06-30
Tax Effect Of Unusual Items,-7350.0,-37590.0,-273014.018692,0.0,-12220.0,
Tax Rate For Calcs,0.21,0.21,0.123313,0.3,0.26,
Normalized EBITDA,3372000.0,2060000.0,2816000.0,17444000.0,101000.0,
Total Unusual Items,-35000.0,-179000.0,-2214000.0,0.0,-47000.0,
Total Unusual Items Excluding Goodwill,-35000.0,-179000.0,-2214000.0,0.0,-47000.0,
Net Income From Continuing Operation Net Minority Interest,397000.0,2506000.0,-3377000.0,8914000.0,-3462000.0,
Reconciled Depreciation,1258000.0,1425000.0,1401000.0,1413000.0,1641000.0,
Reconciled Cost Of Revenue,203455000.0,210014000.0,183197000.0,377882000.0,200501000.0,
EBITDA,3337000.0,1881000.0,602000.0,17444000.0,54000.0,
EBIT,2079000.0,456000.0,-800000.0,16031000.0,-1587000.0,
Net Interest Income,-2839000.0,-2727000.0,-3052000.0,-3328000.0,-3140000.0,
Interest Expense,2839000.0,2727000.0,3052000.0,3328000.0,3140000.0,
Normalized Income,424650.0,2647410.0,-1436014.018692,8914000.0,-3427220.0,
Net Income From Continuing And Discontinued Operation,397000.0,2506000.0,-3377000.0,8914000.0,-3462000.0,
Total Expenses,226876000.0,236299000.0,209795000.0,409555000.0,228295000.0,
Total Operating Income As Reported,2079000.0,497000.0,-800000.0,16031000.0,-1587000.0,
Diluted Average Shares,50965970.0,,50933020.0,50930770.0,50502170.0,
Basic Average Shares,50965970.0,,50933020.0,50930770.0,50502170.0,
Diluted EPS,0.01,,-0.07,0.18,-0.07,
Basic EPS,0.01,,-0.07,0.18,-0.07,
Diluted NI Availto Com Stockholders,397000.0,2506000.0,-3377000.0,8914000.0,-3462000.0,
Net Income Common Stockholders,397000.0,2506000.0,-3377000.0,8914000.0,-3462000.0,
Net Income,397000.0,2506000.0,-3377000.0,8914000.0,-3462000.0,
Net Income Including Noncontrolling Interests,397000.0,2506000.0,-3377000.0,8914000.0,-3462000.0,
Net Income Continuous Operations,397000.0,2506000.0,-3377000.0,8914000.0,-3462000.0,
Tax Provision,-1157000.0,-4777000.0,-475000.0,3789000.0,-1265000.0,
Pretax Income,-760000.0,-2271000.0,-3852000.0,12703000.0,-4727000.0,
Other Income Expense,-35000.0,-179000.0,-2214000.0,,-47000.0,-969000.0
Special Income Charges,-35000.0,-138000.0,-2214000.0,0.0,-47000.0,
Gain On Sale Of Ppe,15000.0,-84000.0,51000.0,0.0,0.0,
Restructuring And Mergern Acquisition,50000.0,54000.0,2265000.0,0.0,47000.0,
Net Non Operating Interest Income Expense,-2839000.0,-2727000.0,-3052000.0,-3328000.0,-3140000.0,
Interest Expense Non Operating,2839000.0,2727000.0,3052000.0,3328000.0,3140000.0,
Operating Income,2114000.0,635000.0,1414000.0,16031000.0,-1540000.0,
Operating Expense,23421000.0,26285000.0,26599000.0,31672000.0,27794000.0,
Other Operating Expenses,,,,,,0.0
Depreciation Amortization Depletion Income Statement,1258000.0,1425000.0,1402000.0,1412000.0,1641000.0,
Depreciation And Amortization In Income Statement,1258000.0,1425000.0,1402000.0,1412000.0,1641000.0,
Selling General And Administration,22163000.0,24860000.0,25197000.0,30260000.0,26153000.0,
Selling And Marketing Expense,9018000.0,10835000.0,11125000.0,15144000.0,11714000.0,
General And Administrative Expense,13145000.0,14025000.0,14072000.0,15116000.0,14439000.0,
Other Gand A,13145000.0,14025000.0,14072000.0,15116000.0,14439000.0,
Gross Profit,25535000.0,26920000.0,28013000.0,47703000.0,26254000.0,
Cost Of Revenue,203455000.0,210014000.0,183196000.0,377883000.0,200501000.0,
Total Revenue,228990000.0,236934000.0,211209000.0,425586000.0,226755000.0,
Operating Revenue,228990000.0,236934000.0,211209000.0,425586000.0,226755000.0,
