,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.169856,0.174,0.292,0.21,0.136387,
Normalized EBITDA,4856000.0,4234000.0,3367000.0,3716000.0,2829000.0,
Net Income From Continuing Operation Net Minority Interest,3470000.0,2550000.0,1826000.0,1305000.0,1659000.0,
Reconciled Depreciation,803000.0,806000.0,797000.0,806000.0,895000.0,
Reconciled Cost Of Revenue,11113000.0,13195000.0,9491000.0,10022000.0,10172000.0,
EBITDA,4856000.0,4234000.0,3367000.0,3716000.0,2829000.0,
EBIT,4053000.0,3428000.0,2570000.0,2910000.0,1934000.0,
Net Interest Income,131000.0,130000.0,59000.0,78000.0,76000.0,
Interest Income,131000.0,130000.0,59000.0,78000.0,76000.0,
Normalized Income,3470000.0,2550000.0,1826000.0,1305000.0,1659000.0,
Net Income From Continuing And Discontinued Operation,3470000.0,2550000.0,1826000.0,1305000.0,1659000.0,
Total Expenses,54387000.0,64334000.0,44644000.0,46021000.0,46311000.0,
Total Operating Income As Reported,4053000.0,3428000.0,2570000.0,2910000.0,1934000.0,
Diluted Average Shares,13300000.0,13177000.0,12824000.0,,12986000.0,12612000.0
Basic Average Shares,12350000.0,12211000.0,12162000.0,,12424000.0,12612000.0
Diluted EPS,0.26,0.19,0.14,,0.13,-0.05
Basic EPS,0.28,0.21,0.15,,0.13,-0.05
Diluted NI Availto Com Stockholders,3470000.0,2550000.0,1826000.0,1305000.0,1659000.0,
Net Income Common Stockholders,3470000.0,2550000.0,1826000.0,1305000.0,1659000.0,
Net Income,3470000.0,2550000.0,1826000.0,1305000.0,1659000.0,
Net Income Including Noncontrolling Interests,3470000.0,2550000.0,1826000.0,1305000.0,1659000.0,
Net Income Continuous Operations,3470000.0,2550000.0,1826000.0,1305000.0,1659000.0,
Tax Provision,710000.0,539000.0,752000.0,1406000.0,262000.0,
Pretax Income,4180000.0,3089000.0,2578000.0,2711000.0,1921000.0,
Other Income Expense,-4000.0,-469000.0,-51000.0,-277000.0,-89000.0,
Other Non Operating Income Expenses,-4000.0,-469000.0,-51000.0,152000.0,-89000.0,
Net Non Operating Interest Income Expense,131000.0,130000.0,59000.0,78000.0,76000.0,
Interest Income Non Operating,131000.0,130000.0,59000.0,78000.0,76000.0,
Operating Income,4053000.0,3428000.0,2570000.0,2910000.0,1934000.0,
Operating Expense,43274000.0,51139000.0,35153000.0,35999000.0,36139000.0,
Other Operating Expenses,26208000.0,32525000.0,20305000.0,21979000.0,19714000.0,
Selling General And Administration,17066000.0,18614000.0,14848000.0,14020000.0,16425000.0,
Selling And Marketing Expense,,,20305000.0,21979000.0,19714000.0,21754000.0
General And Administrative Expense,17066000.0,18614000.0,14848000.0,14020000.0,16425000.0,
Other Gand A,17066000.0,18614000.0,14848000.0,14020000.0,16425000.0,
Gross Profit,47327000.0,54567000.0,37723000.0,38909000.0,38073000.0,
Cost Of Revenue,11113000.0,13195000.0,9491000.0,10022000.0,10172000.0,
Total Revenue,58440000.0,67762000.0,47214000.0,48931000.0,48245000.0,
Operating Revenue,58440000.0,67762000.0,47214000.0,9154000.0,48245000.0,
