,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-14557000.0,-16184000.0,-17713000.0,-61752000.0,-48733000.0,,
Total Unusual Items,,,0.0,0.0,0.0,0.0,600000.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,0.0,0.0,600000.0
Net Income From Continuing Operation Net Minority Interest,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Reconciled Depreciation,503000.0,738000.0,1516000.0,559000.0,514000.0,,
Reconciled Cost Of Revenue,685000.0,834000.0,724000.0,806000.0,88000.0,,
EBITDA,-14557000.0,-16184000.0,-17713000.0,-61752000.0,-48733000.0,,
EBIT,-15060000.0,-16922000.0,-19229000.0,-62311000.0,-49247000.0,,
Normalized Income,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Net Income From Continuing And Discontinued Operation,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Total Expenses,26846000.0,28226000.0,33049000.0,71611000.0,51511000.0,,
Total Operating Income As Reported,-15060000.0,-16922000.0,-19229000.0,-62311000.0,-49247000.0,,
Diluted Average Shares,120016132.0,119883479.0,,119495284.0,119362670.0,115618209.0,
Basic Average Shares,120016132.0,119883479.0,,119495284.0,119362670.0,115618209.0,
Diluted EPS,-0.12,-0.14,,-0.51,-0.4,-0.38,
Basic EPS,-0.12,-0.14,,-0.51,-0.4,-0.38,
Diluted NI Availto Com Stockholders,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Net Income Common Stockholders,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Net Income,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Net Income Including Noncontrolling Interests,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Net Income Continuous Operations,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Pretax Income,-14660000.0,-16289000.0,-18443000.0,-60739000.0,-47247000.0,,
Other Income Expense,400000.0,633000.0,786000.0,1572000.0,2000000.0,,
Other Non Operating Income Expenses,400000.0,633000.0,786000.0,1572000.0,2000000.0,,
Special Income Charges,,,0.0,0.0,0.0,0.0,600000.0
Other Special Charges,,,,,,,-600000.0
Operating Income,-15060000.0,-16922000.0,-19229000.0,-62311000.0,-49247000.0,,
Operating Expense,26161000.0,27392000.0,32325000.0,70805000.0,51423000.0,,
Research And Development,9573000.0,10641000.0,17910000.0,57850000.0,30334000.0,,
Selling General And Administration,16588000.0,16751000.0,14415000.0,12955000.0,21089000.0,,
General And Administrative Expense,16588000.0,16751000.0,14415000.0,12955000.0,21089000.0,,
Other Gand A,8964000.0,9266000.0,9234000.0,8023000.0,8688000.0,,
Salaries And Wages,7624000.0,7485000.0,5181000.0,4932000.0,12401000.0,,
Gross Profit,11101000.0,10470000.0,13096000.0,8494000.0,2176000.0,,
Cost Of Revenue,685000.0,834000.0,724000.0,806000.0,88000.0,,
Total Revenue,11786000.0,11304000.0,13820000.0,9300000.0,2264000.0,,
Operating Revenue,11786000.0,11304000.0,13820000.0,9300000.0,2264000.0,,
