,2025-06-30,2025-03-31,2024-09-30,2024-06-30,2024-03-31,2023-12-31
Tax Effect Of Unusual Items,-6846.392383,-8278.332351,416785.93479,-484.68,0.0,
Tax Rate For Calcs,0.172845,0.180423,0.193581,0.21,0.0,
Normalized EBITDA,10096953.0,6626906.0,6344380.0,2058075.0,-309878.0,
Total Unusual Items,-39610.0,-45883.0,2153035.0,-2308.0,0.0,
Total Unusual Items Excluding Goodwill,-39610.0,-45883.0,2153035.0,-2308.0,0.0,
Net Income From Continuing Operation Net Minority Interest,-1556833.0,-3191685.0,-1365476.0,-3551895.0,-309878.0,
Reconciled Depreciation,10101621.0,8904409.0,8783527.0,4497031.0,0.0,
Reconciled Cost Of Revenue,104724612.0,87316456.0,82800900.0,48170207.0,0.0,
EBITDA,10057343.0,6581023.0,8497415.0,2055767.0,-309878.0,
EBIT,-44278.0,-2323386.0,-286112.0,-2441264.0,-309878.0,
Net Interest Income,-1837876.0,-1570920.0,-1407146.0,-639795.0,0.0,
Interest Expense,1837876.0,1570920.0,1407146.0,639795.0,0.0,
Normalized Income,-1524069.392383,-3154080.332351,-3101725.06521,-3550071.68,-309878.0,
Net Income From Continuing And Discontinued Operation,-1556833.0,-3191685.0,-1365476.0,-3551895.0,-309878.0,
Total Expenses,115656323.0,97559746.0,93798497.0,58514622.0,309878.0,
Total Operating Income As Reported,125358.0,-2362506.0,-2185505.0,-2608333.0,-309878.0,
Diluted Average Shares,27611515.0,27069114.0,26495108.0,14992736.0,24112965.0,
Basic Average Shares,27611515.0,27069114.0,26495108.0,14992736.0,24112965.0,
Diluted EPS,-0.06,-0.12,-0.05,-0.24,-0.012851,
Basic EPS,-0.06,-0.12,-0.05,-0.24,-0.012851,
Diluted NI Availto Com Stockholders,-1556833.0,-3191685.0,-1365476.0,-3551895.0,-309878.0,
Net Income Common Stockholders,-1556833.0,-3191685.0,-1365476.0,-3551895.0,-309878.0,
Net Income,-1556833.0,-3191685.0,-1365476.0,-3551895.0,-309878.0,
Net Income Including Noncontrolling Interests,-1556833.0,-3191685.0,-1365476.0,-3551895.0,-309878.0,
Net Income Continuous Operations,-1556833.0,-3191685.0,-1365476.0,-3551895.0,-309878.0,
Tax Provision,-325321.0,-702621.0,-327782.0,470836.0,0.0,
Pretax Income,-1882154.0,-3894306.0,-1693258.0,-3081059.0,-309878.0,
Other Income Expense,65459.0,30339.0,2006884.0,164761.0,235081.0,
Other Non Operating Income Expenses,105069.0,76222.0,-146151.0,167069.0,,
Special Income Charges,-39610.0,-45883.0,2153035.0,-2308.0,0.0,
Gain On Sale Of Ppe,235095.0,-8781.0,107491.0,-2308.0,0.0,
Restructuring And Mergern Acquisition,274705.0,37102.0,-2045544.0,0.0,0.0,
Net Non Operating Interest Income Expense,-1837876.0,-1570920.0,-1407146.0,-639795.0,0.0,
Interest Expense Non Operating,1837876.0,1570920.0,1407146.0,639795.0,0.0,
Operating Income,-109737.0,-2353725.0,-2292996.0,-2606025.0,-309878.0,
Operating Expense,10931711.0,10243290.0,10997597.0,10344415.0,309878.0,
Other Operating Expenses,,,5692078.0,2399674.0,1114821.0,14237256.0
Other Taxes,,,,3487063.0,57131.0,
Selling General And Administration,10931711.0,10243290.0,10997597.0,10344415.0,309878.0,
General And Administrative Expense,10931711.0,10243290.0,10997597.0,10344415.0,309878.0,
Other Gand A,4327702.0,4101602.0,4467362.0,1915833.0,309878.0,
Insurance And Claims,5382512.0,4958679.0,5459075.0,1752946.0,0.0,
Salaries And Wages,1221497.0,1183009.0,1071160.0,6675636.0,0.0,
Gross Profit,10821974.0,7889565.0,8704601.0,7738390.0,0.0,
Cost Of Revenue,104724612.0,87316456.0,82800900.0,48170207.0,0.0,
Total Revenue,115546586.0,95206021.0,91505501.0,55908597.0,0.0,
Operating Revenue,114858464.0,93900276.0,91129534.0,55757930.0,0.0,
