,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-6066059.886872,-344520.0,-308245.076917,-192920.0,0.0
Tax Rate For Calcs,0.197302,0.261,0.230034,0.26,0.259789
Total Unusual Items,-30745000.0,-1320000.0,-1340000.0,-742000.0,0.0
Total Unusual Items Excluding Goodwill,-30745000.0,-1320000.0,-1340000.0,-742000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-20293000.0,20242000.0,20371000.0,17161000.0,19056000.0
Reconciled Depreciation,2576000.0,1377000.0,1434000.0,1396000.0,1404000.0
Net Interest Income,78883000.0,65756000.0,64711000.0,60887000.0,61439000.0
Interest Expense,67147000.0,59033000.0,63322000.0,69355000.0,68568000.0
Interest Income,146030000.0,124789000.0,128033000.0,130242000.0,130007000.0
Normalized Income,4385940.113128,21217480.0,21402754.923083,17710080.0,19056000.0
Net Income From Continuing And Discontinued Operation,-20293000.0,20242000.0,20371000.0,17161000.0,19056000.0
Diluted Average Shares,42173000.0,38511000.0,38519581.0,38525484.0,38448594.0
Basic Average Shares,41998000.0,38270000.0,38493878.0,38175610.0,38145652.0
Diluted EPS,-0.52,0.49,0.49,0.41,0.46
Basic EPS,-0.52,0.49,0.49,0.41,0.46
Diluted NI Availto Com Stockholders,-21749000.0,18683000.0,18808000.0,15608000.0,17501000.0
Net Income Common Stockholders,-21749000.0,18683000.0,18808000.0,15608000.0,17501000.0
Otherunder Preferred Stock Dividend,-53000.0,50000.0,54000.0,44000.0,46000.0
Preferred Stock Dividends,1509000.0,1509000.0,1509000.0,1509000.0,1509000.0
Net Income,-20293000.0,20242000.0,20371000.0,17161000.0,19056000.0
Net Income Including Noncontrolling Interests,-20293000.0,20242000.0,20371000.0,17161000.0,19056000.0
Net Income Continuous Operations,-20293000.0,20242000.0,20371000.0,17161000.0,19056000.0
Tax Provision,-4988000.0,7160000.0,6086000.0,6022000.0,6688000.0
Pretax Income,-25281000.0,27402000.0,26457000.0,23183000.0,25744000.0
Special Income Charges,-30745000.0,-1320000.0,-1340000.0,-742000.0,0.0
Restructuring And Mergern Acquisition,30745000.0,1320000.0,863000.0,742000.0,0.0
Gain On Sale Of Security,347000.0,529000.0,-307000.0,432000.0,-209000.0
Depreciation Amortization Depletion Income Statement,1251000.0,279000.0,296000.0,297000.0,321000.0
Depreciation And Amortization In Income Statement,1251000.0,279000.0,296000.0,297000.0,321000.0
Amortization,1251000.0,279000.0,296000.0,297000.0,321000.0
Amortization Of Intangibles Income Statement,1251000.0,279000.0,296000.0,297000.0,321000.0
Selling General And Administration,28073000.0,25300000.0,24539000.0,25392000.0,25134000.0
Selling And Marketing Expense,840000.0,595000.0,495000.0,635000.0,613000.0
General And Administrative Expense,27233000.0,24705000.0,24044000.0,24757000.0,24521000.0
Insurance And Claims,2000000.0,2127000.0,1800000.0,1800000.0,1800000.0
Salaries And Wages,25233000.0,22578000.0,22244000.0,22957000.0,22721000.0
Total Revenue,84068000.0,70207000.0,68455000.0,65624000.0,65838000.0
Operating Revenue,84068000.0,70207000.0,68455000.0,65624000.0,65838000.0
Occupancy And Equipment,3478000.0,2680000.0,2818000.0,2889000.0,2899000.0
Professional Expense And Contract Services Expense,2598000.0,2366000.0,2449000.0,2147000.0,1923000.0
Other Non Interest Expense,7504000.0,7360000.0,7056000.0,7174000.0,7317000.0
